index,community_num,num_users,user_num_games,num_users_zscore,user_num_games_zscore,avg_num_games_played
53,53,435,166,0.10162334709079189,0.46176599368125704,0.3816091954022989
54,54,505,57,0.13142795629305234,0.12075209584263676,0.11287128712871287
55,55,415,147,0.09310774446157463,0.4023232041497544,0.3542168674698795
56,56,519,17,0.13738887813350442,-0.004390618960526675,0.03275529865125241
57,57,399,34,0.08629526235820083,0.04879503483081778,0.08521303258145363
58,58,414,2,0.09268196433011378,-0.05131913701171296,0.004830917874396135
59,59,358,54,0.06883827696830544,0.1113663922323995,0.15083798882681565
60,60,294,22,0.04158834855481019,0.011252220389868752,0.07482993197278912
61,61,302,3,0.0449945896064971,-0.048190569141633874,0.009933774834437087
62,62,181,69,-0.006524806300267347,0.15829491028358578,0.3812154696132597
63,63,217,2,0.008803278432323727,-0.05131913701171296,0.009216589861751152
64,64,186,11,-0.004395905642963031,-0.02316202618100119,0.05913978494623656
65,65,171,19,-0.010782607614875978,0.0018665167796314958,0.1111111111111111
66,66,154,2,-0.01802086984971065,-0.05131913701171296,0.012987012987012988
67,67,139,14,-0.0244075718216236,-0.013776322570763931,0.10071942446043165
68,68,134,1,-0.026536472478927917,-0.05444770488179204,0.007462686567164179
69,69,125,1,-0.030368493662075682,-0.05444770488179204,0.008
70,70,123,1,-0.03122005392499741,-0.05444770488179204,0.008130081300813009
71,71,121,2,-0.03207161418791914,-0.05131913701171296,0.01652892561983471
72,72,115,3,-0.03462629497668432,-0.048190569141633874,0.02608695652173913
73,73,34,20,-0.06911448562501424,0.004995084649710582,0.5882352941176471
74,74,38,1,-0.06741136509917078,-0.05444770488179204,0.02631578947368421
75,75,16,14,-0.07677852799130977,-0.013776322570763931,0.875
76,76,23,1,-0.07379806707108373,-0.05444770488179204,0.043478260869565216
77,77,21,1,-0.07464962733400546,-0.05444770488179204,0.047619047619047616
78,78,14,8,-0.0776300882542315,-0.03254772979123845,0.5714285714285714
79,79,21,1,-0.07464962733400546,-0.05444770488179204,0.047619047619047616
80,80,19,3,-0.07550118759692719,-0.048190569141633874,0.15789473684210525
81,81,20,1,-0.07507540746546632,-0.05444770488179204,0.05
82,82,19,1,-0.07550118759692719,-0.05444770488179204,0.05263157894736842
83,83,13,6,-0.07805586838569235,-0.038804865531396615,0.46153846153846156
84,84,17,2,-0.0763527478598489,-0.05131913701171296,0.11764705882352941
85,85,18,1,-0.07592696772838804,-0.05444770488179204,0.05555555555555555
86,86,18,1,-0.07592696772838804,-0.05444770488179204,0.05555555555555555
87,87,16,3,-0.07677852799130977,-0.048190569141633874,0.1875
88,88,6,13,-0.0810363293059184,-0.016904890440843017,2.1666666666666665
89,89,16,2,-0.07677852799130977,-0.05131913701171296,0.125
90,90,17,1,-0.0763527478598489,-0.05444770488179204,0.058823529411764705
91,91,6,12,-0.0810363293059184,-0.0200334583109221,2.0
92,92,14,3,-0.0776300882542315,-0.048190569141633874,0.21428571428571427
93,93,11,6,-0.07890742864861408,-0.038804865531396615,0.5454545454545454
94,94,14,3,-0.0776300882542315,-0.048190569141633874,0.21428571428571427
95,95,15,1,-0.07720430812277063,-0.05444770488179204,0.06666666666666667
96,96,13,3,-0.07805586838569235,-0.048190569141633874,0.23076923076923078
97,97,15,1,-0.07720430812277063,-0.05444770488179204,0.06666666666666667
98,98,14,2,-0.0776300882542315,-0.05131913701171296,0.14285714285714285
99,99,11,5,-0.07890742864861408,-0.0419334334014757,0.45454545454545453
100,100,14,1,-0.0776300882542315,-0.05444770488179204,0.07142857142857142
101,101,14,1,-0.0776300882542315,-0.05444770488179204,0.07142857142857142
102,102,2,13,-0.08273944983176185,-0.016904890440843017,6.5
103,103,11,4,-0.07890742864861408,-0.04506200127155478,0.36363636363636365
104,104,14,1,-0.0776300882542315,-0.05444770488179204,0.07142857142857142
105,105,5,9,-0.08146210943737926,-0.02941916192115936,1.8
106,106,9,5,-0.07975898891153581,-0.0419334334014757,0.5555555555555556
107,107,9,5,-0.07975898891153581,-0.0419334334014757,0.5555555555555556
108,108,12,1,-0.07848164851715322,-0.05444770488179204,0.08333333333333333
109,109,12,1,-0.07848164851715322,-0.05444770488179204,0.08333333333333333
110,110,12,1,-0.07848164851715322,-0.05444770488179204,0.08333333333333333
111,111,11,2,-0.07890742864861408,-0.05131913701171296,0.18181818181818182
112,112,12,1,-0.07848164851715322,-0.05444770488179204,0.08333333333333333
113,113,12,1,-0.07848164851715322,-0.05444770488179204,0.08333333333333333
114,114,11,2,-0.07890742864861408,-0.05131913701171296,0.18181818181818182
115,115,8,5,-0.08018476904299668,-0.0419334334014757,0.625
116,116,3,10,-0.08231366970030099,-0.026290594051080272,3.3333333333333335
117,117,4,9,-0.08188788956884013,-0.02941916192115936,2.25
118,118,11,1,-0.07890742864861408,-0.05444770488179204,0.09090909090909091
119,119,11,1,-0.07890742864861408,-0.05444770488179204,0.09090909090909091
120,120,10,2,-0.07933320878007495,-0.05131913701171296,0.2
121,121,11,1,-0.07890742864861408,-0.05444770488179204,0.09090909090909091
122,122,9,3,-0.07975898891153581,-0.048190569141633874,0.3333333333333333
123,123,10,2,-0.07933320878007495,-0.05131913701171296,0.2
124,124,11,1,-0.07890742864861408,-0.05444770488179204,0.09090909090909091
125,125,1,11,-0.08316522996322272,-0.02316202618100119,11.0
126,126,10,1,-0.07933320878007495,-0.05444770488179204,0.1
127,127,8,3,-0.08018476904299668,-0.048190569141633874,0.375
128,128,10,1,-0.07933320878007495,-0.05444770488179204,0.1
129,129,9,2,-0.07975898891153581,-0.05131913701171296,0.2222222222222222
130,130,10,1,-0.07933320878007495,-0.05444770488179204,0.1
131,131,10,1,-0.07933320878007495,-0.05444770488179204,0.1
132,132,6,5,-0.0810363293059184,-0.0419334334014757,0.8333333333333334
133,133,3,8,-0.08231366970030099,-0.03254772979123845,2.6666666666666665
134,134,10,1,-0.07933320878007495,-0.05444770488179204,0.1
135,135,9,1,-0.07975898891153581,-0.05444770488179204,0.1111111111111111
136,136,9,1,-0.07975898891153581,-0.05444770488179204,0.1111111111111111
137,137,9,1,-0.07975898891153581,-0.05444770488179204,0.1111111111111111
138,138,8,2,-0.08018476904299668,-0.05131913701171296,0.25
139,139,4,6,-0.08188788956884013,-0.038804865531396615,1.5
140,140,8,2,-0.08018476904299668,-0.05131913701171296,0.25
141,141,6,4,-0.0810363293059184,-0.04506200127155478,0.6666666666666666
142,142,9,1,-0.07975898891153581,-0.05444770488179204,0.1111111111111111
143,143,6,4,-0.0810363293059184,-0.04506200127155478,0.6666666666666666
144,144,9,1,-0.07975898891153581,-0.05444770488179204,0.1111111111111111
145,145,8,2,-0.08018476904299668,-0.05131913701171296,0.25
146,146,7,3,-0.08061054917445754,-0.048190569141633874,0.42857142857142855
147,147,8,2,-0.08018476904299668,-0.05131913701171296,0.25
148,148,9,1,-0.07975898891153581,-0.05444770488179204,0.1111111111111111
149,149,4,6,-0.08188788956884013,-0.038804865531396615,1.5
150,150,4,6,-0.08188788956884013,-0.038804865531396615,1.5
151,151,9,1,-0.07975898891153581,-0.05444770488179204,0.1111111111111111
152,152,4,6,-0.08188788956884013,-0.038804865531396615,1.5
153,153,3,6,-0.08231366970030099,-0.038804865531396615,2.0
154,154,8,1,-0.08018476904299668,-0.05444770488179204,0.125
155,155,6,3,-0.0810363293059184,-0.048190569141633874,0.5
156,156,8,1,-0.08018476904299668,-0.05444770488179204,0.125
157,157,8,1,-0.08018476904299668,-0.05444770488179204,0.125
158,158,8,1,-0.08018476904299668,-0.05444770488179204,0.125
159,159,8,1,-0.08018476904299668,-0.05444770488179204,0.125
160,160,8,1,-0.08018476904299668,-0.05444770488179204,0.125
161,161,8,1,-0.08018476904299668,-0.05444770488179204,0.125
162,162,8,1,-0.08018476904299668,-0.05444770488179204,0.125
163,163,6,3,-0.0810363293059184,-0.048190569141633874,0.5
164,164,8,1,-0.08018476904299668,-0.05444770488179204,0.125
165,165,7,2,-0.08061054917445754,-0.05131913701171296,0.2857142857142857
166,166,8,1,-0.08018476904299668,-0.05444770488179204,0.125
167,167,7,2,-0.08061054917445754,-0.05131913701171296,0.2857142857142857
168,168,7,2,-0.08061054917445754,-0.05131913701171296,0.2857142857142857
169,169,8,1,-0.08018476904299668,-0.05444770488179204,0.125
170,170,6,3,-0.0810363293059184,-0.048190569141633874,0.5
171,171,7,2,-0.08061054917445754,-0.05131913701171296,0.2857142857142857
172,172,8,1,-0.08018476904299668,-0.05444770488179204,0.125
173,173,6,3,-0.0810363293059184,-0.048190569141633874,0.5
174,174,7,2,-0.08061054917445754,-0.05131913701171296,0.2857142857142857
175,175,3,6,-0.08231366970030099,-0.038804865531396615,2.0
176,176,7,2,-0.08061054917445754,-0.05131913701171296,0.2857142857142857
177,177,8,1,-0.08018476904299668,-0.05444770488179204,0.125
178,178,8,1,-0.08018476904299668,-0.05444770488179204,0.125
179,179,7,2,-0.08061054917445754,-0.05131913701171296,0.2857142857142857
180,180,8,1,-0.08018476904299668,-0.05444770488179204,0.125
181,181,5,3,-0.08146210943737926,-0.048190569141633874,0.6
182,182,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
183,183,5,3,-0.08146210943737926,-0.048190569141633874,0.6
184,184,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
185,185,4,4,-0.08188788956884013,-0.04506200127155478,1.0
186,186,5,3,-0.08146210943737926,-0.048190569141633874,0.6
187,187,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
188,188,6,2,-0.0810363293059184,-0.05131913701171296,0.3333333333333333
189,189,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
190,190,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
191,191,6,2,-0.0810363293059184,-0.05131913701171296,0.3333333333333333
192,192,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
193,193,4,4,-0.08188788956884013,-0.04506200127155478,1.0
194,194,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
195,195,5,3,-0.08146210943737926,-0.048190569141633874,0.6
196,196,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
197,197,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
198,198,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
199,199,6,2,-0.0810363293059184,-0.05131913701171296,0.3333333333333333
200,200,5,3,-0.08146210943737926,-0.048190569141633874,0.6
201,201,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
202,202,6,2,-0.0810363293059184,-0.05131913701171296,0.3333333333333333
203,203,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
204,204,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
205,205,6,2,-0.0810363293059184,-0.05131913701171296,0.3333333333333333
206,206,6,2,-0.0810363293059184,-0.05131913701171296,0.3333333333333333
207,207,6,2,-0.0810363293059184,-0.05131913701171296,0.3333333333333333
208,208,3,5,-0.08231366970030099,-0.0419334334014757,1.6666666666666667
209,209,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
210,210,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
211,211,5,3,-0.08146210943737926,-0.048190569141633874,0.6
212,212,7,1,-0.08061054917445754,-0.05444770488179204,0.14285714285714285
213,213,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
214,214,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
215,215,1,6,-0.08316522996322272,-0.038804865531396615,6.0
216,216,5,2,-0.08146210943737926,-0.05131913701171296,0.4
217,217,3,4,-0.08231366970030099,-0.04506200127155478,1.3333333333333333
218,218,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
219,219,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
220,220,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
221,221,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
222,222,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
223,223,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
224,224,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
225,225,5,2,-0.08146210943737926,-0.05131913701171296,0.4
226,226,5,2,-0.08146210943737926,-0.05131913701171296,0.4
227,227,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
228,228,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
229,229,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
230,230,5,2,-0.08146210943737926,-0.05131913701171296,0.4
231,231,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
232,232,5,2,-0.08146210943737926,-0.05131913701171296,0.4
233,233,5,2,-0.08146210943737926,-0.05131913701171296,0.4
234,234,2,5,-0.08273944983176185,-0.0419334334014757,2.5
235,235,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
236,236,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
237,237,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
238,238,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
239,239,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
240,240,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
241,241,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
242,242,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
243,243,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
244,244,5,2,-0.08146210943737926,-0.05131913701171296,0.4
245,245,4,3,-0.08188788956884013,-0.048190569141633874,0.75
246,246,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
247,247,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
248,248,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
249,249,5,2,-0.08146210943737926,-0.05131913701171296,0.4
250,250,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
251,251,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
252,252,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
253,253,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
254,254,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
255,255,5,2,-0.08146210943737926,-0.05131913701171296,0.4
256,256,2,5,-0.08273944983176185,-0.0419334334014757,2.5
257,257,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
258,258,4,3,-0.08188788956884013,-0.048190569141633874,0.75
259,259,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
260,260,4,3,-0.08188788956884013,-0.048190569141633874,0.75
261,261,3,4,-0.08231366970030099,-0.04506200127155478,1.3333333333333333
262,262,1,6,-0.08316522996322272,-0.038804865531396615,6.0
263,263,4,3,-0.08188788956884013,-0.048190569141633874,0.75
264,264,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
265,265,4,3,-0.08188788956884013,-0.048190569141633874,0.75
266,266,6,1,-0.0810363293059184,-0.05444770488179204,0.16666666666666666
267,267,5,1,-0.08146210943737926,-0.05444770488179204,0.2
268,268,5,1,-0.08146210943737926,-0.05444770488179204,0.2
269,269,2,4,-0.08273944983176185,-0.04506200127155478,2.0
270,270,4,2,-0.08188788956884013,-0.05131913701171296,0.5
271,271,5,1,-0.08146210943737926,-0.05444770488179204,0.2
272,272,4,2,-0.08188788956884013,-0.05131913701171296,0.5
273,273,2,4,-0.08273944983176185,-0.04506200127155478,2.0
274,274,3,3,-0.08231366970030099,-0.048190569141633874,1.0
275,275,5,1,-0.08146210943737926,-0.05444770488179204,0.2
276,276,5,1,-0.08146210943737926,-0.05444770488179204,0.2
277,277,5,1,-0.08146210943737926,-0.05444770488179204,0.2
278,278,4,2,-0.08188788956884013,-0.05131913701171296,0.5
279,279,5,1,-0.08146210943737926,-0.05444770488179204,0.2
280,280,5,1,-0.08146210943737926,-0.05444770488179204,0.2
281,281,5,1,-0.08146210943737926,-0.05444770488179204,0.2
282,282,4,2,-0.08188788956884013,-0.05131913701171296,0.5
283,283,3,3,-0.08231366970030099,-0.048190569141633874,1.0
284,284,5,1,-0.08146210943737926,-0.05444770488179204,0.2
285,285,4,2,-0.08188788956884013,-0.05131913701171296,0.5
286,286,4,2,-0.08188788956884013,-0.05131913701171296,0.5
287,287,4,2,-0.08188788956884013,-0.05131913701171296,0.5
288,288,5,1,-0.08146210943737926,-0.05444770488179204,0.2
289,289,5,1,-0.08146210943737926,-0.05444770488179204,0.2
290,290,3,3,-0.08231366970030099,-0.048190569141633874,1.0
291,291,5,1,-0.08146210943737926,-0.05444770488179204,0.2
292,292,4,2,-0.08188788956884013,-0.05131913701171296,0.5
293,293,5,1,-0.08146210943737926,-0.05444770488179204,0.2
294,294,5,1,-0.08146210943737926,-0.05444770488179204,0.2
295,295,5,1,-0.08146210943737926,-0.05444770488179204,0.2
296,296,5,1,-0.08146210943737926,-0.05444770488179204,0.2
297,297,4,2,-0.08188788956884013,-0.05131913701171296,0.5
298,298,5,1,-0.08146210943737926,-0.05444770488179204,0.2
299,299,5,1,-0.08146210943737926,-0.05444770488179204,0.2
300,300,5,1,-0.08146210943737926,-0.05444770488179204,0.2
301,301,5,1,-0.08146210943737926,-0.05444770488179204,0.2
302,302,4,2,-0.08188788956884013,-0.05131913701171296,0.5
303,303,3,3,-0.08231366970030099,-0.048190569141633874,1.0
304,304,4,2,-0.08188788956884013,-0.05131913701171296,0.5
305,305,4,2,-0.08188788956884013,-0.05131913701171296,0.5
306,306,5,1,-0.08146210943737926,-0.05444770488179204,0.2
307,307,5,1,-0.08146210943737926,-0.05444770488179204,0.2
308,308,3,3,-0.08231366970030099,-0.048190569141633874,1.0
309,309,3,3,-0.08231366970030099,-0.048190569141633874,1.0
310,310,2,4,-0.08273944983176185,-0.04506200127155478,2.0
311,311,5,1,-0.08146210943737926,-0.05444770488179204,0.2
312,312,4,2,-0.08188788956884013,-0.05131913701171296,0.5
313,313,5,1,-0.08146210943737926,-0.05444770488179204,0.2
314,314,4,2,-0.08188788956884013,-0.05131913701171296,0.5
315,315,4,2,-0.08188788956884013,-0.05131913701171296,0.5
316,316,4,2,-0.08188788956884013,-0.05131913701171296,0.5
317,317,5,1,-0.08146210943737926,-0.05444770488179204,0.2
318,318,5,1,-0.08146210943737926,-0.05444770488179204,0.2
319,319,5,1,-0.08146210943737926,-0.05444770488179204,0.2
320,320,4,2,-0.08188788956884013,-0.05131913701171296,0.5
321,321,5,1,-0.08146210943737926,-0.05444770488179204,0.2
322,322,5,1,-0.08146210943737926,-0.05444770488179204,0.2
323,323,5,1,-0.08146210943737926,-0.05444770488179204,0.2
324,324,5,1,-0.08146210943737926,-0.05444770488179204,0.2
325,325,5,1,-0.08146210943737926,-0.05444770488179204,0.2
326,326,5,1,-0.08146210943737926,-0.05444770488179204,0.2
327,327,5,1,-0.08146210943737926,-0.05444770488179204,0.2
328,328,5,1,-0.08146210943737926,-0.05444770488179204,0.2
329,329,4,1,-0.08188788956884013,-0.05444770488179204,0.25
330,330,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
331,331,4,1,-0.08188788956884013,-0.05444770488179204,0.25
332,332,4,1,-0.08188788956884013,-0.05444770488179204,0.25
333,333,4,1,-0.08188788956884013,-0.05444770488179204,0.25
334,334,4,1,-0.08188788956884013,-0.05444770488179204,0.25
335,335,4,1,-0.08188788956884013,-0.05444770488179204,0.25
336,336,4,1,-0.08188788956884013,-0.05444770488179204,0.25
337,337,4,1,-0.08188788956884013,-0.05444770488179204,0.25
338,338,4,1,-0.08188788956884013,-0.05444770488179204,0.25
339,339,4,1,-0.08188788956884013,-0.05444770488179204,0.25
340,340,4,1,-0.08188788956884013,-0.05444770488179204,0.25
341,341,4,1,-0.08188788956884013,-0.05444770488179204,0.25
342,342,4,1,-0.08188788956884013,-0.05444770488179204,0.25
343,343,4,1,-0.08188788956884013,-0.05444770488179204,0.25
344,344,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
345,345,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
346,346,4,1,-0.08188788956884013,-0.05444770488179204,0.25
347,347,2,3,-0.08273944983176185,-0.048190569141633874,1.5
348,348,2,3,-0.08273944983176185,-0.048190569141633874,1.5
349,349,4,1,-0.08188788956884013,-0.05444770488179204,0.25
350,350,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
351,351,4,1,-0.08188788956884013,-0.05444770488179204,0.25
352,352,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
353,353,4,1,-0.08188788956884013,-0.05444770488179204,0.25
354,354,4,1,-0.08188788956884013,-0.05444770488179204,0.25
355,355,4,1,-0.08188788956884013,-0.05444770488179204,0.25
356,356,4,1,-0.08188788956884013,-0.05444770488179204,0.25
357,357,4,1,-0.08188788956884013,-0.05444770488179204,0.25
358,358,4,1,-0.08188788956884013,-0.05444770488179204,0.25
359,359,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
360,360,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
361,361,4,1,-0.08188788956884013,-0.05444770488179204,0.25
362,362,4,1,-0.08188788956884013,-0.05444770488179204,0.25
363,363,4,1,-0.08188788956884013,-0.05444770488179204,0.25
364,364,4,1,-0.08188788956884013,-0.05444770488179204,0.25
365,365,4,1,-0.08188788956884013,-0.05444770488179204,0.25
366,366,4,1,-0.08188788956884013,-0.05444770488179204,0.25
367,367,4,1,-0.08188788956884013,-0.05444770488179204,0.25
368,368,4,1,-0.08188788956884013,-0.05444770488179204,0.25
369,369,4,1,-0.08188788956884013,-0.05444770488179204,0.25
370,370,4,1,-0.08188788956884013,-0.05444770488179204,0.25
371,371,4,1,-0.08188788956884013,-0.05444770488179204,0.25
372,372,4,1,-0.08188788956884013,-0.05444770488179204,0.25
373,373,4,1,-0.08188788956884013,-0.05444770488179204,0.25
374,374,2,3,-0.08273944983176185,-0.048190569141633874,1.5
375,375,4,1,-0.08188788956884013,-0.05444770488179204,0.25
376,376,4,1,-0.08188788956884013,-0.05444770488179204,0.25
377,377,4,1,-0.08188788956884013,-0.05444770488179204,0.25
378,378,4,1,-0.08188788956884013,-0.05444770488179204,0.25
379,379,4,1,-0.08188788956884013,-0.05444770488179204,0.25
380,380,4,2,-0.08188788956884013,-0.05131913701171296,0.5
381,381,2,3,-0.08273944983176185,-0.048190569141633874,1.5
382,382,4,1,-0.08188788956884013,-0.05444770488179204,0.25
383,383,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
384,384,4,1,-0.08188788956884013,-0.05444770488179204,0.25
385,385,4,1,-0.08188788956884013,-0.05444770488179204,0.25
386,386,4,1,-0.08188788956884013,-0.05444770488179204,0.25
387,387,4,1,-0.08188788956884013,-0.05444770488179204,0.25
388,388,4,1,-0.08188788956884013,-0.05444770488179204,0.25
389,389,4,1,-0.08188788956884013,-0.05444770488179204,0.25
390,390,4,1,-0.08188788956884013,-0.05444770488179204,0.25
391,391,4,1,-0.08188788956884013,-0.05444770488179204,0.25
392,392,4,1,-0.08188788956884013,-0.05444770488179204,0.25
393,393,4,1,-0.08188788956884013,-0.05444770488179204,0.25
394,394,4,1,-0.08188788956884013,-0.05444770488179204,0.25
395,395,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
396,396,2,3,-0.08273944983176185,-0.048190569141633874,1.5
397,397,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
398,398,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
399,399,4,1,-0.08188788956884013,-0.05444770488179204,0.25
400,400,4,1,-0.08188788956884013,-0.05444770488179204,0.25
401,401,4,1,-0.08188788956884013,-0.05444770488179204,0.25
402,402,4,1,-0.08188788956884013,-0.05444770488179204,0.25
403,403,3,2,-0.08231366970030099,-0.05131913701171296,0.6666666666666666
404,404,4,1,-0.08188788956884013,-0.05444770488179204,0.25
