node_id,community_num
j1newl91,0
v1px8476,0
pd0qyrv1,0
268e7ek6,0
9do7pk6p,0
ldejp8x1,0
j1n8rre1,0
268wxv56,0
ldejq5j1,0
y6549w8d,0
o1yjj521,0
o6gnnn81,0
3dxk29y1,0
4d797j31,0
pd0q9ll1,0
76r3x5l6,0
j1n8y0w1,0
ldejxxj1,0
m1m04362,0
pd0qwj21,0
j1lq4wj6,0
46w3l8n1,0
k6q48l9d,0
3dxekp1y,0
268eyxk6,0
w6jlxx2d,0
k6qwj3o6,0
9do888k1,0
268w4l96,0
m1mnvxd2,0
v1pony46,0
m1zj0k26,0
o1yj3po1,1
m1m5vjd2,1
nd28353d,1
76r3ml46,1
m1zk3721,1
ldejrej1,1
j1lqyre6,1
pd0qj2w1,1
9d38j0g1,1
y6552q76,1
j1n8r4x1,1
yd4knvk6,1
46w2ye76,1
y655k706,1
9do8elk1,1
j1n8qk91,1
j1lqkn46,1
ldejewe1,1
o1yj8g21,2
76r30746,2
4d7nr0z6,2
m1zkoy31,2
v1px8976,2
pd0q3g01,2
o6gng8x1,2
46w2o936,2
4d7nj8r6,2
4d7njwg6,2
268wj9o6,2
j1n8rzl1,2
3dxkxp51,2
j1n8w8x1,2
369890ld,2
46w2g4l6,2
v1pxv586,3
46w2e4n6,3
o1yjyk21,3
kdkm29q1,3
m1zkvz21,3
o1yjjpo1,3
pdv2vo46,3
k6qw8306,3
pd0qky21,3
m1mnzexd,3
nd28kwvd,3
j1n88jw1,3
j1lq2oz6,3
k6qwl206,3
k6q4ql9d,3
m1mnl7kd,3
j1lqjq76,3
3dxkvpv1,3
9d38yjg1,3
268w8v96,3
y655y846,3
k6qwwex6,3
v1po4j86,3
nd28403d,3
nd28em3d,3
9do8rwo1,3
m1mnzg4d,3
m1mxgep6,3
k6qwpvo6,3
9dowm0k1,3
k6qww4m6,3
j1lqnqj6,3
pdv2vrv6,3
9do88gm1,3
268wjvy6,3
w6j7yv56,3
y654oj0d,3
76rxppv6,3
j1lxqe1g,3
k6qwk7z6,3
w6j7jk76,3
m1mnwxkd,3
268ep776,3
o1yjy821,3
o6gn3491,4
nd2ex0qd,4
pdv2mvv6,4
j1ll5ej1,4
9do8jge1,4
268ww8k6,4
pdvzzjo6,4
y6558l36,4
w6jlmeed,4
pd0wgq01,4
4d7983l1,4
3dx29yp1,4
369882ld,4
76rxp9q6,4
o6gl2x9d,4
268erm76,4
369plr21,4
9d3z8g1l,4
ldej2ex1,4
pdv2wwk6,4
o6gljv9d,4
9do84731,4
o1yjrx41,4
o6gl7znd,4
v1pxqzm6,4
pdv2rk46,4
nd287m3d,4
o6g9j8d2,4
k6q4yv0d,4
4d7nz8n6,4
v1pxq286,4
yd4k7jp6,4
pdvzqg96,4
nd2eo7ed,4
ldej2kl1,4
y654024d,4
268w5n56,4
pd0wo0l1,4
268e4po6,4
j1llvy71,4
76rx9z46,4
9do857o1,4
m1mr3j62,4
o1yvno1q,4
268eqe56,4
3dx29gv1,4
9dogpo6p,4
j1ll7371,4
ldejoje1,4
kdkmjng1,4
o6gl5x9d,4
v1px0r76,4
pdvrmo1w,4
o1yj4nv1,4
268jkydp,4
w6jx27dj,4
k6q4ey0d,4
j1ne0jl1,4
268w5z96,4
pdv2g0o6,4
k6q4y4od,4
yd4kevx6,4
yd4o0551,4
pd00wvde,4
y654we8d,4
m1mnvyxd,4
76rx2qq6,4
pd0w2o21,4
j1llvp71,4
kdkmz5g1,4
9d38e791,4
369pmvg1,4
w6j73mx6,4
y654p23d,4
m1mnwj3d,4
w6jljred,4
v1po9l86,4
369pjz31,4
46w2r4q6,4
76r3o0q6,4
9dow4ze1,4
3dx2z9g1,4
o6gxv8d2,4
m1zjw4z6,4
m1mnp53d,4
j1newoe1,4
y655rxe6,4
y654ko8d,4
76r3w3e6,4
369pp701,4
m1zkee01,4
y6549z4d,4
9do8nwm1,4
9d38v3y1,4
o6gnr451,4
4d7n9nr6,4
kdkmpkl1,4
o1y9y826,4
o6gn07x1,4
y655qv36,4
4d7no036,4
9d385891,4
m1zk7z21,4
ldej5ol1,4
369p8z21,4
76r3v346,4
k6q43yzd,4
9do87z71,4
m1zjr7m6,4
76r3lmq6,4
v1pk27d8,4
36988rgd,4
76ry7l18,4
nd28kpqd,4
268wr76p,4
o6gl40xd,4
268w9vk6,4
3dxkmyg1,4
v1pxo5m6,4
46w3qeq1,4
m1mz4jd2,4
pd0w3gv1,4
3dxk8zy1,4
9d38pxg1,4
m1mnp8jd,4
kdkm3p21,4
k6q44pmd,4
kdkzj52d,4
ldejw7l1,4
46w3mz71,4
y6550n06,4
76rx0v46,4
nd28qwrd,4
yd4krog6,4
9dowm4e1,4
j1n8yx91,4
pd0lk0de,4
v1poyyz6,4
lde3lne6,4
k6qx2z1g,4
3698940d,4
46wkr76r,4
nd2emevd,4
kdk79g1m,4
76rxw7q6,4
46w2owl6,4
ldezmld3,4
y659r41e,4
o1y77v1q,4
v1po47m6,4
j1llooj1,4
76r39oq6,4
3dxkkog1,4
ldejrln1,4
369p9o21,4
nd28wqrd,4
268e7zo6,4
m1zv2360,4
y6548l3d,4
ldej2qx1,4
v1poymm6,4
yd4ookg1,4
369pkl01,4
36989o2d,4
268e4y56,4
9d3p906l,4
j1ne0vl1,4
ldej05e1,4
ldev7j13,4
y655r986,4
76r3xyq6,4
9do8j331,4
268wzk56,4
369p5kl1,4
m1zj4q36,4
w6jlg2xd,4
v1pxpmp6,4
v1pxw576,4
k6qw9wm6,4
4d7mold7,4
pdv23896,4
m1mn5x4d,4
pd0lrvde,4
y6549o0d,4
9d38wkg1,4
kdkz5ygd,4
pdv2qnr6,4
k6q4qzod,4
3dxk2pg1,4
268lr51p,4
76rxpjq6,4
m1mxq0x6,4
m1zw2210,4
3dxoeydy,4
76r3j846,4
9dow0go1,4
k6q4xemd,4
46w25j96,4
76r2evd8,4
268vk9dp,4
9dow05o1,4
9do8olm1,4
76r3kwq6,4
9do8wqo1,4
9do8431p,4
j1ll8mv1,4
v1p58pd8,4
v1pw47d8,4
9domeo6p,4
9do3p3dp,4
46wkwq6r,4
nd28ge3d,4
369p0g81,4
j1lqy2v6,4
yd4o79x1,4
o1y8vvdq,4
nd2e7zvd,4
j1n88m91,4
369p4z81,4
m1zjn9m6,4
v1pxxnp6,4
268rr91p,4
m1zk5ez1,4
3698o40d,4
76r3ygl6,4
3dxkpr51,4
w6jloyed,4
4d78v367,4
pdv2v0v6,4
pd0wkrl1,4
o1yjqjk1,4
v1pvr718,4
kdk9rg6m,4
v1poyxm6,4
k6q4lwzd,4
w6j2o21j,4
m1mn7ppd,4
lde35gl6,4
268ezwy6,4
