user,game_id,category_id,level_id,time,date,emulated
e8e20op8,l3dx51yv,rklxwwkn,None,3579,2019-04-27,False
e8e20op8,l3dx51yv,ndxjyj2q,None,717,2019-04-22,False
e8e20op8,l3dx0vdy,l824jg25,None,3196,2013-09-07,False
e8e20op8,46w3jl1r,zdnxmxq2,None,9943,2020-09-06,False
e8e20op8,369572dl,7dgolxk4,None,1979,2014-02-21,False
e8e20op8,j1lm3edg,w20z1mod,None,1057,2019-04-17,False
e8e20op8,369p5l81,jdz7qork,None,576,2018-12-31,False
e8e20op8,369p5l81,zd371lr2,None,1638,2018-11-10,False
e8e20op8,369p5l81,xd17n3wd,None,341,2019-01-26,False
e8e20op8,369p5l81,zd371lr2,None,1379,2020-04-13,False
e8e20op8,369p5l81,xd17n3wd,None,326,2019-01-26,False
e8e20op8,369p5l81,zd371lr2,None,1416,2021-04-02,False
e8e20op8,369p5l81,zd371lr2,None,1521,2019-05-05,False
e8e20op8,369p5l81,zd371lr2,None,1410,2021-04-13,False
e8e20op8,369p5l81,9kvyej3k,None,3609,2018-11-10,False
e8e20op8,369p5l81,zd371lr2,None,1474,2019-05-08,False
e8e20op8,369p5l81,zd371lr2,None,1392,2021-05-11,False
e8e20op8,369p5l81,xd17n3wd,None,388,2018-11-10,False
e8e20op8,369p5l81,xd17n3wd,None,326,2019-05-21,False
e8e20op8,369p5l81,zd371lr2,None,1533,2018-11-12,False
e8e20op8,369p5l81,zd371lr2,None,1464,2019-06-04,False
e8e20op8,369p5l81,xd17n3wd,None,370,2018-12-30,False
e8e20op8,369p5l81,zd371lr2,None,1422,2019-06-06,False
