user,game_id,category_id,level_id,time,date,emulated
68w29kl8,o1y9j9v6,7kjpl1gk,None,2025.652,2018-10-11,False
68w29kl8,o1y9j9v6,zd36mqyd,None,2078.692,2019-02-11,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2699.94,2018-06-01,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2261.748,2018-07-20,False
68w29kl8,o1y9j9v6,7dgr144k,69z2m8g9,103.955,2020-11-19,False
68w29kl8,o1y9j9v6,z27rpe5d,None,6839.457,2019-09-24,False
68w29kl8,o1y9j9v6,q2550mw2,None,2952.458,2018-12-31,False
68w29kl8,o1y9j9v6,xd1718wd,None,6502.721,2018-11-09,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1947.775,2019-04-03,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2147.78,2018-09-15,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1780.359,2021-07-15,False
68w29kl8,o1y9j9v6,z27rpe5d,None,7070.351,2019-09-16,False
68w29kl8,o1y9j9v6,q2550mw2,None,3003.764,2018-12-27,False
68w29kl8,o1y9j9v6,xd1718wd,None,5320.133,2019-01-01,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,3220,2018-02-14,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2783.784,2018-03-30,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1884.093,2020-01-01,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1757.868,2021-08-15,False
68w29kl8,o1y9j9v6,z27rpe5d,None,8456.463,2019-09-16,False
68w29kl8,o1y9j9v6,xd1718wd,None,4656.351,2019-01-13,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2014.432,2018-10-28,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2360.127,2018-07-06,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1851.487,2020-04-21,False
68w29kl8,o1y9j9v6,7dgr144k,5wknr4qw,1029.724,2020-02-13,False
68w29kl8,o1y9j9v6,7dgr144k,ywe5zq7w,59.891,2022-08-31,False
68w29kl8,o1y9j9v6,7dgr144k,ywe5zq7w,85.51,2018-02-10,False
68w29kl8,o1y9j9v6,mkezwq9k,4955vm39,401.217,2019-02-06,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2288.557,2018-07-13,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2325.634,2018-07-10,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1832.124,2020-05-27,False
68w29kl8,o1y9j9v6,7dgr144k,5wknr4qw,1039.533,2020-01-23,False
68w29kl8,o1y9j9v6,5dw5q7gd,69z2m8g9,117.317,2018-09-24,False
68w29kl8,o1y9j9v6,mkezwq9k,5d746x6d,707.081,2019-02-06,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2431.544,2018-07-01,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1804.652,2020-08-13,False
68w29kl8,o1y9j9v6,7dgr144k,5wknr4qw,1216.877,2019-09-15,False
68w29kl8,o1y9j9v6,xd1718wd,None,7594.835,2018-09-24,False
68w29kl8,o1y9j9v6,mkezwq9k,ywe5zq7w,130.747,2019-02-07,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1978.562,2019-01-20,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,1786.105,2020-08-15,False
68w29kl8,o1y9j9v6,mkezwq9k,5wknr4qw,2386.919,2019-09-20,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2059.822,2018-09-25,False
68w29kl8,o1y9j9v6,7dgr144k,ywe5zq7w,64.821,2019-02-08,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2213.995,2018-07-23,False
68w29kl8,o1y9j9v6,7kjpl1gk,None,2200.769,2018-08-28,False
68w29kl8,o1y9j9v6,xd1718wd,None,3940.345,2020-11-01,False
68w29kl8,o1y9j9v6,zdn0m372,None,3328.6,2020-02-14,False
68w29kl8,j1ne9me1,7dgnze42,None,1978.562,2019-01-20,False
68w29kl8,j1ne9me1,9kvy8y0k,None,2952.458,2018-12-31,False
68w29kl8,j1ne9me1,9kvy8y0k,None,3003.764,2018-12-27,False
68w29kl8,9d3reryd,w20ym0ok,5d7rg8q9,33.6,2020-12-10,False
68w29kl8,369pex01,z27vvvg2,None,7287,2022-02-16,False
68w29kl8,369pex01,z27vvvg2,None,5920,2022-02-17,False
68w29kl8,369pex01,z27vvvg2,None,5656,2022-03-27,False
68w29kl8,369pex01,z27vvvg2,None,5123,2022-04-03,False
68w29kl8,369pex01,z27vvvg2,None,4300,2022-04-07,False
