user,game_id,category_id,level_id,time,date,emulated
8vomkvex,y654kw4d,w20vl5zk,kwj8q409,33,2021-09-19,False
8vomkvex,y654kw4d,w20vl5zk,5d7e726w,72.041,2021-09-19,False
8vomkvex,y654kw4d,w20vl5zk,495r1xmd,24.088,2021-09-19,False
8vomkvex,y654kw4d,w20vl5zk,rdq3k4ow,35.083,2021-09-19,False
8vomkvex,y654kw4d,w20vl5zk,5d7emqqw,31.035,2021-09-19,False
