user,game_id,category_id,level_id,time,date,emulated
81qrg4pj,l3dxogdy,q25oz7gk,None,598,2022-01-15,False
81qrg4pj,l3dxogdy,q25oz7gk,None,563,2022-02-11,False
81qrg4pj,l3dxogdy,jdz3xv62,None,715,2022-02-12,False
