user,game_id,category_id,level_id,time,date,emulated
j0nelr98,o1y9wo6q,n2y55mko,None,1192,2020-11-21,True
j0nelr98,o1y9wo6q,7dgrrxk4,None,3883,2021-02-28,True
j0nelr98,o1y9wo6q,n2y55mko,None,1353,2020-07-26,True
j0nelr98,o1y9wo6q,7dgrrxk4,None,3785,2021-03-19,True
j0nelr98,o1y9wo6q,n2y55mko,None,1101,2021-07-04,False
j0nelr98,o1y9wo6q,n2y55mko,None,1734,2020-05-28,False
j0nelr98,o1y9wo6q,n2y55mko,None,1086,2021-08-09,False
j0nelr98,o1y9wo6q,n2y55mko,None,1437,2020-06-02,False
j0nelr98,o1y9wo6q,n2y55mko,None,1225,2020-11-10,True
j0nelr98,o1y9wo6q,n2y55mko,None,1133,2020-12-13,True
j0nelr98,o1y9wo6q,n2y55mko,None,1076,2021-09-04,False
j0nelr98,o1y9wo6q,7dgrrxk4,None,3333,2022-07-24,False
j0nelr98,o1y9wo6q,n2y55mko,None,1371,2020-07-19,False
j0nelr98,o1y9wo6q,n2y55mko,None,1071,2021-09-04,False
j0nelr98,o1y9wo6q,n2y55mko,None,1375,2020-06-14,False
j0nelr98,v1pxjz68,n2y3r8do,None,5778,2021-05-17,False
j0nelr98,v1pxjz68,n2y3r8do,None,5842,2021-02-06,False
j0nelr98,v1pxjz68,n2y3r8do,None,10820,2020-09-19,False
j0nelr98,v1pxjz68,n2y3r8do,None,7779,2020-09-19,False
j0nelr98,v1pxjz68,n2y3r8do,None,5546,2021-06-24,False
j0nelr98,76r55vd8,w20w1lzd,None,4310,2020-06-18,False
j0nelr98,76r55vd8,vdooo3yd,None,5214,2020-07-21,False
j0nelr98,76r55vd8,w20w1lzd,None,3894,2020-09-04,False
j0nelr98,76r55vd8,wdmw4e42,None,7346,2020-09-12,False
j0nelr98,76r55vd8,w20w1lzd,None,3678,2021-03-21,False
j0nelr98,76r55vd8,w20w1lzd,None,4294,2020-06-27,False
j0nelr98,76r55vd8,vdooo3yd,None,5130,2020-07-22,False
j0nelr98,76r55vd8,w20w1lzd,None,3970,2020-08-29,False
j0nelr98,76r55vd8,wdmw4e42,None,6992,2020-10-04,False
j0nelr98,76r55vd8,wdmw4e42,None,6825,2020-11-10,False
j0nelr98,76r55vd8,vdooqjod,None,12635,2021-02-28,False
j0nelr98,76r55vd8,w20w1lzd,None,3661,2021-05-11,False
j0nelr98,76r55vd8,vdooo3yd,None,5897,2020-07-09,False
j0nelr98,76r55vd8,wdmw4e42,None,7368,2020-08-30,False
j0nelr98,76r55vd8,w20w1lzd,None,3858,2020-10-08,False
j0nelr98,76r55vd8,w20w1lzd,None,3816,2020-11-20,False
j0nelr98,76r55vd8,w20w1lzd,None,3690,2021-03-03,False
j0nelr98,76r55vd8,vdooo3yd,None,4624,2021-06-10,False
j0nelr98,76r55vd8,vdooo3yd,None,5319,2020-07-10,False
j0nelr98,76r55vd8,w20w1lzd,None,4111,2020-07-26,False
j0nelr98,76r55vd8,vdooo3yd,None,4980,2020-09-03,False
j0nelr98,76r55vd8,w20w1lzd,None,3840,2020-10-18,False
j0nelr98,76r55vd8,w20w1lzd,None,3762,2020-12-05,False
j0nelr98,76r55vd8,w20w1lzd,None,4134,2020-07-10,False
j0nelr98,76r55vd8,w20w1lzd,None,4079,2020-07-28,False
j0nelr98,76r55vd8,vdooo3yd,None,4955,2020-09-08,False
j0nelr98,76r55vd8,vdooqjod,None,13816,2020-10-27,False
j0nelr98,76r55vd8,w20w1lzd,None,3794,2020-12-03,False
j0nelr98,76r55vd8,wdmw4e42,None,6629,2021-03-21,False
j0nelr98,76r55vd8,w20w1lzd,None,3651,2022-03-30,False
j0nelr98,76r55vd8,vdooo3yd,None,5263,2020-07-13,False
j0nelr98,76r55vd8,w20w1lzd,None,4073,2020-08-11,False
j0nelr98,76r55vd8,w20w1lzd,None,4387,2020-06-06,False
j0nelr98,76r55vd8,w20w1lzd,None,4005,2020-08-17,False
j0nelr98,76r55vd8,vdooqjod,None,13094,2020-10-30,False
j0nelr98,76r55vd8,w20w1lzd,None,3724,2020-12-31,False
j0nelr98,76r55vd8,wdmw4e42,None,6738,2021-03-12,False
j0nelr98,76r55vd8,w20w1lzd,None,3643,2022-11-21,False
j0nelr98,76r55vd8,vdooo3yd,None,5232,2020-07-18,False
j0nelr98,76r55vd8,w20w1lzd,None,3997,2020-08-26,False
j0nelr98,76r55vd8,wdmw4e42,None,7091,2020-09-16,False
j0nelr98,76r55vd8,w20w1lzd,None,3832,2020-11-07,False
j0nelr98,76r55vd8,w20w1lzd,None,3707,2021-01-10,False
j0nelr98,76r55vd8,vdooqjod,None,12568,2021-03-12,False
j0nelr98,m1mxxw46,02q3xryk,None,6629,2021-03-21,False
j0nelr98,m1zj4406,xd1vxw7d,None,10820,2020-09-19,False
j0nelr98,m1zj4406,xd1vxw7d,None,7779,2020-09-19,False
