user,game_id,category_id,level_id,time,date,emulated
j4qyq45x,j1npme6p,mkeyl926,None,624.15,2022-01-08,False
j4qyq45x,j1npme6p,mkeyl926,None,654.1,2022-01-07,False
j4qyq45x,j1npme6p,mkeyl926,None,747.05,2022-01-05,False
