user,game_id,category_id,level_id,time,date,emulated
xz7vqnrj,yd4ovvg1,9kv7jy8k,z98m63lw,2.933,2021-05-01,False
xz7vqnrj,yd4ovvg1,9kv7jyok,None,211,2021-04-15,False
xz7vqnrj,yd4ovvg1,9kv7jyok,None,690,2021-03-22,False
xz7vqnrj,yd4ovvg1,9kv7jyok,None,285,2021-03-11,False
xz7vqnrj,yd4ovvg1,9kv7jyok,None,286.04,2021-03-10,False
xz7vqnrj,yd4ovvg1,9kv7jy8k,z98m63lw,7.4,2021-03-08,False
xz7vqnrj,yd4ovvg1,9kv7jy8k,z98m63lw,14.367,2021-03-08,False
xz7vqnrj,yd4ovvg1,9kv7jy8k,z98m63lw,6.467,2021-03-08,False
xz7vqnrj,v1po7r76,mkeqn79k,ywe3klr9,85.6,2021-03-07,False
xz7vqnrj,3dx2r341,9d84rp3k,None,309.3,2021-03-22,False
xz7vqnrj,3dx2r341,q25m4vvd,None,450.1,2021-03-13,False
xz7vqnrj,3dx2r341,9d84rp3k,None,208.333,2021-03-22,False
xz7vqnrj,3dx2r341,jdz9y3v2,None,2166.767,2021-03-19,False
xz7vqnrj,3dx2r341,9d84rp3k,None,184.95,2021-03-19,False
xz7vqnrj,3dx2r341,9d84rp3k,None,180.333,2021-03-17,False
xz7vqnrj,3dx2r341,9d84rp3k,None,272.5,2021-04-15,False
xz7vqnrj,3dx2r341,jdz9y3v2,None,2429.833,2021-03-13,False
xz7vqnrj,3dx2r341,9d84rp3k,None,160.25,2021-04-15,False
xz7vqnrj,3dx2r341,jdz9y3v2,None,314.3,2021-03-13,False
xz7vqnrj,3dx2r341,jdz9y3v2,None,600.567,2021-03-22,False
xz7vqnrj,3dx2r341,9d84rp3k,None,163.9,2021-03-09,False
