user,game_id,category_id,level_id,time,date,emulated
xk4m6lkj,m1zqm010,vdoenokp,None,836,2021-02-14,False
xk4m6lkj,m1zqm010,vdoenokp,None,820,2021-04-22,False
xk4m6lkj,m1zqm010,vdoenokp,None,806,2021-05-23,False
xk4m6lkj,m1zqm010,vdoenokp,None,1069,2021-01-04,False
xk4m6lkj,m1zqm010,vdoenokp,None,955,2021-01-09,False
xk4m6lkj,m1zqm010,vdoenokp,None,897,2021-01-17,False
xk4m6lkj,m1zqm010,vdoenokp,None,880,2021-01-22,False
xk4m6lkj,2688v96p,wk6pjprd,None,1496,2021-06-26,False
