user,game_id,category_id,level_id,time,date,emulated
x7qwz0y8,m1mm7x12,02q84pz2,None,8.8,2020-03-15,False
x7qwz0y8,m1mm7x12,xk90gyxk,5wk0jp94,27,2020-03-16,False
x7qwz0y8,m1mm7x12,xk90gyxk,xd1p75do,166,2020-03-16,False
x7qwz0y8,3dxe951y,rkl95lrk,None,3.95,2021-07-24,False
x7qwz0y8,3dxe951y,9kvq8ood,None,6.067,2020-11-20,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd43vm89,11.96,2020-03-31,False
x7qwz0y8,kdk5gldm,xk9j9vxd,gdr8z0e9,9.02,2020-04-28,False
x7qwz0y8,kdk5gldm,xk9j9vxd,n93g2prd,9.33,2020-04-28,False
x7qwz0y8,kdk5gldm,xk9j9vxd,gdr8z0e9,8.35,2020-09-01,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd43vm89,11.43,2020-09-21,False
x7qwz0y8,kdk5gldm,02q87vz2,xd43vm89,7.91,2020-09-21,False
x7qwz0y8,kdk5gldm,jdz85wvd,None,236.6,2020-09-26,False
x7qwz0y8,kdk5gldm,02q87vz2,gdr8z0e9,9.57,2020-09-26,False
x7qwz0y8,kdk5gldm,02q87vz2,n93g2prd,10.39,2020-09-26,False
x7qwz0y8,kdk5gldm,02q87vz2,xd07vjjw,17.958,2020-09-23,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,18.9,2020-03-31,False
x7qwz0y8,kdk5gldm,02q87vz2,xd07vjjw,17.701,2020-09-26,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,25.39,2020-09-23,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,17.69,2020-09-26,False
x7qwz0y8,kdk5gldm,zdn0own2,None,90.629,2020-09-26,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,23.21,2020-10-03,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,17.953,2020-10-05,False
x7qwz0y8,kdk5gldm,xk9j9vxd,gdr8z0e9,7.305,2020-10-06,False
x7qwz0y8,kdk5gldm,xk9j9vxd,n93g2prd,7.996,2020-09-24,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,17.167,2020-10-09,False
x7qwz0y8,kdk5gldm,xk9j9vxd,n93g2prd,7.833,2020-10-09,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd43vm89,10.883,2020-10-14,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,16.2,2020-10-14,False
x7qwz0y8,kdk5gldm,824m9032,xd43vm89,57.667,2020-10-16,False
x7qwz0y8,kdk5gldm,824m9032,rw6nk06d,49.933,2020-10-16,False
x7qwz0y8,kdk5gldm,jdz85wvd,None,173.78,2020-10-16,False
x7qwz0y8,kdk5gldm,jdz85wvd,None,249.73,2020-10-16,False
x7qwz0y8,kdk5gldm,jdz85wvd,None,194.83,2020-10-16,False
x7qwz0y8,kdk5gldm,jdz85wvd,None,315.23,2020-10-16,False
x7qwz0y8,kdk5gldm,824m9032,xd07vjjw,43.7,2020-10-16,False
x7qwz0y8,kdk5gldm,824m9032,gdr8z0e9,56.533,2020-10-16,False
x7qwz0y8,kdk5gldm,xk9j9vxd,gdr8z0e9,6.733,2020-10-20,False
x7qwz0y8,kdk5gldm,xk9j9vxd,n93g2prd,7.503,2020-10-20,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,17.7,2020-10-21,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd43vm89,10.733,2020-10-29,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,17.1,2020-10-29,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,15.367,2020-10-29,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,12.667,2020-11-04,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,12.933,2020-10-20,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,13.267,2020-10-05,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,15.9,2020-10-03,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,16.086,2020-09-26,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,17.22,2020-04-27,False
x7qwz0y8,kdk5gldm,02q87vz2,rw6nk06d,16.65,2020-09-26,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,27.617,2020-11-08,False
x7qwz0y8,kdk5gldm,xk9j9vxd,n93g2prd,7.4,2020-11-12,False
x7qwz0y8,kdk5gldm,z273915d,xd43vm89,201.117,2020-11-14,False
x7qwz0y8,kdk5gldm,824m9032,n93g2prd,62.933,2020-10-16,False
x7qwz0y8,kdk5gldm,z273915d,xd43vm89,189.75,2020-11-14,False
x7qwz0y8,kdk5gldm,z273915d,xd43vm89,187.6,2020-11-15,False
x7qwz0y8,kdk5gldm,z273915d,xd43vm89,178.4,2020-11-16,False
x7qwz0y8,kdk5gldm,z273915d,xd43vm89,183.833,2020-11-16,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,25.933,2020-11-20,False
x7qwz0y8,kdk5gldm,z273915d,xd43vm89,177.433,2020-11-20,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,233.467,2020-11-22,False
x7qwz0y8,kdk5gldm,z273915d,n93g2prd,170.017,2020-11-23,False
x7qwz0y8,kdk5gldm,xk9j9vxd,n93g2prd,7.367,2020-11-24,False
x7qwz0y8,kdk5gldm,xk9j9vxd,xd07vjjw,15.133,2020-11-24,False
x7qwz0y8,kdk5gldm,z273915d,n93g2prd,143.417,2020-11-26,False
x7qwz0y8,kdk5gldm,z273915d,n93g2prd,113.333,2020-11-28,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,218.283,2020-11-28,False
x7qwz0y8,kdk5gldm,xk9j9vxd,n93g2prd,7.167,2020-11-30,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,210.75,2020-12-03,False
x7qwz0y8,kdk5gldm,02q87vz2,rw6nk06d,17.917,2020-12-08,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,203.283,2020-12-09,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,24.083,2020-12-09,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,185.017,2020-12-12,False
x7qwz0y8,kdk5gldm,xk9j9vxd,rw6nk06d,22.25,2020-12-12,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,181.1,2020-12-14,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,174.133,2020-12-16,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,165.3,2020-12-21,False
x7qwz0y8,kdk5gldm,z273915d,gdr8z0e9,148.583,2020-12-21,False
x7qwz0y8,kdk5gldm,9d8j7ylk,None,64.616,2020-12-22,False
x7qwz0y8,kdk5gldm,zdn0own2,None,77.901,2020-12-23,False
