user,game_id,category_id,level_id,time,date,emulated
18qzl9q8,v1pxv868,02qpejdy,None,472,2016-05-08,False
18qzl9q8,4d73n317,n2y17n82,None,2846,2016-10-15,False
18qzl9q8,4d73n317,02qgm7jd,None,3868,2016-03-13,False
18qzl9q8,4d73n317,n2y17n82,None,4337,2016-11-27,False
18qzl9q8,4d73n317,824xj9md,None,5970,2016-03-03,False
18qzl9q8,4d73n317,jdz36o32,None,4447,2016-12-22,False
18qzl9q8,4d73n317,824xj9md,None,5563,2016-11-13,False
18qzl9q8,4d73n317,824xj9md,None,5540,2016-12-03,False
18qzl9q8,4d73n317,n2y17n82,None,4491,2016-07-11,False
18qzl9q8,4d73n317,824xj9md,None,5748,2016-04-09,False
18qzl9q8,4d73n317,824xj9md,None,5591,2016-07-31,False
18qzl9q8,4d73n317,n2y17n82,None,2903,2016-07-10,False
18qzl9q8,4d73n317,824xj9md,None,6894,2016-02-16,False
18qzl9q8,4d73n317,824xj9md,None,5994,2016-02-24,False
18qzl9q8,4d73n317,02qgm7jd,None,3790,2016-04-02,False
18qzl9q8,4d73n317,02qgm7jd,None,3637,2016-04-16,False
18qzl9q8,4d73n317,824xj9md,None,5880,2016-03-05,False
18qzl9q8,4d73n317,jdz36o32,None,4353,2016-12-26,False
18qzl9q8,4d73n317,n2y17n82,None,4379,2016-09-30,False
18qzl9q8,4d73n317,n2yq6q8k,None,10563,2016-12-26,False
18qzl9q8,4d73n317,02qgm7jd,None,3825,2016-03-26,False
18qzl9q8,4d73n317,02qgm7jd,None,3589.05,2016-07-24,False
18qzl9q8,4d73n317,824xj9md,None,5517,2016-12-26,False
18qzl9q8,4d73n317,824xj9md,None,5844,2016-03-25,False
18qzl9q8,4d73n317,824xj9md,None,5988,2016-02-29,False
18qzl9q8,4d73n317,02qgm7jd,None,3985,2016-02-26,False
18qzl9q8,4d73n317,vdo4nly2,None,7107,2016-12-31,False
18qzl9q8,4d73n317,02qgm7jd,None,3691,2016-04-03,False
18qzl9q8,4d73n317,02qgm7jd,None,3904,2016-03-01,False
18qzl9q8,4d73n317,n2yq968k,None,404,2016-12-11,False
18qzl9q8,k6q5jz6g,wk68plr2,None,939,2017-02-10,False
18qzl9q8,k6q5jz6g,7kj6vn42,None,1844,2016-12-04,False
18qzl9q8,k6q5jz6g,7kj6vn42,None,1811,2016-12-11,False
18qzl9q8,k6q5jz6g,n2ygqym2,None,716,2016-03-27,False
