node_id,community_num
jpry7428,0
jprpgwy8,0
81qk4rqj,0
j0vl6erx,0
814l4p38,0
8q63v00j,0
8lp0vm2j,0
jml1l3z8,0
86ne373x,0
zx7o010j,0
8qzv9178,0
8qzd3yq8,0
8rpr20dj,0
8w1714vx,0
kjp6ng08,0
m1mxrr36,0
j966q0rj,0
8w0k9dlj,0
j0nykm38,0
yd4o3p51,0
xkor2768,0
8gmrzp18,0
xk46399j,0
j5wemqwj,0
jml1pee8,0
j514d2z8,0
jp6rp548,0
x3w1o4kj,0
8w090r3j,0
jn9716qx,0
86v3ww0j,0
j2w70o7j,0
x7qd4908,0
j4qmo9lx,0
8d0pznmx,0
jn99mgdx,0
866mygp8,0
8qrgdpdj,0
jo25o978,0
pdv2gk96,0
j0neq0m8,0
8vkqkynj,0
8q3nmo0j,0
j4rokod8,0
x3595nkj,0
jnz73zdj,0
jpmmr52j,0
8d4ygdm8,0
8gr0wy1x,0
jp4rwl2j,0
8vkodg5j,0
j2wwo76j,0
8vkm95nj,0
qxkl6698,0
8rp2043j,0
x3m05468,0
8qrwnz7j,0
j0vlwqmx,0
x3q3vwej,0
8g5ym6rj,0
8d3gonmx,0
8163v7qx,0
8l0e9ll8,0
jpookok8,0
8ge7921j,0
jpm6ww0j,0
qj2oen7x,0
j03dv0mj,0
8gr2n4yx,0
jmp9n7yj,0
xk1q4rmj,0
xkm3e1kj,0
j03d3y4j,0
joo30dnj,0
0jmz39ox,0
j2w50knj,0
46w3m8l1,0
8dgloqm8,0
8en3e528,0
jn323o1x,0
8gm73d78,0
8rll4kd8,0
86nlzqwx,0
j5v12kn8,0
j0vgdewx,0
xzlkvw48,0
863v7kw8,0
86v9ekpj,0
jmzzeqox,0
j032z14j,0
x72v6py8,0
8l0epo78,0
jnzw9owj,0
8r77n6qj,0
8w9k6gzj,0
x35v31qj,0
xkog9km8,0
x7q2n2y8,0
jop6kzlx,0
xy536my8,0
x72dp968,0
pdv23qr6,0
jmp26kej,0
w6j78746,0
pd0q7ew1,0
8vkwe32j,0
xz1n999j,0
8grrzp1x,0
j2w7g6nj,0
8d3ywdox,0
8r73vldj,0
8l3nnn28,0
xz94z098,0
x7qnre08,0
8qrno57j,0
xz91nqn8,0
8grzn71x,0
18vwn9yj,0
48gqgg7j,0
8r2ew46x,0
8d3gggox,0
86n4wm5x,0
xzlkdz98,0
j40p13d8,0
8r7dy56j,0
xk36kg98,0
8r76keqj,0
zx74oz0x,0
j92o9p78,0
m1zkyj01,0
8636ll08,0
86ngoy3x,0
8l307o28,0
jo3drvnj,0
86vmqn3j,0
48g1gd18,0
8dg732m8,0
8w9og2zj,0
xz7ngnej,0
xkmyzg9j,0
8wkvn548,0
8g5k1n2j,0
8e9np27j,0
98rqw03x,0
8gey412j,0
8wly7p3j,0
8v51wwnj,0
jo3w1qlj,0
x767odqj,0
81kognlj,0
8g5rpzyj,0
xyrm75vj,0
j52kk1wj,0
8g5w512j,0
jmlwv5o8,0
xz91zrn8,0
pdv2m296,0
8e6nzk7j,0
jmo975y8,0
8l4gv02j,0
8q3y9nqj,0
x7m74v6x,0
j0vg0pwx,0
8r27rlwx,0
8v5qgw5j,0
j5v0oyw8,0
268wkp76,0
8e672gdj,0
98r60oq8,0
7j4ddqdj,0
x35kpdej,0
814gwqp8,0
xkmq519j,0
8e6gyqoj,0
jmo5vwo8,0
8ged741j,0
x72m9er8,0
j4qd7vmx,0
jnz26vdj,0
8l0erv48,0
8v2rrv2j,0
8rpmyrgj,0
j1lqy8j6,0
j0nv7gr8,0
xk4pl6kj,0
8e9yvdoj,0
xy5vloz8,0
j4qrnydx,0
j0nez9r8,0
x3qyvk7j,0
jprvp548,0
j5w4g4nj,0
8l44y92j,0
jp4ern5j,0
9d389ey1,0
y6552e46,0
xz07w9r8,0
xzlgzy08,0
ldejw451,0
8wk1wo48,0
xkmn0y7j,0
x7qqknv8,0
kdkz93ed,0
zx7dy66x,0
jp4nz9yj,0
814v9v58,0
86nq76px,0
jn3nmg1x,0
18vd5rn8,0
8wknpl48,0
j0vend9x,0
o6gn39n1,0
x72dk2y8,0
8w13vgzx,0
8lp09e7j,0
x7mrr90x,0
j51o25w8,0
xz7l19ej,0
j52zl9wj,0
8qr637dj,0
j0gzk29x,0
jo23rme8,0
jnzg1dwj,0
jnznl6dj,0
jn2g7g2j,0
8vo1n25x,0
yd4oj451,0
x3m36ek8,0
8vk2q62j,0
8vo5rrnx,0
81qel0lj,0
86vwnwpj,0
8qz96vd8,0
8gek5p2j,0
369pp701,0
x3q0og6j,0
xymor2vx,0
jproo528,0
9do84xo1,0
jo2z9438,0
x7mmle0x,0
x35gk0ej,0
jn92l3wx,0
xyl4w4nj,0
x76od6vj,0
j96lpowj,0
xko2lz98,0
0jmv6nyj,0
8d3lzr9x,0
76rxko46,0
x3modpq8,0
86n4d15x,0
j06gdv9j,0
j5wdwowj,0
j5wq2nzj,0
8e9q4v2j,0
8gr06wrx,0
j9r6krrj,0
j0351n4j,0
jonpknl8,0
jnz0m12j,0
j26g1elx,0
8qol59wj,0
8v2yz45j,0
8e95n1pj,0
qj2g73n8,0
xz77l40j,0
xk47gwmj,0
36985o3d,0
x767wkvj,0
8r36n5d8,0
y8d2doj6,0
j512v1q8,0
xz9now48,0
jop6yd3x,0
8q3ny3qj,0
j2yl62l8,0
jn3ewywx,0
j96v6nrj,0
xk4yrmmj,0
jmoy5448,0
k6qwy8m6,0
86vprowj,0
81q0myrj,0
8rp9lgqj,0
j9rldprj,0
yd4opgp1,0
8enn7r68,0
863vdpp8,0
863yo158,0
8w1p5plx,0
kjpm640j,0
8r7v49qj,0
x3qle7qj,0
xyr4vzmj,0
x7q7go68,0
jn944k4x,0
j2wln3lj,0
kdkmmg21,0
8l0yz278,0
j42qdmmx,0
y65e906e,0
xkor4398,0
8volm22x,0
v8lg464j,0
8g5ggz2j,0
8r7nqwgj,0
xk46pl9j,0
j1llpzz1,0
m1mnwxkd,0
j4206zlx,0
86n342px,0
jm347348,0
xylgkdmj,0
86334408,0
xk4lklmj,0
dx355e2j,0
jnzzm5wj,0
8d3wrkox,0
j96mr5wj,0
x72wn368,0
j2y3ydo8,0
xkm4y3mj,0
8q3ylwwj,0
jn3dqw2x,0
8r75mr6j,0
7j43l3v8,0
xzlznlr8,0
qxk2956x,0
joprz93x,0
76r3op56,0
jo3qlz0j,0
81q3rppj,0
jp4po7yj,0
8qo79voj,0
j03vrqrj,0
8wl9473j,0
8e9lonpj,0
pd0qv8v1,0
81q6wv5j,0
jn9gezwx,0
j5wk6lzj,0
7j4o3581,0
9do84qm1,0
48g3l7px,0
8l4ro2vj,0
j42yry5x,0
j4rpvmv8,0
8e9z0n7j,0
x72yg0y8,0
pdv2ekv6,0
j5qpodqj,0
8r74396j,0
zxzg35rj,0
8d3d6z9x,0
j4q5zrdx,0
jmo6z748,0
8dw75rlj,0
v81ewopj,0
jnzr99dj,0
18q9k7wj,0
0jmqgzox,0
yd4kvxp6,0
qj25edoj,0
xy5qg6v8,0
dx3o0nqx,0
xk4omz6j,0
j42q04vx,0
j06gz19j,0
x3q6eyqj,0
xz9y1k48,0
jp40pg2j,0
8d3q1qox,0
86vk97wj,0
x35og0ej,0
j96166rj,0
8l034nl8,0
8e6llopj,0
8qz6vnq8,0
x3mdepk8,0
v812m6lj,0
j5vv0g68,0
xz9zy3r8,0
8v5151yj,0
8e9lrydj,0
8wl5gzqj,0
18qqww78,0
4d7983l1,0
