Source,Target,Weight
204,493,41
204,1119,24
204,213,19
204,1038,43
204,7,11
204,768,35
204,836,14
204,602,21
204,492,23
204,337,6
204,458,9
204,866,4
204,917,12
204,698,9
204,635,3
204,15,4
204,551,16
204,838,2
204,499,3
204,862,1
605,550,2300
605,204,797
605,83,627
605,778,30
605,24,798
605,1066,121
605,623,1833
605,1042,1167
605,312,510
605,849,1111
605,542,395
605,101,373
605,838,25
605,644,8
605,928,92
605,639,83
605,901,666
605,551,41
605,937,82
605,421,61
605,894,199
605,333,177
605,458,64
605,780,121
605,540,124
605,710,59
605,768,60
605,482,217
605,725,115
605,624,132
605,836,63
605,529,60
605,358,34
605,683,211
605,911,123
605,130,351
605,390,478
605,404,53
605,804,26
605,678,83
605,877,63
605,748,52
605,707,35
605,593,109
605,809,72
605,818,38
605,722,62
605,665,35
605,1114,104
605,301,74
605,773,19
605,15,14
605,758,29
605,602,28
605,213,91
605,1038,32
605,493,38
605,7,17
605,229,39
605,741,32
605,698,7
605,866,14
605,492,88
605,175,29
605,62,33
605,1006,29
605,337,6
605,1119,46
605,518,8
605,934,58
605,635,16
605,963,39
605,530,23
605,862,10
605,917,6
605,728,8
605,553,4
605,499,1
492,623,83
492,390,21
492,934,6
492,130,6
492,175,2
492,911,4
492,710,7
492,482,18
492,312,28
492,605,62
492,1042,61
492,550,104
492,101,17
492,768,10
492,204,49
492,849,51
492,722,14
492,901,74
492,542,18
492,213,5
492,421,7
492,540,13
492,530,2
492,551,4
492,758,3
492,639,9
492,1038,11
492,725,9
492,707,3
492,333,18
492,404,6
492,602,1
492,24,41
492,683,11
492,518,2
492,877,8
492,894,22
492,836,7
492,458,3
492,678,6
492,229,2
492,1114,2
492,593,12
492,809,5
492,62,2
492,741,4
492,624,13
492,83,8
492,937,3
492,1066,6
492,644,1
492,1119,4
492,778,3
492,493,3
492,804,2
492,780,7
492,1006,2
492,928,2
492,963,4
492,838,1
492,301,6
492,7,2
492,728,3
492,748,1
492,358,1
492,529,2
492,635,2
492,553,1
492,665,1
492,773,1
623,1042,1768
623,901,1280
623,550,3586
623,605,2251
623,390,1088
623,849,1806
623,24,1503
623,83,340
623,458,63
623,593,167
623,818,117
623,312,1043
623,204,779
623,710,109
623,1119,24
623,917,6
623,333,250
623,130,680
623,934,53
623,748,383
623,722,60
623,683,169
623,780,104
623,963,94
623,894,174
623,1114,117
623,1066,217
623,678,153
623,229,130
623,15,27
623,101,220
623,529,66
623,725,64
623,421,212
623,665,18
623,778,77
623,404,71
623,602,42
623,542,230
623,213,97
623,928,50
623,482,177
623,540,129
623,911,104
623,809,149
623,1038,49
623,768,97
623,866,22
623,698,8
623,937,133
623,836,10
623,493,39
623,492,137
623,62,137
623,301,57
623,758,29
623,624,154
623,7,28
623,553,37
623,877,63
623,1006,7
623,518,11
623,644,8
623,639,63
623,707,35
623,838,24
623,741,39
623,862,9
623,175,20
623,804,24
623,728,11
623,551,45
623,499,8
623,358,46
623,773,12
623,530,7
623,635,14
623,337,2
623,906,1
623,732,1
623,275,1
623,1102,1
623,1121,2
623,800,1
623,786,1
623,947,1
624,24,748
624,722,80
624,333,197
624,518,250
624,1042,16
624,553,11
624,593,119
624,301,134
624,698,227
624,934,116
624,550,184
624,911,15
624,877,46
624,204,79
624,894,216
624,1038,104
624,937,19
624,901,56
624,482,28
624,780,83
624,421,16
624,678,6
624,804,14
624,928,2
624,404,32
624,1114,7
624,529,67
624,773,12
624,623,57
624,602,9
624,963,2
624,758,43
624,15,28
624,725,32
624,62,19
624,540,9
624,605,28
624,101,17
624,551,9
624,849,53
624,312,3
624,741,10
624,707,10
624,665,5
624,1066,24
624,728,11
624,1006,8
624,458,4
624,542,24
624,83,21
624,809,4
624,390,18
624,229,1
624,492,5
624,639,23
624,683,15
624,337,1
624,710,9
624,213,20
624,358,7
624,862,5
624,836,8
624,493,14
624,644,1
624,530,6
624,778,5
624,768,1
624,130,6
624,175,9
624,499,1
624,917,4
624,1119,2
624,866,2
24,62,306
24,529,515
24,605,844
24,593,1024
24,937,350
24,934,366
24,333,1220
24,553,119
24,877,202
24,624,3220
24,404,187
24,901,750
24,204,708
24,550,2641
24,623,1703
24,101,258
24,758,417
24,780,440
24,83,304
24,862,74
24,911,100
24,849,579
24,1038,433
24,482,229
24,1006,180
24,540,133
24,493,72
24,390,205
24,894,1011
24,358,52
24,707,66
24,492,80
24,1066,260
24,722,706
24,213,215
24,728,65
24,421,84
24,542,259
24,551,97
24,1042,349
24,683,123
24,602,116
24,725,204
24,301,552
24,741,100
24,778,97
24,130,119
24,804,86
24,963,58
24,698,78
24,1114,207
24,518,145
24,458,115
24,809,72
24,639,91
24,678,86
24,312,69
24,665,35
24,15,302
24,818,18
24,768,22
24,499,14
24,530,24
24,1119,27
24,838,30
24,635,14
24,928,29
24,773,38
24,748,18
24,836,57
24,710,43
24,337,9
24,175,28
24,229,41
24,644,19
24,866,27
24,917,17
24,953,1
24,1065,1
24,7,11
24,732,1
24,800,1
24,170,1
24,700,1
24,275,1
1042,312,292
1042,849,307
1042,722,26
1042,809,61
1042,624,47
1042,542,262
1042,101,150
1042,204,451
1042,83,219
1042,7,21
1042,901,308
1042,130,107
1042,623,880
1042,492,64
1042,741,26
1042,605,605
1042,911,106
1042,550,409
1042,683,152
1042,390,151
1042,725,46
1042,404,35
1042,877,24
1042,894,64
1042,639,62
1042,482,318
1042,175,29
1042,333,53
1042,540,44
1042,24,212
1042,593,42
1042,213,51
1042,758,16
1042,748,54
1042,301,35
1042,1114,27
1042,1038,12
1042,551,23
1042,768,56
1042,1119,36
1042,229,39
1042,458,10
1042,553,1
1042,1066,45
1042,358,20
1042,529,31
1042,710,27
1042,62,9
1042,773,11
1042,963,17
1042,421,65
1042,602,12
1042,678,51
1042,780,103
1042,934,31
1042,928,17
1042,518,17
1042,917,5
1042,493,29
1042,804,11
1042,707,10
1042,644,4
1042,530,17
1042,665,11
1042,836,10
1042,937,24
1042,635,11
1042,1006,6
1042,778,20
1042,818,13
1042,728,5
1042,866,6
1042,337,2
1042,15,3
1042,698,3
1042,862,1
312,1042,302
312,1114,7
312,550,417
312,333,21
312,101,44
312,849,217
312,748,37
312,623,688
312,492,21
312,482,22
312,605,317
312,722,6
312,542,54
312,24,58
312,937,14
312,901,192
312,809,18
312,390,111
312,780,14
312,540,20
312,204,93
312,229,14
312,130,115
312,768,23
312,83,27
312,725,7
312,894,18
312,421,15
312,1066,39
312,213,11
312,624,7
312,7,17
312,639,7
312,911,8
312,678,7
312,404,8
312,683,22
312,778,5
312,698,1
312,553,2
312,773,5
312,728,2
312,493,9
312,458,3
312,551,6
312,530,3
312,593,12
312,934,7
312,758,2
312,741,8
312,301,5
312,710,12
312,963,4
312,877,11
312,15,4
312,928,16
312,1038,4
312,1119,5
312,818,6
312,358,9
312,529,10
312,707,2
312,866,4
312,62,5
312,644,2
312,175,4
312,602,3
312,836,4
312,635,5
312,917,1
312,518,1
312,838,1
312,665,2
542,725,60
542,911,45
542,204,196
542,482,94
542,493,7
542,530,28
542,728,9
542,623,108
542,678,15
542,390,32
542,550,164
542,894,71
542,24,168
542,312,20
542,1042,159
542,605,192
542,83,106
542,624,54
542,540,30
542,593,32
542,901,65
542,213,21
542,780,39
542,518,8
542,683,75
542,804,4
542,741,6
542,301,19
542,838,2
542,229,5
542,809,25
542,758,15
542,710,5
542,404,13
542,707,3
542,928,7
542,768,7
542,818,4
542,937,13
542,934,22
542,849,74
542,665,8
542,333,33
542,1119,43
542,1114,8
542,635,6
542,639,28
542,1066,16
542,492,9
542,101,31
542,358,3
542,1038,21
542,877,23
542,130,12
542,698,3
542,15,9
542,722,27
542,529,19
542,773,3
542,778,4
542,551,8
542,963,2
542,175,5
542,866,2
542,836,10
542,421,18
542,917,4
542,458,3
542,62,10
542,553,2
542,602,6
542,748,3
542,644,2
542,7,1
542,1006,1
725,894,48
725,421,7
725,722,11
725,204,39
725,529,8
725,683,7
725,728,4
725,934,19
725,624,32
725,24,68
725,333,21
725,1038,20
725,62,2
725,83,14
725,550,49
725,758,4
725,678,2
725,530,7
725,101,8
725,623,27
725,1042,11
725,518,1
725,937,5
725,542,37
725,877,7
725,301,14
725,482,16
725,593,23
725,849,17
725,780,10
725,911,16
725,639,6
725,605,20
725,213,3
725,540,15
725,1119,5
725,748,2
725,710,2
725,665,3
725,901,19
725,15,6
725,1006,2
725,390,3
725,130,1
725,493,4
725,1066,5
725,809,5
725,741,2
725,492,3
725,404,5
725,312,7
725,358,2
725,175,5
725,551,1
725,836,1
725,698,2
725,602,1
725,1114,1
725,773,4
725,229,2
725,553,4
725,866,1
725,862,1
725,768,1
725,778,1
725,7,1
911,404,10
911,725,18
911,24,41
911,213,7
911,623,46
911,204,54
911,780,7
911,175,5
911,550,59
911,1042,72
911,83,42
911,421,9
911,928,2
911,301,14
911,312,6
911,683,24
911,542,57
911,482,33
911,624,16
911,894,24
911,101,9
911,818,1
911,849,33
911,333,8
911,758,8
911,540,8
911,1066,1
911,605,43
911,901,30
911,553,2
911,493,7
911,836,3
911,1038,11
911,529,9
911,639,10
911,809,8
911,728,3
911,530,9
911,698,2
911,593,12
911,773,3
911,678,6
911,390,8
911,1119,9
911,665,5
911,358,3
911,15,4
911,130,4
911,768,7
911,934,14
911,551,5
911,229,4
911,804,7
911,741,2
911,7,3
911,722,7
911,62,1
911,518,1
911,492,7
911,602,2
911,710,2
911,937,4
911,917,1
911,877,3
911,1114,1
911,748,1
911,707,1
683,204,227
683,894,42
683,901,125
683,849,76
683,312,36
683,1066,18
683,542,82
683,1042,162
683,550,115
683,333,30
683,482,44
683,24,104
683,917,3
683,911,26
683,540,28
683,62,7
683,623,96
683,1114,9
683,605,93
683,101,29
683,780,33
683,804,11
683,710,4
683,639,16
683,665,11
683,809,23
683,836,1
683,130,14
683,773,17
683,530,15
683,518,2
683,741,5
683,725,34
683,499,1
683,83,44
683,758,7
683,768,27
683,529,11
683,551,6
683,678,25
683,492,9
683,593,23
683,1119,38
683,818,6
683,602,3
683,493,13
683,877,13
683,301,12
683,175,4
683,390,28
683,728,3
683,404,11
683,624,22
683,213,8
683,229,6
683,421,13
683,722,8
683,635,4
683,934,31
683,553,2
683,1038,9
683,358,5
683,748,3
683,937,4
683,7,2
683,838,3
683,698,3
683,15,5
683,458,3
683,928,5
683,707,3
683,963,2
683,866,1
683,1006,1
894,204,77
894,605,36
894,1038,248
894,542,19
894,901,69
894,934,40
894,624,118
894,725,14
894,530,6
894,768,6
894,550,118
894,722,159
894,24,234
894,301,87
894,101,12
894,623,86
894,333,51
894,482,14
894,683,12
894,593,85
894,1114,9
894,780,19
894,529,26
894,404,22
894,540,16
894,758,12
894,213,10
894,849,67
894,518,13
894,741,7
894,804,7
894,312,6
894,809,7
894,602,5
894,877,14
894,83,12
894,15,3
894,175,3
894,492,4
894,1066,13
894,458,1
894,553,4
894,928,2
894,639,18
894,1006,4
894,1042,16
894,390,10
894,707,2
894,698,4
894,493,6
894,358,4
894,862,5
894,937,11
894,644,3
894,773,3
894,551,7
894,963,4
894,710,6
894,917,1
894,911,4
894,130,6
894,499,1
894,778,2
894,62,6
894,421,4
894,337,2
894,836,4
894,818,2
894,1119,3
894,728,2
894,665,4
894,678,7
894,635,1
901,623,586
901,404,66
901,593,80
901,358,21
901,728,13
901,550,476
901,605,209
901,301,44
901,624,69
901,934,72
901,1119,19
901,809,78
901,780,32
901,1114,26
901,24,314
901,62,29
901,635,7
901,333,101
901,493,24
901,849,272
901,204,378
901,894,136
901,818,46
901,1066,99
901,741,25
901,312,81
901,665,16
901,683,78
901,710,33
901,773,18
901,748,45
901,540,39
901,130,56
901,421,76
901,778,26
901,725,30
901,639,21
901,1038,30
901,1042,200
901,492,38
901,707,15
901,101,43
901,678,12
901,83,38
901,768,86
901,722,22
901,542,47
901,553,2
901,963,19
901,482,53
901,602,13
901,911,27
901,529,32
901,551,16
901,390,73
901,804,15
901,1006,7
901,937,24
901,877,39
901,917,3
901,7,6
901,862,2
901,229,15
901,644,6
901,838,7
901,458,19
901,928,13
901,213,9
901,175,6
901,758,9
901,337,1
901,518,4
901,530,6
901,698,3
901,836,3
901,866,2
901,15,3
901,499,2
849,623,799
849,550,1631
849,624,106
849,605,444
849,901,245
849,229,5
849,542,61
849,492,22
849,593,37
849,15,7
849,748,60
849,204,184
849,551,15
849,24,375
849,678,16
849,639,27
849,894,145
849,683,39
849,390,108
849,482,52
849,928,27
849,130,125
849,213,19
849,458,7
849,602,9
849,1066,96
849,1042,149
849,421,16
849,778,19
849,934,23
849,312,81
849,101,64
849,725,28
849,529,23
849,333,78
849,62,16
849,773,15
849,301,32
849,809,13
849,540,30
849,83,56
849,404,21
849,1038,26
849,7,5
849,1119,13
849,337,1
849,175,5
849,911,29
849,665,7
849,518,12
849,358,7
849,780,39
849,710,8
849,937,30
849,722,24
849,493,17
849,804,7
849,741,7
849,553,4
849,499,2
849,728,5
849,1114,31
849,877,23
849,530,3
849,698,6
849,758,7
849,838,8
849,818,6
849,768,16
849,963,3
849,866,2
849,836,6
849,1006,2
849,644,4
849,707,4
849,635,3
849,862,4
62,623,42
62,312,3
62,493,2
62,482,2
62,83,7
62,901,43
62,24,90
62,894,36
62,624,33
62,934,16
62,333,31
62,593,50
62,836,3
62,722,9
62,204,25
62,550,59
62,301,21
62,101,1
62,1042,4
62,1038,10
62,1066,10
62,849,26
62,529,12
62,553,4
62,917,2
62,404,15
62,542,6
62,530,1
62,605,7
62,551,1
62,213,3
62,877,8
62,748,5
62,758,2
62,358,2
62,741,2
62,707,1
62,518,2
62,725,4
62,773,1
62,710,2
62,540,1
62,1006,2
62,1114,2
62,911,1
62,963,1
62,928,2
62,818,1
62,937,1
62,602,2
62,639,3
62,862,2
62,175,1
62,778,2
62,390,4
62,421,1
62,492,1
62,15,1
333,482,9
333,1006,5
333,553,6
333,213,12
333,24,332
333,493,7
333,624,152
333,877,40
333,894,146
333,301,68
333,901,67
333,593,106
333,934,62
333,725,22
333,550,212
333,722,47
333,101,10
333,204,65
333,849,66
333,741,7
333,602,9
333,421,9
333,542,28
333,540,16
333,911,8
333,83,17
333,937,19
333,1066,25
333,62,21
333,529,28
333,1042,20
333,623,68
333,15,17
333,1114,7
333,773,6
333,605,40
333,780,31
333,683,13
333,707,2
333,518,8
333,551,10
333,728,13
333,1038,58
333,130,11
333,836,6
333,312,4
333,390,10
333,458,4
333,710,7
333,678,3
333,404,16
333,229,4
333,492,6
333,1119,4
333,809,10
333,758,17
333,665,1
333,768,7
333,639,8
333,804,8
333,698,8
333,928,5
333,838,3
333,644,1
333,530,4
333,818,2
333,778,3
333,358,3
333,337,1
333,862,1
333,748,2
333,635,1
482,605,88
482,130,5
482,204,165
482,229,7
482,780,64
482,24,120
482,1114,10
482,804,5
482,901,71
482,312,20
482,550,71
482,725,46
482,894,84
482,849,54
482,1038,17
482,542,81
482,934,46
482,83,49
482,911,22
482,624,58
482,333,46
482,1066,13
482,301,29
482,741,11
482,877,13
482,404,30
482,698,5
482,1042,159
482,390,20
482,623,81
482,773,6
482,639,34
482,836,6
482,593,30
482,62,7
482,421,10
482,937,14
482,683,29
482,866,3
482,665,7
482,529,20
482,530,12
482,175,12
482,768,6
482,551,8
482,635,3
482,710,8
482,553,3
482,758,6
482,778,5
482,518,8
482,917,3
482,213,11
482,963,6
482,492,11
482,540,19
482,818,7
482,722,12
482,707,9
482,1006,1
482,728,9
482,358,7
482,101,15
482,928,7
482,337,4
482,809,12
482,678,11
482,1119,5
482,15,5
482,602,5
482,493,11
482,838,2
804,204,44
804,24,42
804,741,4
804,1038,5
804,550,38
804,722,8
804,849,16
804,624,42
804,301,12
804,877,7
804,404,7
804,698,5
804,901,9
804,101,7
804,593,7
804,911,4
804,665,3
804,62,1
804,623,8
804,530,6
804,809,7
804,1042,18
804,894,20
804,493,9
804,639,6
804,758,4
804,333,14
804,934,14
804,83,5
804,421,3
804,780,14
804,542,12
804,529,3
804,358,1
804,1119,2
804,605,10
804,213,3
804,390,4
804,683,4
804,678,1
804,725,1
804,312,2
804,748,3
804,518,6
804,540,4
804,175,3
804,768,4
804,728,4
804,15,2
804,862,1
804,836,3
804,482,7
804,644,1
804,553,2
804,707,1
804,937,3
804,1114,2
804,773,1
804,1006,3
804,7,1
804,917,1
804,1066,3
804,635,1
804,130,2
804,866,1
804,458,1
804,710,2
83,635,3
83,605,291
83,24,162
83,529,21
83,849,110
83,550,125
83,683,54
83,542,117
83,204,233
83,678,25
83,877,13
83,130,27
83,866,2
83,623,254
83,901,77
83,1042,214
83,894,56
83,1038,14
83,710,16
83,229,24
83,624,43
83,482,85
83,593,39
83,1119,9
83,390,40
83,748,6
83,809,22
83,804,9
83,758,17
83,838,1
83,725,33
83,312,41
83,1114,15
83,404,11
83,780,18
83,213,18
83,101,28
83,15,6
83,722,20
83,493,9
83,333,38
83,917,3
83,540,23
83,928,7
83,911,46
83,1006,6
83,639,23
83,175,4
83,937,11
83,934,24
83,768,8
83,836,15
83,665,4
83,778,9
83,492,10
83,301,25
83,1066,13
83,530,7
83,602,6
83,728,3
83,358,7
83,421,7
83,707,6
83,62,6
83,741,4
83,862,1
83,458,7
83,337,1
83,518,1
83,818,3
83,963,8
83,698,2
83,773,2
83,553,2
83,551,4
83,644,1
540,710,10
540,482,22
540,1042,54
540,1119,7
540,937,6
540,421,10
540,768,15
540,901,66
540,593,28
540,683,24
540,204,59
540,101,12
540,301,29
540,1038,15
540,894,49
540,624,14
540,24,66
540,809,7
540,773,3
540,911,18
540,542,30
540,550,75
540,639,13
540,605,97
540,934,12
540,333,21
540,758,5
540,7,1
540,229,13
540,529,4
540,877,18
540,725,23
540,492,5
540,83,24
540,1066,16
540,130,14
540,623,64
540,849,31
540,213,7
540,62,7
540,728,5
540,780,9
540,312,15
540,1114,5
540,358,4
540,678,2
540,722,9
540,390,11
540,741,4
540,818,6
540,748,6
540,175,2
540,404,9
540,836,6
540,778,3
540,530,3
540,458,3
540,928,6
540,707,1
540,602,1
540,635,3
540,804,2
540,518,1
540,665,2
540,15,2
540,917,2
540,337,1
540,866,1
540,644,1
540,698,3
540,963,1
540,551,3
540,493,2
540,838,1
778,550,107
778,1066,21
778,1038,4
778,623,115
778,204,69
778,1042,41
778,901,94
778,421,6
778,862,1
778,15,2
778,24,102
778,773,1
778,404,11
778,937,3
778,482,7
778,624,10
778,529,11
778,333,15
778,683,8
778,1114,7
778,849,24
778,877,9
778,593,14
778,894,18
778,639,7
778,518,3
778,768,6
778,530,1
778,301,9
778,130,19
778,722,4
778,758,3
778,101,9
778,213,4
778,605,79
778,818,4
778,229,3
778,540,8
778,809,4
778,728,2
778,83,12
778,358,2
778,492,2
778,493,6
778,312,21
778,748,3
778,390,7
778,710,5
778,934,5
778,741,3
778,838,1
778,911,1
778,602,3
778,804,1
778,458,4
778,644,1
778,1006,2
778,780,4
778,928,2
778,542,3
778,725,1
778,62,1
1066,849,68
1066,24,145
1066,301,15
1066,204,68
1066,901,107
1066,877,7
1066,550,174
1066,623,81
1066,758,6
1066,529,15
1066,624,38
1066,540,6
1066,917,1
1066,894,46
1066,130,4
1066,1042,22
1066,635,2
1066,937,13
1066,722,10
1066,101,11
1066,404,10
1066,780,18
1066,605,42
1066,542,18
1066,741,5
1066,1114,6
1066,421,12
1066,773,4
1066,333,30
1066,482,17
1066,358,6
1066,518,9
1066,493,2
1066,553,5
1066,710,6
1066,934,16
1066,778,2
1066,683,12
1066,15,9
1066,911,5
1066,1038,22
1066,928,5
1066,725,5
1066,530,1
1066,213,4
1066,492,4
1066,809,9
1066,1119,7
1066,602,2
1066,312,9
1066,390,13
1066,551,8
1066,593,18
1066,678,3
1066,83,6
1066,748,4
1066,818,2
1066,639,2
1066,644,1
1066,62,2
1066,229,3
1066,707,1
1066,698,2
1066,665,1
1066,458,1
1066,175,2
1066,836,1
780,24,221
780,421,22
780,728,6
780,83,33
780,593,27
780,518,61
780,542,43
780,540,17
780,101,11
780,605,27
780,301,31
780,550,92
780,624,129
780,698,12
780,937,38
780,623,48
780,1042,78
780,877,15
780,911,13
780,333,57
780,804,12
780,493,9
780,482,48
780,894,92
780,725,25
780,204,84
780,849,52
780,639,26
780,758,10
780,741,8
780,934,61
780,1066,15
780,529,20
780,1038,30
780,901,43
780,707,2
780,722,20
780,213,19
780,390,9
780,809,6
780,683,14
780,404,29
780,1114,7
780,15,8
780,175,12
780,602,5
780,768,3
780,773,2
780,551,3
780,710,4
780,492,13
780,530,4
780,358,4
780,678,8
780,818,6
780,553,2
780,312,7
780,458,4
780,62,5
780,778,3
780,917,2
780,665,2
780,928,3
780,963,2
780,644,1
780,836,1
780,229,1
780,862,1
780,130,1
780,1006,1
780,1119,1
780,635,1
130,605,164
130,768,18
130,550,525
130,894,37
130,849,233
130,1042,103
130,901,106
130,540,23
130,101,34
130,665,3
130,911,9
130,83,30
130,390,59
130,482,27
130,312,112
130,204,64
130,877,6
130,529,16
130,623,412
130,1038,13
130,24,110
130,773,3
130,818,3
130,707,2
130,175,9
130,593,21
130,683,18
130,866,1
130,928,7
130,1066,41
130,404,10
130,809,10
130,748,29
130,722,17
130,542,48
130,725,21
130,551,5
130,1006,2
130,602,2
130,421,9
130,624,11
130,778,5
130,639,14
130,333,35
130,937,12
130,518,1
130,229,6
130,7,9
130,493,8
130,492,8
130,62,12
130,728,3
130,741,11
130,780,13
130,934,6
130,678,6
130,838,4
130,1114,10
130,710,11
130,358,6
130,553,1
130,458,3
130,213,6
130,963,1
130,301,7
130,1119,6
130,917,1
130,758,3
130,530,1
130,804,3
130,862,1
768,901,65
768,333,9
768,204,29
768,1066,8
768,623,41
768,540,12
768,550,27
768,683,7
768,780,2
768,849,14
768,24,19
768,605,17
768,482,13
768,404,6
768,710,4
768,312,17
768,639,9
768,1042,32
768,877,8
768,809,8
768,722,4
768,492,1
768,301,8
768,1114,1
768,101,3
768,593,8
768,635,1
768,818,7
768,911,5
768,894,13
768,741,2
768,542,9
768,917,2
768,725,8
768,213,1
768,1038,9
768,698,3
768,836,2
768,358,3
768,728,2
768,862,2
768,934,5
768,130,5
768,493,3
768,937,2
768,390,4
768,421,4
768,175,3
768,529,2
768,1119,3
768,83,2
768,624,1
768,7,2
768,778,1
768,678,1
768,229,2
768,773,2
768,62,1
768,553,1
768,804,1
768,748,1
768,551,1
529,917,1
529,24,136
529,809,7
529,722,15
529,593,34
529,624,60
529,934,18
529,639,8
529,204,42
529,553,4
529,901,40
529,130,4
529,493,2
529,550,48
529,101,4
529,877,6
529,894,47
529,635,2
529,83,15
529,62,2
529,623,42
529,849,24
529,665,2
529,542,14
529,518,8
529,482,9
529,213,13
529,758,27
529,15,24
529,540,10
529,725,14
529,301,18
529,333,25
529,862,4
529,1066,12
529,1042,22
529,911,11
529,728,4
529,1038,20
529,780,15
529,683,7
529,605,10
529,421,3
529,551,1
529,748,3
529,804,4
529,312,4
529,698,4
529,773,1
529,602,3
529,1119,2
529,1114,1
529,404,7
529,530,2
529,937,6
529,390,4
529,358,3
529,963,1
529,778,1
529,928,1
529,710,2
529,175,2
529,458,1
529,838,1
529,836,1
963,24,51
963,894,7
963,550,63
963,809,4
963,301,4
963,204,36
963,678,4
963,605,40
963,683,7
963,623,44
963,1066,6
963,312,8
963,130,11
963,901,39
963,83,15
963,593,5
963,722,11
963,624,8
963,553,1
963,333,9
963,390,6
963,421,2
963,229,1
963,1042,16
963,542,5
963,1038,2
963,849,10
963,725,5
963,1114,2
963,482,5
963,492,1
963,213,6
963,758,3
963,780,6
963,741,2
963,639,3
963,493,2
963,404,5
963,529,1
963,934,5
963,62,2
963,707,1
963,728,1
963,768,3
963,877,4
963,804,3
963,818,3
963,773,2
963,937,2
963,928,3
963,748,2
963,530,1
963,175,1
963,710,2
963,101,2
963,540,3
963,518,1
963,602,1
963,911,1
963,665,1
937,482,29
937,623,82
937,204,39
937,780,69
937,639,17
937,529,23
937,593,33
937,624,59
937,540,14
937,24,162
937,333,65
937,901,43
937,725,13
937,301,18
937,83,24
937,101,29
937,390,17
937,1042,35
937,213,12
937,605,41
937,542,43
937,1114,17
937,550,169
937,917,3
937,683,13
937,518,16
937,1066,41
937,849,46
937,894,45
937,809,8
937,1038,10
937,911,9
937,934,16
937,15,10
937,804,8
937,728,8
937,722,23
937,404,17
937,312,1
937,458,3
937,836,3
937,707,9
937,492,2
937,602,4
937,778,5
937,175,6
937,421,14
937,710,8
937,838,1
937,877,13
937,1119,2
937,1006,6
937,768,7
937,741,7
937,530,4
937,130,6
937,698,7
937,748,1
937,758,21
937,866,1
937,493,4
937,551,4
937,928,3
937,358,5
937,553,1
937,62,5
937,818,3
937,963,3
937,644,1
937,862,1
937,229,1
937,678,1
301,62,3
301,894,33
301,333,13
301,901,9
301,623,12
301,593,13
301,553,2
301,24,57
301,934,7
301,722,12
301,213,5
301,624,12
301,778,1
301,550,22
301,849,7
301,529,6
301,15,1
301,809,1
301,605,3
301,204,8
301,804,2
301,639,2
301,725,5
301,130,1
301,530,1
301,728,2
301,358,2
301,518,1
301,665,1
301,678,1
301,542,2
301,758,3
301,1038,14
301,741,2
301,404,2
301,482,3
301,683,2
301,780,2
301,877,1
301,862,2
301,1042,1
301,773,1
301,101,6
