Source,Target,Weight
0,72,8
0,89,13
0,38,58
0,45,14
0,29,44
0,75,14
0,24,11
0,58,10
0,85,4
0,69,9
0,65,15
0,56,10
0,36,13
0,82,8
0,57,7
0,42,18
0,87,7
0,62,17
0,79,6
0,55,14
0,73,8
0,70,16
0,100,2
0,67,13
0,83,10
0,98,5
0,90,1
0,60,6
0,99,1
0,101,3
0,51,10
0,95,2
0,44,12
0,81,5
0,102,2
0,86,2
0,96,2
0,105,1
0,97,2
0,91,3
4,0,2670
4,1,256
4,3,362
4,2,97
4,10,41
4,13,101
4,22,1
4,12,11
4,6,44
4,63,2
4,9,27
4,33,6
4,38,3
4,7,135
4,5,38
4,19,11
4,17,16
4,8,49
4,30,4
4,31,6
4,21,6
4,14,15
4,35,3
4,76,1
4,15,17
4,32,1
4,18,25
4,53,1
4,60,1
4,28,2
4,39,7
4,62,2
4,16,12
4,29,1
4,23,4
4,36,2
4,51,2
4,52,1
4,42,1
4,79,1
4,47,2
4,27,1
4,66,2
4,41,4
4,40,1
4,83,1
4,43,3
4,45,2
4,54,1
4,75,1
4,11,3
4,56,1
4,34,3
4,93,1
4,25,1
4,37,5
4,78,1
4,72,1
4,58,1
4,68,1
25,0,122
25,2,48
25,12,18
25,5,19
25,1,62
25,3,40
25,38,1
25,6,17
25,14,6
25,8,4
25,19,6
25,22,1
25,21,2
25,70,1
25,50,1
25,53,1
25,51,3
25,91,1
25,18,3
25,57,1
25,56,1
25,32,2
25,23,3
25,15,5
25,4,1
25,7,1
25,30,6
25,33,1
25,27,2
25,9,14
25,10,3
25,11,2
25,13,2
25,16,2
25,17,1
25,20,2
25,28,1
25,64,1
25,69,1
25,60,1
12,0,497
12,13,12
12,1,237
12,3,274
12,6,152
12,2,263
12,9,106
12,8,57
12,29,5
12,10,66
12,39,1
12,4,25
12,5,77
12,7,10
12,16,12
12,55,2
12,66,2
12,69,1
12,24,2
12,42,6
12,50,6
12,19,19
12,38,4
12,61,8
12,20,6
12,35,2
12,43,12
12,78,3
12,25,12
12,18,10
12,15,7
12,23,5
12,33,1
12,17,2
12,11,14
12,28,8
12,64,1
12,52,2
12,60,2
12,83,2
12,41,7
12,58,1
12,32,4
12,21,1
12,31,2
12,22,7
12,14,11
12,56,2
12,68,2
12,95,2
12,26,2
12,57,2
12,53,3
12,62,2
12,45,1
12,76,2
12,71,1
12,46,3
12,87,4
12,27,6
12,67,1
12,49,2
12,30,1
12,37,2
12,59,2
12,70,1
12,80,1
12,40,2
12,36,1
12,51,1
12,91,1
12,79,1
12,54,1
12,48,1
20,3,41
20,5,114
20,2,92
20,0,51
20,1,177
20,6,19
20,70,1
20,71,1
20,21,2
20,26,2
20,12,3
20,24,7
20,13,3
20,8,6
20,16,8
20,38,1
20,28,2
20,23,1
20,9,7
20,10,3
20,47,2
20,19,7
20,15,2
20,72,1
20,25,1
20,102,1
20,18,4
20,65,1
20,33,2
20,14,2
20,11,1
20,35,4
20,34,1
20,31,1
20,4,2
20,7,1
20,64,1
20,53,1
24,0,20
24,1,28
24,2,27
24,20,5
24,5,17
24,6,6
24,12,3
24,11,3
24,3,41
24,67,1
24,26,1
24,8,5
24,4,1
24,10,3
24,17,1
24,7,1
24,18,1
24,15,1
24,28,2
24,27,1
24,70,1
24,9,1
24,50,1
9,1,465
9,2,338
9,3,258
9,0,546
9,19,34
9,27,6
9,6,241
9,8,80
9,58,3
9,68,4
9,25,15
9,5,223
9,14,28
9,67,3
9,12,117
9,46,8
9,18,11
9,16,46
9,4,23
9,17,7
9,51,6
9,96,2
9,10,40
9,28,23
9,22,15
9,84,3
9,29,1
9,38,5
9,31,8
9,30,2
9,33,3
9,70,4
9,42,8
9,26,5
9,13,12
9,20,13
9,54,1
9,11,6
9,61,6
9,32,3
9,15,11
9,78,2
9,73,2
9,43,2
9,89,2
9,50,7
9,7,3
9,23,8
9,47,3
9,21,2
9,34,1
9,79,1
9,63,1
9,59,4
9,83,2
9,64,4
9,35,5
9,49,1
9,40,2
9,53,1
9,71,1
9,82,2
9,76,1
9,60,2
9,91,1
9,41,1
9,85,1
9,24,2
9,48,1
9,37,1
9,94,1
9,87,1
9,57,1
9,36,1
10,2,633
10,12,35
10,5,81
10,1,328
10,0,380
10,3,805
10,4,57
10,6,212
10,103,1
10,38,13
10,18,39
10,8,24
10,42,17
10,24,5
10,20,5
10,11,5
10,19,12
10,13,13
10,25,4
10,33,4
10,23,4
10,26,8
10,14,23
10,30,2
10,16,1
10,92,1
10,34,2
10,9,18
10,63,1
10,17,5
10,29,1
10,72,1
10,15,4
10,66,2
10,57,2
10,21,1
10,22,8
10,82,1
10,39,5
10,27,3
10,37,1
10,7,7
10,94,3
10,53,1
10,93,1
10,91,1
10,65,2
10,40,2
10,41,4
10,46,2
10,64,1
10,47,1
10,35,4
10,28,1
10,55,1
10,45,1
10,59,2
10,51,1
10,68,1
10,75,2
10,54,1
10,74,2
10,48,2
10,86,1
10,70,1
10,101,1
10,87,1
26,0,119
26,3,117
26,6,49
26,37,1
26,2,72
26,10,11
26,14,8
26,9,3
26,55,1
26,25,1
26,4,7
26,1,68
26,19,3
26,13,2
26,5,12
26,18,10
26,16,2
26,84,1
26,8,8
26,35,1
26,20,1
26,30,5
26,27,1
26,33,2
26,12,1
26,7,2
26,74,1
26,39,3
26,21,2
26,11,2
26,73,1
26,15,1
18,3,176
18,1,191
18,0,263
18,72,1
18,2,118
18,32,1
18,6,25
18,8,18
18,13,25
18,64,1
18,14,7
18,5,34
18,19,4
18,10,11
18,4,49
18,41,1
18,23,2
18,16,4
18,15,4
18,46,1
18,67,1
18,9,6
18,11,5
18,88,1
18,70,1
18,7,8
18,12,5
18,20,4
18,25,1
18,74,1
18,26,3
18,83,1
18,59,1
18,30,2
18,39,2
18,22,2
18,31,1
18,75,1
18,36,1
18,28,2
18,24,1
18,62,4
18,100,1
18,73,1
18,60,1
18,45,1
18,35,2
18,33,1
18,66,2
16,0,99
16,40,2
16,3,39
16,2,33
16,1,89
16,13,3
16,4,9
16,9,28
16,5,46
16,8,20
16,6,22
16,11,4
16,26,2
16,12,15
16,15,2
16,28,7
16,10,3
16,27,1
16,19,12
16,70,3
16,14,2
16,41,1
16,57,1
16,46,4
16,25,3
16,22,4
16,7,3
16,24,1
16,33,2
16,73,1
16,23,2
16,18,2
16,20,1
16,17,3
16,61,2
16,89,1
16,21,1
16,30,1
76,0,27
76,1,21
76,8,3
76,12,1
76,11,1
76,3,9
76,6,2
76,9,1
76,2,4
76,15,1
76,28,1
76,30,1
76,18,1
76,5,6
76,34,1
76,21,1
76,47,1
76,22,2
76,14,1
40,8,10
40,2,38
40,3,31
40,0,65
40,16,5
40,5,18
40,6,30
40,14,8
40,43,2
40,60,1
40,4,5
40,13,3
40,22,9
40,1,21
40,17,2
40,9,11
40,10,4
40,26,1
40,68,1
40,47,1
40,12,2
40,54,1
40,49,1
40,18,1
40,30,2
40,19,5
40,28,1
14,0,399
14,21,1
14,35,11
14,8,42
14,2,108
14,9,27
14,1,189
14,3,315
14,37,5
14,19,7
14,6,149
14,46,3
14,7,13
14,16,10
14,5,80
14,40,3
14,17,9
14,32,5
14,15,6
14,85,1
14,10,26
14,4,46
14,48,1
14,18,12
14,12,19
14,33,1
14,31,2
14,96,1
14,23,4
14,63,1
14,75,1
14,57,1
14,13,11
14,26,8
14,22,10
14,54,2
14,20,7
14,43,3
14,28,4
14,59,1
14,62,1
14,42,3
14,25,5
14,78,2
14,74,3
14,39,2
14,36,1
14,29,2
14,53,2
14,11,1
14,38,2
14,24,3
14,73,2
14,60,1
14,27,2
14,64,3
14,52,2
14,41,3
14,58,1
14,65,1
14,47,1
14,104,1
14,66,1
37,1,27
37,0,44
37,21,3
37,3,13
37,18,4
37,14,3
37,2,8
37,9,3
37,17,1
37,6,8
37,10,1
37,4,4
37,13,2
37,5,12
37,11,2
37,28,1
37,64,1
37,15,3
37,62,1
37,65,1
37,33,1
19,3,156
19,7,4
19,2,169
19,10,27
19,16,10
19,5,66
19,1,130
19,8,21
19,6,51
19,12,18
19,35,6
19,14,10
19,0,131
19,25,2
19,41,3
19,18,5
19,4,19
19,15,3
19,17,1
19,11,3
19,29,1
19,22,5
19,9,16
19,51,2
19,42,1
19,84,1
19,24,2
19,20,3
19,46,4
19,71,1
19,69,1
19,77,1
19,32,3
19,91,1
19,62,1
19,53,1
19,40,1
19,66,1
19,21,1
19,13,4
19,63,1
19,33,1
19,43,1
19,31,1
19,28,2
19,82,1
19,67,1
19,36,1
38,0,97
38,2,40
38,1,33
38,9,2
38,3,54
38,19,1
38,29,1
38,76,1
38,7,4
38,34,1
38,8,4
38,4,6
38,48,1
38,10,5
38,18,3
38,13,1
38,16,2
38,12,2
38,6,1
38,15,2
38,72,1
38,14,1
38,90,1
28,35,6
28,5,78
28,0,71
28,8,51
28,1,118
28,3,18
28,2,37
28,6,21
28,16,12
28,9,14
28,60,1
28,11,7
28,14,4
28,33,2
28,90,1
28,23,4
28,46,1
28,19,7
28,7,3
28,12,6
28,34,2
28,38,1
28,69,2
28,58,1
28,57,1
28,52,1
28,76,1
28,20,3
28,63,1
28,10,1
28,70,1
28,22,1
28,21,1
28,47,1
28,13,1
28,18,1
28,72,1
28,71,1
28,32,1
28,25,1
43,26,2
43,3,37
43,12,12
43,2,13
43,0,56
43,6,8
43,9,9
43,4,12
43,54,1
43,40,4
43,1,10
43,59,1
43,5,3
43,19,2
43,74,1
43,14,4
43,24,1
43,16,3
43,13,1
43,8,2
43,7,1
43,51,1
42,6,23
42,3,40
42,1,48
42,2,29
42,5,11
42,16,1
42,10,4
42,9,2
42,20,2
42,15,1
42,12,3
42,27,1
42,28,2
42,24,1
42,35,2
42,41,1
42,0,28
42,8,4
42,29,1
42,65,1
42,51,1
42,19,2
42,21,1
42,4,2
42,18,3
42,25,2
42,22,1
42,11,1
91,0,10
91,6,1
91,3,6
91,1,4
91,13,3
91,26,1
91,10,1
91,2,5
91,14,2
17,7,4
17,0,171
17,50,1
17,1,105
17,3,41
17,4,46
17,48,2
17,26,1
17,5,26
17,14,6
17,13,12
17,2,24
17,98,1
17,11,1
17,9,3
17,6,16
17,15,6
17,10,6
17,75,1
17,59,1
17,45,1
17,64,2
17,8,8
17,12,2
17,20,2
17,16,1
17,67,1
17,47,1
17,37,1
17,24,1
17,65,1
17,18,4
15,1,56
15,13,9
15,0,98
15,3,46
15,11,4
15,70,1
15,6,6
15,21,5
15,5,15
15,49,1
15,9,6
15,2,16
15,26,2
15,4,24
15,7,10
15,8,8
15,20,1
15,23,1
15,10,2
15,19,2
15,29,1
15,22,1
15,18,2
15,31,1
15,14,2
15,12,1
15,37,1
27,0,158
27,1,57
27,18,8
27,9,10
27,3,54
27,33,1
27,8,7
27,7,2
27,2,46
27,4,8
27,25,2
27,21,1
27,6,16
27,5,16
27,10,5
27,13,1
27,14,6
27,47,1
27,37,1
27,76,1
27,46,1
27,38,10
27,60,1
27,39,1
27,11,1
27,19,1
27,86,1
27,15,1
27,53,2
27,16,1
27,12,3
27,75,1
27,17,1
27,65,1
27,57,1
27,20,1
27,61,2
27,35,1
47,4,5
47,2,6
47,11,1
47,16,1
47,3,7
47,52,1
47,0,23
47,1,18
47,8,4
47,6,8
47,37,1
47,5,7
47,20,2
47,33,1
47,18,1
47,10,1
47,26,1
47,9,2
47,28,1
47,13,1
47,23,2
11,6,4
11,8,22
11,0,69
11,3,13
11,14,5
11,4,5
11,20,4
11,1,42
11,15,5
11,2,14
11,9,2
11,23,2
11,26,1
11,18,2
11,5,10
11,24,2
11,25,1
11,16,1
11,19,2
11,64,1
11,12,2
11,10,1
13,0,457
13,8,37
13,3,154
13,4,122
13,2,35
13,34,3
13,1,133
13,9,10
13,14,9
13,5,44
13,6,32
13,81,1
13,22,6
13,10,8
13,23,1
13,15,10
13,7,16
13,17,7
13,21,3
13,43,2
13,18,21
13,39,6
13,35,4
13,36,6
13,91,1
13,103,1
13,19,4
13,32,1
13,28,3
13,12,2
13,27,2
13,61,2
13,60,1
13,49,1
13,31,2
13,62,2
13,40,1
13,47,1
13,68,2
13,26,1
13,65,1
13,11,1
13,74,1
34,0,44
34,3,3
34,4,7
34,36,1
34,2,1
34,1,28
34,13,6
34,8,4
34,15,3
34,5,6
34,16,1
34,20,1
34,90,1
34,18,2
34,41,1
34,27,1
35,1,45
35,0,80
35,17,4
35,5,31
35,3,31
35,8,13
35,7,2
35,53,1
35,9,4
35,4,1
35,2,29
35,36,1
35,73,3
35,14,9
35,6,9
35,20,2
35,10,3
35,64,2
35,54,3
35,12,3
35,19,4
35,82,1
35,11,4
35,37,1
35,25,1
35,13,3
35,22,2
35,32,1
35,59,1
35,67,1
35,16,3
35,96,1
35,33,2
35,23,1
35,27,1
35,48,1
22,3,124
22,2,229
22,0,149
22,59,1
22,1,78
22,8,24
22,40,3
22,14,12
22,10,34
22,6,108
22,9,19
22,19,2
22,50,3
22,20,3
22,5,75
22,4,7
22,11,1
22,23,3
22,12,11
22,57,1
22,17,2
22,18,9
22,28,3
22,35,1
22,16,5
22,64,3
22,92,1
22,43,2
22,30,3
22,21,2
22,62,1
22,13,7
22,51,2
22,74,1
22,69,1
22,80,3
22,73,1
22,25,1
22,27,1
22,45,1
22,26,1
22,7,2
22,33,2
22,46,1
22,42,1
22,39,1
22,41,1
22,105,1
22,75,1
32,15,3
32,5,6
32,11,2
32,1,23
32,12,3
32,0,37
32,2,29
32,8,6
32,3,19
32,9,3
32,6,9
32,16,3
32,17,1
32,46,1
32,18,1
32,83,1
32,41,1
32,24,1
32,25,2
32,13,1
32,4,5
32,30,1
32,33,1
32,14,1
32,35,1
32,36,1
32,21,1
72,5,5
72,0,13
72,1,17
72,2,14
72,23,1
72,25,1
72,34,1
72,58,1
72,3,3
72,20,2
72,14,2
72,7,1
72,16,1
72,38,1
72,10,3
72,33,1
72,9,1
72,27,1
72,6,2
72,24,1
72,15,1
89,27,1
89,3,7
89,5,2
89,28,1
89,1,8
89,0,12
89,44,1
89,11,1
89,2,6
89,31,1
89,4,2
89,14,1
89,10,1
89,7,1
89,12,1
89,37,1
68,6,10
68,0,41
68,3,8
68,1,24
68,13,1
68,20,1
68,10,1
68,5,11
68,8,1
68,35,1
68,4,2
68,2,14
68,9,1
68,12,3
68,25,3
68,22,1
68,7,1
68,36,1
68,15,1
68,27,1
68,50,1
68,30,1
68,70,1
68,42,1
68,65,1
68,45,1
68,14,2
68,26,1
80,4,5
80,1,10
80,27,2
80,10,1
80,0,13
80,6,2
80,2,4
80,3,2
80,5,1
80,11,1
80,25,1
80,20,1
80,77,1
80,13,1
74,1,11
74,0,22
74,3,11
74,2,8
74,6,3
74,14,2
74,50,1
74,5,1
74,33,1
74,9,2
74,16,1
74,77,1
74,13,1
74,10,1
74,4,2
74,81,1
49,2,10
49,0,25
49,15,2
49,12,1
49,3,10
49,1,13
49,4,1
49,10,1
49,9,1
49,16,1
49,8,3
49,51,1
49,5,2
49,21,1
49,33,1
49,20,3
49,14,2
49,6,2
49,45,1
49,27,1
49,24,1
49,7,1
49,32,1
41,0,64
41,1,68
41,3,57
41,6,19
41,2,44
41,25,1
41,45,1
41,10,3
41,5,15
41,65,1
41,83,1
41,13,3
41,4,7
41,9,3
41,58,1
41,73,1
41,30,1
41,71,1
41,46,1
41,8,2
41,20,2
41,36,1
41,38,1
41,89,1
41,12,2
41,28,1
41,68,1
41,19,2
41,66,2
41,55,1
41,15,2
23,0,119
23,1,54
23,32,3
23,3,36
23,2,33
23,7,7
23,6,8
23,12,5
23,33,1
23,8,3
23,18,5
23,5,10
23,72,1
23,81,1
23,10,4
23,16,4
23,25,5
23,4,3
23,52,1
23,9,3
23,22,1
23,14,4
23,84,1
23,60,1
23,37,1
23,21,1
23,46,1
23,13,2
23,64,1
23,83,1
23,28,2
23,27,1
23,34,1
23,73,1
53,0,48
53,3,17
53,6,9
53,1,28
53,2,17
53,19,2
53,27,3
53,9,2
53,55,1
53,15,1
53,8,3
53,82,1
53,5,4
53,12,2
53,4,1
53,14,1
53,30,1
53,41,1
53,31,1
53,20,1
53,18,1
63,0,19
63,2,11
63,1,10
63,25,1
63,6,3
63,26,1
63,28,1
63,3,5
63,27,1
63,11,1
63,5,2
63,4,1
63,12,2
63,18,1
63,10,1
63,19,1
63,66,1
57,25,2
57,3,8
57,15,1
57,23,3
57,9,2
57,0,23
57,14,1
57,12,1
57,18,2
57,16,3
57,2,18
57,1,9
57,39,1
57,5,9
57,6,3
57,20,2
57,70,1
57,42,1
57,88,1
57,22,1
57,50,2
57,40,1
60,0,11
60,21,2
60,5,7
60,3,1
60,6,1
60,31,1
60,4,2
60,7,1
60,1,4
60,9,1
60,14,1
60,2,2
60,13,1
52,1,23
52,3,6
52,23,1
52,0,18
52,5,6
52,31,1
52,12,2
52,19,1
52,44,1
52,9,2
52,8,1
52,6,5
52,2,5
52,18,1
52,4,2
52,14,1
52,22,1
52,32,1
52,28,2
64,2,1
64,3,10
64,14,1
64,67,1
64,0,15
64,1,4
64,8,3
64,6,3
64,4,3
64,11,2
64,16,1
64,28,1
64,18,1
64,41,1
64,10,3
61,0,18
61,9,5
61,6,6
61,3,12
61,1,6
61,4,2
61,7,2
61,23,1
61,11,1
61,12,2
61,15,3
61,18,1
61,39,1
61,35,1
61,8,2
61,5,2
61,2,1
61,69,1
31,1,43
31,5,47
31,0,113
31,4,22
31,19,13
31,13,22
31,8,12
31,35,2
31,9,5
31,3,30
31,2,10
31,18,2
31,6,6
31,68,2
31,15,3
31,22,1
31,7,3
31,12,1
31,36,1
31,14,1
31,25,1
31,71,1
31,37,1
31,39,2
31,69,3
31,67,1
31,79,1
31,27,2
31,101,1
31,83,1
31,34,1
31,28,1
31,23,1
31,20,1
59,9,1
59,0,33
59,3,14
59,6,6
59,18,3
59,28,2
59,2,6
59,1,10
59,25,1
59,13,2
59,17,2
59,8,1
59,93,1
59,4,1
59,26,1
59,20,2
59,35,1
59,14,2
59,74,2
59,47,1
59,5,2
59,7,1
59,76,1
66,0,20
66,3,8
66,12,1
66,5,3
66,81,1
66,2,13
66,33,1
66,1,14
66,18,1
66,19,1
66,10,2
66,6,3
66,57,1
66,79,1
66,9,1
66,24,1
36,0,41
36,9,1
36,21,6
36,5,8
36,35,1
36,7,6
36,3,13
36,1,13
36,10,1
36,22,1
36,2,3
36,13,6
36,4,11
36,51,1
36,6,2
36,37,2
36,15,1
36,31,1
36,18,1
36,8,1
36,11,1
50,2,27
50,3,24
50,0,26
50,10,2
50,35,3
50,6,16
50,12,9
50,9,3
50,23,1
50,5,17
50,14,3
50,4,3
50,1,15
50,19,1
50,20,5
50,32,2
50,26,1
50,18,1
50,13,1
50,67,1
50,25,1
50,24,3
50,11,1
50,8,1
79,0,22
79,1,5
79,27,2
79,4,2
79,2,4
79,14,1
79,9,2
79,3,6
79,5,1
79,8,2
79,7,2
79,17,1
79,16,1
79,32,1
30,0,164
30,12,5
30,1,87
30,3,72
30,11,3
30,5,39
30,2,102
30,62,4
30,26,2
30,4,8
30,6,39
30,9,7
30,18,33
30,24,2
30,71,1
30,78,1
30,45,1
30,13,3
30,10,11
30,8,7
30,19,3
30,15,3
30,20,10
30,90,1
30,22,3
30,37,1
30,59,1
30,27,1
30,7,2
30,47,1
30,33,1
30,16,6
30,32,1
30,14,1
94,3,6
94,0,12
94,17,1
94,2,3
94,6,3
94,8,1
94,14,1
94,1,4
94,27,1
94,26,1
94,15,1
73,9,4
73,0,5
73,2,17
73,16,1
73,3,22
73,19,1
73,14,5
73,8,5
73,50,1
73,21,1
73,5,7
73,11,1
73,1,11
73,38,2
73,10,3
73,6,1
73,29,3
73,28,1
73,32,1
73,18,1
73,43,1
73,27,1
73,57,1
73,22,1
29,0,66
29,9,3
29,6,2
29,20,2
29,81,1
29,3,12
29,1,13
29,2,5
29,5,2
29,10,1
29,4,3
29,8,1
29,74,1
29,7,1
29,26,1
29,21,1
29,15,3
29,13,1
29,25,1
29,18,1
58,1,14
58,25,2
58,66,1
58,26,1
58,13,4
58,0,26
58,79,1
58,5,5
58,2,3
58,3,10
58,9,2
58,8,3
58,6,2
58,37,1
58,18,1
58,20,2
58,75,1
58,39,1
58,4,3
58,30,2
58,32,1
58,15,1
97,2,2
97,0,5
97,1,6
97,17,1
103,2,2
103,3,2
103,9,1
21,1,43
21,0,85
21,13,7
21,15,19
21,7,8
21,3,15
21,4,11
21,5,15
