Source,Target,Weight
0,80,1
0,130,3
0,72,3
0,138,1
0,116,1
0,120,1
0,115,3
0,124,1
0,111,3
0,107,2
0,148,1
0,103,6
0,167,1
0,145,1
0,117,1
0,119,2
0,95,1
2,49,36
2,57,317
2,0,5727
2,18,1050
2,3,1858
2,12,1269
2,15,1211
2,30,314
2,45,193
2,1,1676
2,7,602
2,27,777
2,5,1202
2,36,226
2,21,243
2,55,92
2,63,87
2,38,112
2,54,114
2,9,712
2,111,11
2,11,250
2,77,72
2,66,12
2,22,24
2,41,172
2,39,223
2,33,397
2,71,67
2,82,81
2,29,67
2,145,5
2,13,114
2,64,148
2,35,79
2,74,29
2,31,89
2,48,15
2,61,34
2,20,73
2,37,49
2,24,315
2,46,113
2,62,28
2,14,59
2,56,94
2,6,170
2,4,78
2,16,58
2,32,156
2,50,64
2,51,187
2,110,8
2,28,105
2,53,224
2,100,57
2,92,12
2,72,19
2,23,70
2,86,8
2,102,8
2,17,5
2,94,28
2,68,8
2,79,24
2,96,10
2,101,22
2,147,8
2,87,18
2,103,16
2,99,20
2,42,36
2,91,12
2,44,62
2,43,62
2,83,26
2,58,21
2,8,43
2,25,69
2,40,28
2,34,51
2,84,22
2,146,3
2,47,28
2,73,16
2,85,6
2,75,13
2,126,2
2,10,65
2,69,34
2,108,8
2,117,5
2,97,23
2,26,33
2,119,12
2,129,3
2,88,6
2,106,5
2,115,30
2,95,8
2,19,15
2,105,7
2,78,25
2,112,20
2,67,34
2,140,7
2,120,6
2,52,28
2,163,3
2,190,1
2,60,3
2,178,3
2,128,8
2,116,6
2,114,15
2,176,2
2,90,4
2,151,7
2,185,1
2,174,3
2,113,2
2,192,1
2,166,1
2,80,3
2,160,1
2,152,2
2,150,2
2,70,4
2,188,1
2,127,2
2,157,2
2,81,2
2,167,1
2,156,1
2,184,2
2,89,3
2,168,3
2,76,17
2,59,8
2,65,1
2,125,6
2,118,2
2,104,2
2,141,4
2,196,1
2,155,4
2,172,1
2,133,2
2,158,1
2,137,8
2,148,3
2,123,1
2,189,1
2,175,2
2,180,2
2,153,2
2,181,1
2,121,1
2,149,2
2,195,1
2,130,3
2,136,3
2,144,1
2,122,1
2,109,1
2,139,1
2,98,2
2,124,1
2,143,1
2,164,1
2,132,1
41,46,8
41,38,6
41,16,11
41,4,8
41,9,15
41,56,6
41,13,12
41,7,24
41,53,19
41,5,79
41,3,134
41,25,9
41,2,75
41,37,24
41,0,71
41,28,4
41,39,5
41,12,31
41,11,12
41,30,10
41,20,7
41,1,17
41,24,6
41,43,16
41,35,12
41,14,7
41,57,4
41,72,3
41,31,6
41,15,29
41,34,2
41,40,3
41,95,1
41,69,8
41,58,4
41,86,1
41,63,10
41,55,11
41,76,10
41,44,8
41,33,7
41,27,14
41,18,8
41,97,1
41,75,1
41,51,2
41,22,4
41,77,2
41,70,1
41,49,6
41,50,4
41,45,6
41,6,14
41,64,1
41,83,2
41,36,11
41,23,10
41,52,2
41,71,1
41,59,1
41,74,1
41,19,3
41,67,2
41,8,2
41,32,3
41,87,1
41,42,3
41,48,2
41,29,2
41,81,1
41,21,2
41,66,3
41,17,1
41,65,1
41,62,1
41,10,3
41,84,1
41,79,2
41,85,1
41,106,1
41,80,1
41,54,3
46,12,6
46,5,31
46,21,5
46,9,9
46,70,2
46,76,1
46,11,6
46,20,11
46,1,24
46,7,19
46,15,8
46,66,1
46,52,7
46,38,7
46,3,12
46,0,24
46,36,3
46,25,4
46,30,8
46,41,7
46,78,1
46,72,2
46,2,27
46,10,7
46,22,5
46,19,2
46,18,5
46,37,5
46,47,2
46,44,6
46,40,3
46,62,2
46,50,2
46,27,2
46,69,3
46,82,1
46,6,15
46,53,2
46,23,5
46,100,2
46,31,4
46,14,6
46,74,1
46,59,1
46,67,1
46,71,1
46,43,10
46,85,1
46,28,4
46,49,2
46,48,3
46,29,4
46,13,2
46,56,1
46,33,3
46,55,2
46,51,1
46,73,1
46,42,3
46,16,3
46,8,6
46,39,4
46,64,1
46,160,1
46,4,1
46,24,3
46,68,1
46,32,1
46,75,1
46,88,1
46,34,1
46,57,1
49,71,1
49,11,12
49,20,11
49,3,11
49,4,16
49,10,17
49,7,43
49,48,4
49,51,5
49,76,2
49,37,7
49,2,19
49,16,17
49,1,47
49,6,31
49,14,27
49,0,55
49,8,13
49,31,7
49,50,2
49,36,1
49,13,24
49,17,2
49,5,33
49,74,1
49,24,3
49,25,11
49,32,3
49,66,4
49,23,13
49,9,3
49,34,5
49,18,9
49,33,4
49,59,2
49,38,8
49,22,2
49,47,3
49,12,5
49,35,7
49,53,7
49,109,1
49,62,6
49,75,1
49,28,5
49,30,3
49,15,3
49,43,2
49,44,3
49,41,3
49,29,5
49,19,6
49,68,1
49,88,1
49,27,3
49,55,5
49,46,3
49,45,2
49,39,4
49,79,2
49,67,1
49,58,4
49,70,3
49,90,1
49,73,1
49,85,2
49,63,3
49,113,1
49,42,1
49,21,5
49,56,1
49,26,2
49,83,1
49,40,2
49,122,1
49,96,1
1,34,48
1,83,26
1,2,1701
1,12,379
1,27,154
1,0,3228
1,49,101
1,82,46
1,5,861
1,77,20
1,28,393
1,11,285
1,6,1051
1,10,700
1,33,238
1,31,739
1,55,56
1,7,655
1,16,580
1,13,637
1,4,2471
1,42,410
1,67,100
1,3,429
1,78,66
1,30,320
1,20,826
1,23,187
1,29,540
1,36,104
1,73,51
1,129,4
1,47,78
1,17,155
1,62,79
1,32,394
1,8,484
1,26,309
1,14,397
1,160,1
1,50,263
1,25,282
1,59,29
1,66,54
1,51,255
1,60,231
1,21,690
1,68,181
1,9,503
1,19,355
1,88,59
1,65,29
1,54,175
1,53,75
1,44,67
1,111,7
1,15,113
1,18,212
1,38,86
1,22,26
1,71,48
1,40,39
1,52,71
1,116,7
1,45,177
1,79,35
1,24,330
1,113,21
1,39,100
1,97,19
1,37,49
1,75,68
1,63,63
1,43,9
1,35,77
1,41,38
1,93,22
1,48,33
1,130,4
1,58,38
1,74,23
1,56,40
1,61,70
1,85,6
1,128,5
1,86,21
1,120,4
1,99,30
1,89,8
1,90,7
1,95,4
1,69,14
1,179,1
1,157,2
1,127,4
1,57,19
1,159,2
1,135,8
1,80,10
1,136,1
1,108,8
1,76,9
1,106,14
1,46,28
1,139,1
1,92,21
1,175,2
1,162,1
1,94,15
1,109,12
1,104,3
1,91,20
1,72,24
1,155,4
1,122,2
1,131,9
1,102,6
1,87,24
1,153,3
1,117,6
1,98,6
1,141,3
1,96,8
1,181,1
1,70,17
1,112,3
1,101,4
1,156,1
1,143,5
1,100,7
1,118,12
1,103,2
1,142,2
1,115,13
1,170,1
1,167,3
1,163,4
1,148,5
1,133,2
1,124,4
1,145,1
1,173,1
1,158,3
1,110,2
1,171,3
1,114,4
1,84,4
1,149,1
1,107,3
1,81,2
1,123,1
1,154,3
1,121,3
1,105,2
1,185,1
1,192,1
1,132,2
1,189,1
1,125,1
1,144,2
1,180,2
1,188,1
1,161,1
1,150,3
1,174,1
1,64,1
9,5,141
9,7,367
9,1,326
9,8,30
9,6,98
9,2,493
9,3,471
9,24,83
9,33,45
9,0,618
9,63,16
9,11,229
9,12,365
9,30,38
9,53,13
9,25,44
9,43,12
9,15,101
9,40,13
9,18,108
9,73,8
9,10,39
9,70,28
9,27,74
9,35,85
9,51,29
9,67,8
9,71,12
9,31,33
9,4,54
9,21,69
9,50,30
9,22,33
9,16,46
9,37,37
9,36,75
9,45,66
9,84,9
9,49,28
9,13,45
9,42,25
9,41,42
9,100,8
9,85,4
9,56,26
9,144,1
9,14,44
9,135,3
9,58,14
9,57,10
9,55,14
9,39,64
9,28,36
9,34,23
9,62,12
9,89,6
9,78,4
9,26,12
9,79,13
9,108,2
9,114,3
9,38,47
9,59,12
9,32,65
9,65,2
9,54,30
9,76,10
9,20,42
9,48,4
9,68,7
9,101,11
9,103,6
9,115,1
9,29,35
9,77,16
9,118,5
9,97,11
9,72,7
9,44,40
9,17,6
9,75,6
9,74,6
9,83,4
9,23,22
9,47,18
9,90,4
9,110,7
9,46,12
9,60,2
9,86,4
9,107,4
9,141,1
9,99,4
9,87,8
9,94,6
9,113,1
9,80,2
9,96,5
9,61,13
9,95,4
9,149,1
9,19,2
9,112,4
9,119,4
9,128,2
9,66,4
9,105,2
9,52,1
9,69,3
9,160,1
9,123,2
9,132,1
9,82,3
9,111,4
9,106,6
9,81,4
9,138,1
9,117,1
9,92,1
9,133,1
9,91,1
9,154,1
9,150,1
9,64,2
9,122,1
9,126,1
5,53,70
5,37,43
5,16,52
5,0,805
5,11,59
5,2,574
5,25,39
5,66,15
5,23,68
5,6,136
5,31,50
5,7,308
5,89,3
5,12,104
5,30,122
5,95,5
5,14,62
5,9,75
5,43,61
5,46,68
5,1,303
5,47,14
5,29,30
5,41,68
5,57,40
5,33,143
5,4,46
5,98,5
5,39,30
5,34,14
5,26,2
5,15,110
5,3,175
5,109,1
5,24,51
5,85,4
5,58,22
5,20,63
5,105,3
5,54,16
5,21,76
5,28,30
5,56,24
5,55,41
5,10,22
5,22,16
5,18,65
5,62,15
5,72,5
5,27,72
5,64,11
5,44,27
5,13,34
5,32,20
5,8,27
5,83,15
5,48,18
5,88,2
5,36,39
5,52,33
5,106,3
5,50,16
5,49,34
5,78,3
5,40,5
5,38,41
5,69,5
5,60,10
5,111,1
5,65,5
5,45,21
5,71,21
5,131,1
5,17,4
5,67,16
5,51,37
5,125,2
5,63,31
5,92,3
5,76,12
5,70,3
5,101,3
5,84,5
5,73,11
5,35,18
5,87,2
5,42,8
5,108,4
5,61,3
5,134,1
5,82,3
5,94,1
5,97,2
5,122,1
5,116,1
5,90,1
5,59,7
5,99,2
5,74,5
5,81,1
5,102,4
5,133,1
5,79,7
5,139,1
5,114,1
5,146,2
5,19,4
5,123,1
5,100,1
5,136,1
5,144,1
5,107,1
5,142,1
5,77,3
5,80,2
5,75,1
5,68,2
5,120,3
5,185,1
5,138,1
5,91,1
5,128,1
5,103,1
7,5,385
7,0,534
7,51,30
7,3,315
7,85,4
7,13,79
7,33,74
7,63,16
7,76,75
7,12,151
7,14,72
7,2,344
7,71,32
7,36,106
7,59,14
7,53,18
7,87,2
7,32,55
7,49,39
7,1,308
7,55,17
7,56,17
7,35,40
7,6,159
7,16,48
7,29,36
7,48,26
7,11,177
7,30,56
7,23,39
7,28,37
7,143,1
7,77,14
7,21,65
7,47,35
7,31,43
7,15,60
7,79,17
7,27,41
7,91,7
7,46,21
7,9,188
7,10,34
7,8,48
7,84,4
7,24,43
7,20,55
7,57,10
7,34,37
7,4,56
7,38,37
7,66,8
7,19,23
7,90,1
7,58,24
7,106,1
7,39,72
7,25,53
7,83,11
7,50,8
7,40,14
7,45,23
7,44,36
7,156,1
7,62,10
7,37,66
7,97,4
7,69,5
7,98,1
7,116,2
7,74,14
7,52,23
7,17,13
7,41,30
7,92,2
7,89,6
7,43,9
7,18,44
7,75,8
7,54,19
7,123,1
7,68,5
7,42,12
7,65,10
7,133,1
7,101,2
7,73,7
7,95,8
7,81,3
7,72,14
7,22,16
7,113,3
7,152,1
7,100,1
7,61,14
7,67,6
7,96,6
7,60,5
7,26,2
7,70,8
7,82,2
7,80,6
7,86,3
7,88,5
7,111,2
7,78,2
7,114,1
7,139,1
7,124,1
7,64,2
7,99,1
7,119,1
7,103,1
7,131,2
7,120,1
7,102,1
38,59,3
38,3,30
38,36,7
38,2,35
38,6,10
38,15,9
38,23,9
38,46,5
38,24,2
38,44,6
38,11,30
38,1,32
38,40,7
38,33,6
38,0,48
38,5,37
38,14,7
38,68,1
38,8,5
38,43,6
38,7,46
38,75,1
38,47,7
38,32,6
38,35,16
38,31,3
38,92,1
38,41,11
38,37,8
38,13,6
38,9,19
38,62,3
38,66,1
38,101,2
38,74,1
38,39,2
38,12,8
38,21,6
38,30,8
38,28,6
38,16,5
38,20,6
38,45,1
38,72,2
38,25,8
38,123,1
38,22,3
38,29,1
38,50,5
38,96,2
38,27,2
38,34,5
38,90,1
38,76,1
38,48,6
38,26,1
38,4,4
38,54,2
38,18,4
38,56,1
38,17,1
38,53,4
38,144,1
38,118,1
38,102,1
38,77,1
38,10,2
38,111,1
38,82,2
38,42,1
38,49,1
38,69,1
38,139,1
38,79,1
38,67,1
38,55,1
16,6,27
16,19,2
16,1,49
16,11,1
16,5,8
16,4,10
16,14,5
16,2,5
16,21,6
16,8,14
16,3,1
16,35,1
16,51,2
16,10,10
16,0,18
16,30,3
16,25,8
16,28,6
16,42,3
16,20,6
16,29,7
16,31,4
16,60,3
16,23,1
16,7,4
16,9,4
16,49,1
16,79,1
16,47,3
16,13,1
16,58,1
16,39,1
16,33,1
16,34,1
16,27,1
16,72,1
16,37,1
16,50,1
16,26,1
16,62,2
16,90,1
16,74,1
16,70,1
12,1,286
12,2,759
12,0,1286
12,45,204
12,9,415
12,15,207
12,18,154
12,51,25
12,54,44
12,11,131
12,47,6
12,3,468
12,13,40
12,5,286
12,35,39
12,27,144
12,126,2
12,67,7
12,31,20
12,41,47
12,24,182
12,26,5
12,30,56
12,72,8
12,56,25
12,46,20
12,33,58
12,55,25
12,74,6
12,7,239
12,25,34
12,63,29
12,36,84
12,4,26
12,85,5
12,32,135
12,10,22
12,89,4
12,16,29
12,37,25
12,39,58
12,76,17
12,19,6
12,6,96
12,14,14
12,23,20
12,100,5
12,64,4
12,42,18
12,50,14
12,38,40
12,28,26
12,62,7
12,49,21
12,70,4
12,44,26
12,65,4
12,83,10
12,21,59
12,75,5
12,58,12
12,20,37
12,110,5
12,78,6
12,94,5
12,66,3
12,84,15
12,77,8
12,53,35
12,95,4
12,34,28
12,52,10
12,90,1
12,40,10
12,112,1
12,43,18
12,71,8
12,154,1
12,114,2
12,29,23
12,184,1
12,69,4
12,101,2
12,79,11
12,131,1
12,57,11
12,87,7
12,97,3
12,102,6
12,60,5
12,48,6
12,160,1
12,8,11
12,61,4
12,103,4
12,82,8
12,111,1
12,22,11
12,119,3
12,99,6
12,59,7
12,145,1
12,91,2
12,133,1
12,132,1
12,68,6
12,81,2
12,108,2
12,80,2
12,163,1
12,123,3
12,113,1
12,17,1
12,137,3
12,88,1
12,174,1
12,121,1
12,73,1
12,143,1
12,116,2
12,96,1
12,115,2
12,159,1
12,117,2
12,92,2
12,136,1
12,148,1
12,105,1
12,157,1
52,4,11
52,45,1
52,10,7
52,7,12
52,49,3
52,5,27
52,6,23
52,20,16
52,1,22
52,32,2
52,14,9
52,25,4
52,62,1
52,51,1
52,0,35
52,16,10
52,55,5
52,13,6
52,21,4
52,34,7
52,44,4
52,29,4
52,8,10
52,24,7
52,37,2
52,35,2
52,2,13
52,23,7
52,31,2
52,15,3
52,76,1
52,9,7
52,56,2
52,19,2
52,48,2
52,46,1
52,30,3
52,50,3
52,36,1
52,66,1
52,61,2
52,3,2
52,38,1
52,84,1
52,33,3
52,70,1
52,43,2
52,17,1
52,41,2
52,28,2
52,22,2
52,59,1
52,54,1
52,95,1
52,65,1
52,26,1
4,1,457
4,20,47
4,16,75
4,14,66
4,29,28
4,25,18
4,19,132
4,13,35
4,12,8
4,6,91
4,10,29
4,79,1
4,5,21
4,30,9
4,0,76
4,17,130
4,32,4
4,88,11
4,7,28
4,74,1
4,39,5
4,78,3
4,56,5
4,61,4
4,8,41
4,31,42
4,50,16
4,47,5
4,21,19
4,24,6
4,28,15
4,53,5
4,68,3
4,51,8
4,26,12
4,23,12
4,101,1
4,60,6
4,9,11
4,38,7
4,18,9
4,22,2
4,37,7
4,49,6
4,89,3
4,58,2
4,33,4
4,42,18
4,62,3
4,59,5
4,15,5
4,105,1
4,75,6
4,40,4
4,106,1
4,3,11
4,36,4
4,52,1
4,2,14
4,11,3
4,48,7
4,85,1
4,70,2
4,72,1
4,34,7
4,27,2
4,45,1
4,66,1
4,35,2
4,41,1
4,96,1
4,55,4
4,82,1
4,67,1
4,43,1
57,0,76
57,29,2
57,5,35
57,45,1
57,2,106
57,12,6
57,85,1
57,9,7
57,6,4
57,1,8
57,8,3
57,7,8
57,31,2
57,33,1
57,11,6
57,72,1
57,3,12
57,41,2
57,37,2
57,27,7
57,16,2
57,21,1
57,17,1
57,15,3
57,24,1
57,20,2
57,44,3
57,34,1
57,100,1
57,32,1
57,64,2
57,18,4
57,38,2
57,23,1
57,30,2
57,82,1
57,22,3
57,55,4
57,54,1
57,40,1
57,47,1
57,25,1
57,13,1
3,63,66
3,23,38
3,0,875
3,15,404
3,36,123
3,12,427
3,4,48
3,35,86
3,5,303
3,6,97
3,2,984
3,9,360
3,41,202
3,7,439
3,39,83
3,76,55
3,57,39
3,27,121
3,18,128
3,22,33
3,82,3
3,11,332
3,37,95
3,45,99
3,53,60
3,83,18
3,97,8
3,32,126
3,77,13
3,33,56
3,43,34
3,145,2
3,13,137
3,30,74
3,55,45
3,96,10
3,125,2
3,61,39
3,25,90
3,24,86
3,79,16
3,31,37
3,58,12
3,80,5
3,38,68
3,1,241
3,50,40
3,10,34
3,73,13
3,52,11
3,110,6
3,69,15
3,49,27
3,21,42
3,59,27
3,20,35
3,14,52
3,91,3
3,40,46
3,8,19
3,170,1
3,56,30
3,87,13
3,46,21
3,28,26
3,29,39
3,67,15
3,71,28
3,34,42
3,100,16
3,85,11
3,84,3
3,115,8
3,121,1
3,48,11
3,94,24
3,90,5
3,42,18
3,16,34
3,51,25
3,17,3
3,44,29
3,65,6
3,47,32
3,75,10
3,88,1
3,26,11
3,60,5
3,130,1
3,72,24
3,68,4
3,92,1
3,66,4
3,89,11
3,103,5
3,95,8
3,78,2
3,70,3
3,128,2
3,54,18
3,157,1
3,62,9
3,149,2
3,19,16
3,101,13
3,119,2
3,142,2
3,158,1
3,118,1
3,120,1
3,141,1
3,154,1
3,174,1
3,126,2
3,117,2
3,102,3
3,124,1
3,135,1
3,105,2
3,114,1
3,123,1
3,81,3
3,116,2
3,140,1
3,98,1
3,109,1
63,51,1
63,71,2
63,1,21
63,12,13
63,25,7
63,13,5
63,3,33
63,4,7
63,82,1
63,0,85
63,2,31
63,8,8
63,34,4
63,52,6
63,98,1
63,9,10
63,35,3
63,56,2
63,7,23
63,101,1
63,5,37
63,41,6
63,33,4
63,37,5
63,18,4
63,53,4
63,10,5
63,49,3
63,50,2
63,42,3
63,6,10
63,30,7
63,59,2
63,39,1
63,27,4
63,55,5
63,20,4
63,45,2
63,31,5
63,15,19
63,43,5
63,24,4
63,66,2
63,72,2
63,29,2
63,14,3
63,11,8
63,74,1
63,23,2
63,79,1
63,95,2
63,57,1
63,36,1
63,19,1
63,16,2
63,86,1
63,38,1
63,83,1
63,32,3
63,28,1
63,108,1
63,70,2
63,40,3
63,97,1
63,88,1
63,76,1
63,44,3
63,46,1
63,68,1
63,54,1
63,22,1
63,89,1
63,21,3
63,78,1
63,69,1
63,85,1
59,10,2
59,60,1
59,2,2
59,3,6
59,7,2
59,24,2
59,0,8
59,4,3
59,44,1
59,9,2
59,11,4
59,38,1
59,26,2
59,16,1
59,52,1
59,34,2
59,23,1
59,46,1
59,55,1
59,62,1
59,6,1
59,47,1
59,12,1
59,5,3
59,13,1
59,36,2
59,1,2
59,33,1
59,27,2
59,49,1
59,74,1
10,1,220
10,0,127
10,21,9
10,18,12
10,35,5
10,60,4
10,53,13
10,39,7
10,31,37
10,2,34
10,4,90
10,7,34
10,8,92
10,6,228
10,42,29
10,23,15
10,25,21
10,13,29
10,14,31
10,20,52
10,66,2
10,58,4
10,16,34
10,9,12
10,5,34
10,51,12
10,26,20
10,19,16
10,24,14
10,102,1
10,37,4
10,17,7
10,29,28
10,67,4
10,11,27
10,3,20
10,49,8
10,28,15
10,50,19
10,47,8
10,15,1
10,83,1
10,40,3
10,73,5
10,36,2
10,12,11
10,22,6
10,63,2
10,88,1
10,32,11
10,43,3
10,48,2
10,54,4
10,62,5
10,38,2
10,61,1
10,33,4
10,91,1
10,30,8
10,65,3
10,74,2
10,55,5
10,87,3
10,34,4
10,79,2
10,68,6
10,85,1
10,52,5
10,131,1
10,27,2
10,44,2
10,72,1
10,78,1
10,100,1
10,46,2
10,109,1
10,174,1
10,70,1
10,96,1
10,99,1
10,41,2
10,90,1
34,11,12
34,23,3
34,2,10
34,9,10
34,33,1
34,17,3
34,59,2
34,7,10
34,16,7
34,5,10
34,19,8
34,0,46
34,6,27
34,1,16
34,14,5
34,62,3
34,58,1
34,8,15
34,21,3
34,28,5
34,105,2
34,83,2
34,20,4
34,87,2
34,3,12
34,47,4
34,37,5
34,10,2
34,56,2
34,85,2
34,25,7
34,15,6
34,40,6
34,79,2
34,29,3
34,52,1
34,99,1
34,4,13
34,42,3
34,73,1
34,55,2
34,22,6
34,48,1
34,54,1
34,65,1
34,13,7
34,57,1
34,43,3
34,50,2
34,12,5
34,70,2
34,24,1
34,49,6
34,32,3
34,31,1
34,44,2
34,39,1
34,38,2
34,61,1
34,51,1
34,63,1
34,27,2
34,45,1
34,41,4
34,35,2
34,88,1
39,18,11
39,19,4
39,15,16
39,66,2
39,2,103
39,70,2
39,20,10
39,0,116
39,23,10
39,7,105
39,62,5
39,12,36
39,11,30
39,48,16
39,38,14
39,9,66
39,3,108
39,1,77
39,40,1
39,35,15
39,6,27
39,36,20
39,31,10
39,5,35
39,37,33
39,30,10
39,46,2
39,34,9
39,55,2
39,101,2
39,88,1
39,13,17
39,50,3
39,8,5
39,68,1
39,117,1
39,58,2
39,76,4
39,25,8
39,141,1
39,16,9
39,56,1
39,60,2
39,47,6
39,41,13
39,28,12
39,10,8
39,114,6
39,14,16
39,99,1
39,21,13
39,82,5
39,17,5
39,24,11
39,33,8
39,51,3
39,106,3
39,29,11
39,4,10
39,49,4
39,59,3
39,32,13
39,52,6
39,61,5
39,86,2
39,57,3
39,53,5
39,127,1
39,63,4
39,71,5
39,26,2
39,43,3
39,112,1
39,90,2
39,85,3
39,105,1
39,67,3
39,77,5
39,84,2
39,44,4
39,54,2
39,97,3
39,74,1
39,87,2
39,116,1
39,22,2
39,27,3
39,154,1
39,100,1
39,69,1
39,91,1
39,142,1
39,185,1
39,75,1
39,45,5
39,103,3
39,42,2
39,108,1
39,73,1
39,72,1
39,81,1
39,83,1
18,7,99
18,14,17
18,0,576
18,2,377
18,53,17
18,5,132
18,6,30
18,11,28
18,40,4
18,1,99
18,8,11
18,13,26
18,27,37
18,30,39
