Source,Target,Weight
0,51,22
0,152,2
0,88,7
0,116,4
0,59,11
0,158,1
0,157,2
0,131,1
0,143,3
0,159,1
0,89,5
0,65,13
0,104,4
0,114,2
0,144,7
0,140,2
0,125,2
0,127,1
0,117,3
0,106,4
0,123,1
0,126,3
0,102,2
0,136,1
0,141,1
0,108,2
0,132,2
0,128,1
0,107,2
0,121,2
0,163,1
0,130,1
0,138,1
0,176,1
45,2,46
45,37,8
45,26,8
45,9,12
45,12,19
45,38,4
45,17,6
45,7,42
45,8,15
45,60,6
45,35,7
45,6,30
45,0,53
45,1,9
45,13,4
45,27,9
45,40,2
45,28,14
45,23,10
45,11,18
45,3,17
45,10,18
45,19,10
45,29,5
45,44,6
45,67,3
45,5,16
45,4,13
45,31,5
45,30,6
45,49,10
45,59,9
45,92,1
45,41,3
45,107,1
45,14,3
45,75,2
45,36,2
45,43,5
45,52,4
45,47,4
45,58,1
45,15,2
45,16,10
45,55,6
45,61,1
45,62,2
45,76,2
45,34,5
45,78,5
45,32,3
45,68,3
45,150,1
45,39,1
45,64,1
45,22,5
45,54,2
45,18,1
45,42,1
45,24,4
45,33,3
45,71,1
45,21,1
45,69,1
45,83,1
45,57,2
45,48,1
45,65,1
45,66,1
45,70,1
45,46,1
45,97,1
45,73,1
45,53,1
45,113,1
4,28,313
4,1,1017
4,77,9
4,5,394
4,76,48
4,0,832
4,17,268
4,108,5
4,54,37
4,2,225
4,35,32
4,95,7
4,16,35
4,27,164
4,69,22
4,41,109
4,10,278
4,52,55
4,81,26
4,11,34
4,21,87
4,6,481
4,32,102
4,13,404
4,80,4
4,39,117
4,8,13
4,44,33
4,59,25
4,15,317
4,37,92
4,43,62
4,92,3
4,56,25
4,40,28
4,58,20
4,19,82
4,31,30
4,65,9
4,23,126
4,45,38
4,34,62
4,18,74
4,61,13
4,7,69
4,14,162
4,109,6
4,60,11
4,26,40
4,9,28
4,12,56
4,46,21
4,62,37
4,138,1
4,20,4
4,71,15
4,49,40
4,30,28
4,70,20
4,33,39
4,47,88
4,55,64
4,101,7
4,36,53
4,89,15
4,53,13
4,84,3
4,74,4
4,24,33
4,72,23
4,169,1
4,93,14
4,79,15
4,57,24
4,3,47
4,83,12
4,73,12
4,75,16
4,110,2
4,67,6
4,22,36
4,64,15
4,87,9
4,29,6
4,115,3
4,48,28
4,66,4
4,82,11
4,88,13
4,132,1
4,85,9
4,38,14
4,86,5
4,25,17
4,102,2
4,50,2
4,42,10
4,51,7
4,116,3
4,63,2
4,153,2
4,96,9
4,133,2
4,112,5
4,131,2
4,91,4
4,111,3
4,130,2
4,122,2
4,104,2
4,166,1
4,98,3
4,148,5
4,106,7
4,103,1
4,163,1
4,90,1
4,142,1
4,68,4
4,159,1
4,114,1
4,162,2
4,78,2
4,123,1
4,126,1
4,175,1
4,120,1
4,124,1
4,105,1
4,167,1
4,151,1
4,129,1
4,176,1
4,170,1
4,107,2
4,127,1
4,125,1
4,121,1
4,140,1
28,3,32
28,5,76
28,46,12
28,2,107
28,4,167
28,0,105
28,10,43
28,39,9
28,6,111
28,24,21
28,16,17
28,57,5
28,12,20
28,68,7
28,48,16
28,1,97
28,45,16
28,15,27
28,17,37
28,42,7
28,23,18
28,27,25
28,7,58
28,34,14
28,11,34
28,26,25
28,54,17
28,9,9
28,59,9
28,19,42
28,49,5
28,22,6
28,8,13
28,47,11
28,41,17
28,40,6
28,43,28
28,30,10
28,44,4
28,52,13
28,117,1
28,103,1
28,67,6
28,21,19
28,18,14
28,55,9
28,61,4
28,85,3
28,112,1
28,62,5
28,13,13
28,33,11
28,37,8
28,14,20
28,38,3
28,20,3
28,25,6
28,73,3
28,95,2
28,77,2
28,64,4
28,31,12
28,60,8
28,91,3
28,81,2
28,32,7
28,96,3
28,134,1
28,36,6
28,35,11
28,102,2
28,72,1
28,109,2
28,107,1
28,50,4
28,83,5
28,89,2
28,131,1
28,58,4
28,87,1
28,71,3
28,122,3
28,101,2
28,56,4
28,51,4
28,70,3
28,76,2
28,75,1
28,126,1
28,53,3
28,82,2
28,65,2
28,93,2
28,169,1
28,111,1
28,92,1
28,84,1
28,113,1
28,88,1
28,29,2
28,66,1
28,151,1
28,116,1
28,80,1
34,0,281
34,32,13
34,4,31
34,26,27
34,7,49
34,80,1
34,5,122
34,58,9
34,53,8
34,2,143
34,54,4
34,23,6
34,17,7
34,1,117
34,12,27
34,11,18
34,38,7
34,3,35
34,56,7
34,48,20
34,8,21
34,14,30
34,43,18
34,88,1
34,31,14
34,29,9
34,6,49
34,55,13
34,35,6
34,18,11
34,70,3
34,10,15
34,28,9
34,73,7
34,19,13
34,21,29
34,39,10
34,13,16
34,62,1
34,24,11
34,15,18
34,83,3
34,9,4
34,16,13
34,47,1
34,22,8
34,25,7
34,44,4
34,30,8
34,49,9
34,45,10
34,60,6
34,42,5
34,27,10
34,78,4
34,50,3
34,95,4
34,64,5
34,81,1
34,76,4
34,40,4
34,115,1
34,41,6
34,72,1
34,37,3
34,124,1
34,36,2
34,63,1
34,52,4
34,33,2
34,87,2
34,71,1
34,92,1
34,61,1
34,98,1
34,69,2
34,57,2
34,46,1
34,67,2
34,104,1
34,156,1
34,86,3
34,65,1
34,167,1
34,20,2
34,148,1
34,59,1
10,3,38
10,2,154
10,7,67
10,14,41
10,1,109
10,21,36
10,9,22
10,31,17
10,25,9
10,5,69
10,24,10
10,0,209
10,37,41
10,4,178
10,68,7
10,22,42
10,15,69
10,65,5
10,17,100
10,13,41
10,23,45
10,16,19
10,35,18
10,29,11
10,32,22
10,34,15
10,93,5
10,27,51
10,72,3
10,41,34
10,45,37
10,39,30
10,73,1
10,28,67
10,12,35
10,55,20
10,47,18
10,59,24
10,6,177
10,19,40
10,52,18
10,62,10
10,11,16
10,43,21
10,67,3
10,64,2
10,63,1
10,33,12
10,107,2
10,49,16
10,60,18
10,57,6
10,61,6
10,38,11
10,42,6
10,74,2
10,40,7
10,36,4
10,103,1
10,26,22
10,87,6
10,18,30
10,92,3
10,75,3
10,81,5
10,131,1
10,54,4
10,50,8
10,83,3
10,44,8
10,8,20
10,91,2
10,48,10
10,111,1
10,71,7
10,105,2
10,46,10
10,110,1
10,58,5
10,86,1
10,51,3
10,80,5
10,30,10
10,20,2
10,56,6
10,96,1
10,102,1
10,76,2
10,77,1
10,53,5
10,89,1
10,69,2
10,123,2
10,109,3
10,120,1
10,125,1
10,137,1
10,82,1
10,66,1
10,122,1
10,85,2
10,79,3
10,88,1
10,78,1
10,90,1
10,170,1
19,80,1
19,3,91
19,0,133
19,20,10
19,33,7
19,11,44
19,6,54
19,7,86
19,44,19
19,9,23
19,12,37
19,49,14
19,2,172
19,16,22
19,43,9
19,25,56
19,88,5
19,8,24
19,17,22
19,21,10
19,24,20
19,56,4
19,47,6
19,4,30
19,5,42
19,30,4
19,68,4
19,1,33
19,32,2
19,61,2
19,54,11
19,28,16
19,31,20
19,60,9
19,86,3
19,71,9
19,22,2
19,45,17
19,29,10
19,67,7
19,27,4
19,34,12
19,77,2
19,10,22
19,51,8
19,15,11
19,48,21
19,41,7
19,58,6
19,26,33
19,73,3
19,37,3
19,53,5
19,57,10
19,14,7
19,55,18
19,76,5
19,38,10
19,36,4
19,83,2
19,52,8
19,42,3
19,101,2
19,18,2
19,106,1
19,72,1
19,46,6
19,107,1
19,23,8
19,65,2
19,75,2
19,35,9
19,166,1
19,13,3
19,64,2
19,39,2
19,50,2
19,176,1
19,87,1
19,115,2
19,79,1
19,59,1
19,127,1
19,81,2
19,62,1
19,104,1
19,40,1
19,78,1
80,8,10
80,2,28
80,24,8
80,0,16
80,17,1
80,45,2
80,75,1
80,76,1
80,12,8
80,19,1
80,7,12
80,51,1
80,5,4
80,16,7
80,29,1
80,35,2
80,10,4
80,6,6
80,3,6
80,9,4
80,26,6
80,77,1
80,27,1
80,15,2
80,52,2
80,32,1
80,67,2
80,60,1
80,1,5
80,14,1
80,11,2
80,166,1
80,31,4
80,13,1
80,68,2
80,53,1
80,30,3
80,22,1
80,62,2
80,43,4
80,21,1
80,23,1
80,38,1
80,61,1
80,28,1
80,59,1
80,54,1
80,18,1
80,42,1
80,44,1
80,40,1
60,19,3
60,3,14
60,1,18
60,5,16
60,6,21
60,35,6
60,0,40
60,2,31
60,54,2
60,10,12
60,7,19
60,75,2
60,26,4
60,58,2
60,12,20
60,20,5
60,53,2
60,25,1
60,22,4
60,28,2
60,14,6
60,4,4
60,11,12
60,42,10
60,45,2
60,16,9
60,33,1
60,24,8
60,39,5
60,23,6
60,105,2
60,21,2
60,46,2
60,15,4
60,17,4
60,13,3
60,82,1
60,30,4
60,51,1
60,34,2
60,8,9
60,59,2
60,27,4
60,43,2
60,31,4
60,32,2
60,40,1
60,37,1
60,77,1
60,175,1
60,57,2
60,9,6
60,70,1
60,38,5
60,65,1
60,55,1
60,83,2
60,41,2
60,47,1
60,18,1
60,48,1
26,49,13
26,60,11
26,31,14
26,12,68
26,50,11
26,36,4
26,40,4
26,2,203
26,27,9
26,6,38
26,37,3
26,7,77
26,16,32
26,1,37
26,34,18
26,0,94
26,96,1
26,3,77
26,30,15
26,9,17
26,14,9
26,23,7
26,4,28
26,21,12
26,68,7
26,48,8
26,11,43
26,8,30
26,5,54
26,58,2
26,29,8
26,32,7
26,24,16
26,22,2
26,51,4
26,105,1
26,56,4
26,15,8
26,39,1
26,19,14
26,47,4
26,72,1
26,86,2
26,64,1
26,42,16
26,17,14
26,13,5
26,45,10
26,25,5
26,62,2
26,55,7
26,20,3
26,10,10
26,83,2
26,73,2
26,74,3
26,57,6
26,53,7
26,102,1
26,54,7
26,28,9
26,41,3
26,38,5
26,35,6
26,43,7
26,78,1
26,71,2
26,65,2
26,33,4
26,114,2
26,52,4
26,59,1
26,44,2
26,81,1
26,125,1
26,66,1
26,112,1
26,67,2
26,18,2
26,90,2
26,93,1
26,95,2
26,84,1
26,129,1
49,17,18
49,31,8
49,1,30
49,0,79
49,2,87
49,5,26
49,56,1
49,15,13
49,34,5
49,47,1
49,104,1
49,26,16
49,53,4
49,6,16
49,38,24
49,4,16
49,9,27
49,16,12
49,45,10
49,29,10
49,43,3
49,8,9
49,3,43
49,60,1
49,13,7
49,10,17
49,32,2
49,89,1
49,20,3
49,23,11
49,36,1
49,77,1
49,14,16
49,24,7
49,80,2
49,18,15
49,11,9
49,27,8
49,12,14
49,51,1
49,44,11
49,33,1
49,19,11
49,28,4
49,55,6
49,35,5
49,7,26
49,73,2
49,107,1
49,66,2
49,61,1
49,82,1
49,96,1
49,40,2
49,79,3
49,39,1
49,78,2
49,110,1
49,72,1
49,54,1
49,25,6
49,21,3
49,52,4
49,30,1
49,148,1
49,59,1
49,48,1
49,81,1
49,46,1
49,58,1
49,67,2
49,50,1
49,42,1
49,99,1
49,62,1
14,10,36
14,0,759
14,5,176
14,1,422
14,32,44
14,13,108
14,15,117
14,6,99
14,34,43
14,2,120
14,23,15
14,47,12
14,71,4
14,3,39
14,20,10
14,27,36
14,12,36
14,45,19
14,18,53
14,11,15
14,4,120
14,9,18
14,7,43
14,91,3
14,60,10
14,70,14
14,40,10
14,21,55
14,116,1
14,39,26
14,19,20
14,43,14
14,69,2
14,17,33
14,28,9
14,62,8
14,52,12
14,55,21
14,37,13
14,66,3
14,26,22
14,56,10
14,16,4
14,25,7
14,46,4
14,48,13
14,44,7
14,33,6
14,153,1
14,30,8
14,51,5
14,85,2
14,50,3
14,93,10
14,81,3
14,24,11
14,97,1
14,128,1
14,96,2
14,82,5
14,42,9
14,79,4
14,151,1
14,31,9
14,35,9
14,98,1
14,124,2
14,75,2
14,49,11
14,73,5
14,54,4
14,120,1
14,102,1
14,76,5
14,57,2
14,8,12
14,36,6
14,87,3
14,38,6
14,53,5
14,78,4
14,41,11
14,88,1
14,22,7
14,67,5
14,29,3
14,65,2
14,63,3
14,77,1
14,109,2
14,83,2
14,59,6
14,64,3
14,104,2
14,84,2
14,61,4
14,105,1
14,112,1
14,118,3
14,100,3
14,58,5
14,80,1
14,89,1
14,86,2
14,90,1
14,137,1
14,68,2
66,1,9
66,5,9
66,11,6
66,6,10
66,8,13
66,15,6
66,7,14
66,12,25
66,9,10
66,0,40
66,17,7
66,2,49
66,16,9
66,68,2
66,56,1
66,55,4
66,51,1
66,45,3
66,47,2
66,33,1
66,26,11
66,3,18
66,49,5
66,58,2
66,30,4
66,10,3
66,4,3
66,21,3
66,31,4
66,23,2
66,43,3
66,24,5
66,78,1
66,27,2
66,50,5
66,29,2
66,38,8
66,14,3
66,20,4
66,34,1
66,42,2
66,67,2
66,22,3
66,44,2
66,62,1
66,99,1
66,54,1
66,19,5
66,96,2
66,79,2
66,48,1
66,57,1
36,12,6
36,6,12
36,5,52
36,7,8
36,2,9
36,56,4
36,15,5
36,41,2
36,78,1
36,50,2
36,55,4
36,69,2
36,17,2
36,28,6
36,4,18
36,22,2
36,1,17
36,35,7
36,25,1
36,52,5
36,37,4
36,19,1
36,45,3
36,33,5
36,62,3
36,0,19
36,53,4
36,34,2
36,76,1
36,24,4
36,83,1
36,54,1
36,65,3
36,16,5
36,49,1
36,51,1
36,82,1
36,18,1
36,74,1
36,60,1
36,8,2
36,10,4
36,23,6
36,20,3
36,75,5
36,13,4
36,32,4
36,11,3
36,70,1
36,21,1
36,31,3
36,43,1
36,9,2
36,111,1
36,67,1
36,57,1
36,96,1
36,40,2
36,85,1
36,14,1
36,68,1
36,92,2
36,161,1
36,30,1
36,26,1
12,26,44
12,5,69
12,2,231
12,6,37
12,38,16
12,16,75
12,3,99
12,8,35
12,4,18
12,60,11
12,31,21
12,7,122
12,68,7
12,0,183
12,76,4
12,24,16
12,9,28
12,10,24
12,29,15
12,18,6
12,50,15
12,1,67
12,35,7
12,30,23
12,45,8
12,28,9
12,33,8
12,11,32
12,42,8
12,34,15
12,88,1
12,17,21
12,44,13
12,40,3
12,20,2
12,53,4
12,57,9
12,67,3
12,78,9
12,64,1
12,80,5
12,73,6
12,23,7
12,102,1
12,27,4
12,49,9
12,32,4
12,13,5
12,113,1
12,58,7
12,19,11
12,15,8
12,39,3
12,82,2
12,14,11
12,79,2
12,65,2
12,48,3
12,59,7
12,46,1
12,77,1
12,25,8
12,55,4
12,86,4
12,21,4
12,66,4
12,83,4
12,91,2
12,41,5
12,75,1
12,114,1
12,81,1
12,52,4
12,62,2
12,47,2
12,84,1
12,71,3
12,131,1
12,37,3
12,56,4
12,87,1
12,90,2
12,70,1
12,36,2
12,43,3
12,105,1
12,95,1
2,3,2745
2,4,387
2,17,295
2,8,473
2,1,1741
2,27,297
2,0,3250
2,7,992
2,108,7
2,38,412
2,35,75
2,30,401
2,5,801
2,42,357
2,29,300
2,6,570
2,49,259
2,31,542
2,9,680
2,16,552
2,26,825
2,32,134
2,19,378
2,28,185
2,10,246
2,73,32
2,11,391
2,12,1143
2,48,194
2,99,6
2,34,295
2,50,307
2,60,143
2,126,2
2,18,255
2,114,9
2,66,184
2,80,84
2,90,18
2,24,185
2,68,86
2,47,101
2,58,158
2,44,113
2,56,50
2,85,17
2,51,71
2,98,8
2,25,257
2,144,2
2,43,191
2,45,154
2,64,72
2,23,128
2,14,342
2,54,122
2,86,67
2,40,39
2,41,62
2,94,21
2,57,74
2,21,329
2,72,16
2,61,38
2,62,39
2,93,23
2,15,284
2,52,51
2,20,131
2,121,3
2,83,52
2,125,5
2,71,21
2,89,18
2,105,23
2,76,35
2,91,21
2,36,13
2,59,27
2,39,178
2,33,50
2,141,6
2,84,24
2,111,6
2,78,111
2,143,2
2,53,60
2,55,68
2,100,18
2,13,107
2,75,15
2,120,3
2,46,39
2,65,13
2,166,2
2,74,17
2,79,35
2,82,17
2,157,2
2,136,5
2,113,6
2,176,2
2,87,7
2,130,7
2,175,2
2,146,4
2,92,13
2,77,46
2,22,27
2,109,15
2,123,6
2,162,1
2,104,27
2,88,9
2,127,2
2,110,4
2,138,3
2,101,15
2,128,3
2,115,7
2,69,12
2,96,8
2,67,36
2,37,39
2,119,2
2,129,10
2,81,24
2,112,7
2,116,2
2,95,5
2,124,7
2,167,1
2,106,3
2,137,3
2,122,4
2,70,9
2,154,1
2,153,1
2,117,3
2,103,3
2,97,10
2,107,2
2,139,4
2,63,2
2,215,1
2,132,4
2,142,3
2,148,1
2,164,2
2,169,1
2,133,2
2,140,5
2,135,2
2,118,3
2,134,3
2,156,1
2,170,1
2,102,3
2,155,1
2,177,1
2,183,1
2,187,1
3,1,22
3,85,3
3,40,10
3,7,144
3,2,623
3,16,102
3,0,117
3,11,88
3,10,7
3,66,6
3,5,24
3,45,12
3,15,6
3,25,176
3,31,38
3,6,46
3,26,73
3,4,12
3,20,175
3,19,38
3,34,11
3,52,6
3,38,27
3,12,100
3,37,6
3,32,6
3,30,21
3,9,50
3,8,63
3,55,10
3,51,8
3,49,27
3,28,6
3,23,9
3,60,19
3,14,14
3,86,2
3,46,5
3,43,6
3,18,7
3,29,15
3,21,9
3,17,9
3,33,9
3,54,15
3,35,2
3,24,22
3,47,5
3,98,1
3,42,12
3,27,6
3,57,11
3,59,4
3,48,6
3,90,1
3,68,3
3,91,4
3,50,9
3,53,6
3,56,5
3,78,7
3,71,4
3,118,1
3,67,1
3,72,2
3,44,14
3,84,1
3,61,3
3,13,2
3,58,1
3,101,1
3,80,2
3,41,1
3,83,2
3,39,1
3,94,1
3,73,2
3,22,2
3,96,1
3,89,1
3,36,1
3,81,1
87,7,8
87,24,1
87,14,4
87,3,3
87,16,2
87,15,1
87,6,5
87,22,2
87,10,4
87,0,8
87,19,2
87,35,1
87,1,1
87,2,6
87,52,2
87,8,1
87,38,2
87,60,1
87,47,1
87,29,1
87,49,1
87,48,1
87,5,2
87,57,1
87,45,3
87,9,3
87,26,1
87,12,1
87,27,2
87,40,1
87,34,1
87,44,2
87,17,3
87,13,1
87,4,2
87,41,1
87,21,1
87,23,1
87,78,1
87,33,1
87,68,1
7,5,78
7,56,6
7,75,3
7,0,163
7,8,223
7,9,151
7,16,86
7,11,38
7,29,3
7,67,3
7,6,61
7,14,14
7,33,17
7,27,10
7,18,10
7,12,85
7,47,8
7,19,17
7,2,220
7,31,28
7,23,4
7,61,4
7,30,29
7,36,4
7,74,3
7,48,2
7,4,18
7,73,5
7,42,12
7,1,71
7,35,10
7,24,20
7,44,6
7,50,6
7,3,101
7,52,3
7,80,3
7,62,4
7,45,9
7,25,14
7,34,10
7,28,17
7,26,21
7,49,14
7,17,11
7,15,16
7,21,13
7,32,5
7,66,6
7,54,3
7,60,5
7,68,2
7,10,12
7,46,5
7,78,4
7,41,5
7,38,12
7,43,5
7,77,2
7,53,7
7,166,1
7,65,2
7,108,1
7,58,10
7,40,5
7,85,1
7,37,7
7,59,3
7,51,2
7,57,6
7,39,4
7,13,5
7,71,1
7,22,3
7,86,1
7,55,3
7,148,1
7,133,1
7,20,4
7,146,1
7,83,5
7,81,1
7,89,1
7,101,1
7,84,1
7,93,1
7,97,1
7,64,1
7,76,1
7,91,1
7,72,1
17,80,5
17,59,10
17,7,56
17,19,18
17,28,74
17,16,22
17,43,26
17,61,6
17,3,34
17,2,176
17,10,118
17,21,69
17,9,21
17,33,16
17,82,12
17,0,262
17,26,36
17,6,263
17,41,56
17,18,134
17,14,54
17,39,43
17,42,11
17,15,150
17,112,4
17,5,99
17,1,277
17,12,26
17,52,35
17,11,22
17,98,2
17,32,30
17,56,13
17,4,276
17,93,6
17,34,18
17,13,58
17,27,64
17,49,17
17,23,59
17,73,6
17,38,16
17,62,17
17,47,28
17,67,2
17,72,7
17,57,10
17,86,7
17,40,8
17,31,17
17,45,14
17,60,8
17,8,10
17,89,4
17,95,3
