game_name,game_id,category_name,category_id,date,user_id,run_id,time
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-02-01T00:00:00,pj061mjw,y67eonqm,2601.476
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-02-08T00:00:00,pj061mjw,y67ekljm,2340.407
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-02-15T00:00:00,7j4y5dj1,zn892j9z,2212.397
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-02-22T00:00:00,7j4y5dj1,zxv02n5y,2140.912
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-03-01T00:00:00,98r77gj1,yjkqogom,2079.474
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-03-08T00:00:00,qjo3190j,mrq5k97y,2032.316
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-03-15T00:00:00,qjo3190j,zn85j3vz,2013.616
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-03-22T00:00:00,qjo3190j,m79jqr5y,1984.937
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-03-29T00:00:00,qjo3190j,yvge1noy,1963.993
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-04-05T00:00:00,qjo3190j,zn866d8z,1944.018
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-04-12T00:00:00,qjo3190j,mek5319m,1919.181
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-04-19T00:00:00,qjo3190j,mek5319m,1919.181
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-04-26T00:00:00,qjo3190j,yjk03l3m,1911.14
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-05-03T00:00:00,qjo3190j,zxv1p58y,1898.764
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-05-10T00:00:00,qjo3190j,ydqk63wm,1887.408
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-05-17T00:00:00,qjo3190j,z5o96ley,1884.535
Celeste,o1y9j9v6,Any%,7kjpl1gk,2018-05-24T00:00:00,qjo3190j,zn8dd5lz,1868.555
