game_name,game_id,category_name,category_id,level_id,date,user_id,run_id,time
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-05-15T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-05-22T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-05-29T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-06-05T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-06-12T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-06-19T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-06-26T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-07-03T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-07-10T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-07-17T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-07-24T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-07-31T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-08-07T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-08-14T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-08-21T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-08-28T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-09-04T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-09-11T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-09-18T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-09-25T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-10-02T00:00:00,jp4lrw4j,yl7ol73m,470
Koko, the Last Leaf,9do82ve1,Any% (Demo),z2753m4k,None,2022-10-09T00:00:00,jp4lrw4j,yl7ol73m,470
