game_name,game_id,category_name,category_id,level_id,date,user_id,run_id,time
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-09-07T00:00:00,1xy7npyx,yv0r87oz,290.56
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-09-14T00:00:00,1xy7npyx,yv0relez,276.1
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-09-21T00:00:00,1xy7npyx,yodnjo1m,263.82
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-09-28T00:00:00,1xy7npyx,yodnjo1m,263.82
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-10-05T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-10-12T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-10-19T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-10-26T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-11-02T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-11-09T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-11-16T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-11-23T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-11-30T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-12-07T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-12-14T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-12-21T00:00:00,x7q5rkv8,y9xkjdey,261.4
Ninja Frog,4d7n88r6,All Levels, Any Death %,zd3ry6ed,None,2022-12-28T00:00:00,x7q5rkv8,y9xkjdey,261.4
