game_name,game_id,category_name,category_id,level_id,date,user_id,run_id,time
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-10-19T00:00:00,j4ry7258,zn3o8d8y,207
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-10-26T00:00:00,j4ry7258,zxd6l98y,178
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-11-02T00:00:00,j4ry7258,zxd6l98y,178
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-11-09T00:00:00,j4ry7258,zxd6l98y,178
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-11-16T00:00:00,pj01p24x,ylv711nm,175.48
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-11-23T00:00:00,pj01p24x,ylv711nm,175.48
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-11-30T00:00:00,pj01p24x,ylv711nm,175.48
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-12-07T00:00:00,pj01p24x,ylv711nm,175.48
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-12-14T00:00:00,pj01p24x,ylv711nm,175.48
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-12-21T00:00:00,pj01p24x,ylv711nm,175.48
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2020-12-28T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-01-04T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-01-11T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-01-18T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-01-25T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-02-01T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-02-08T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-02-15T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-02-22T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-03-01T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-03-08T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-03-15T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-03-22T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-03-29T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-04-05T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-04-12T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-04-19T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-04-26T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-05-03T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-05-10T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-05-17T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-05-24T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-05-31T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-06-07T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-06-14T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-06-21T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-06-28T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-07-05T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-07-12T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-07-19T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-07-26T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-08-02T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-08-09T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-08-16T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-08-23T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-08-30T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-09-06T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-09-13T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-09-20T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-09-27T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-10-04T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-10-11T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-10-18T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-10-25T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-11-01T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-11-08T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-11-15T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-11-22T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-11-29T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-12-06T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-12-13T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-12-20T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2021-12-27T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-01-03T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-01-10T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-01-17T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-01-24T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-01-31T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-02-07T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-02-14T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-02-21T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-02-28T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-03-07T00:00:00,j4ry7258,zn35pp9y,167.84
Edna - Out of sight, out of control,76rxqkv6,Any%,ndx4xl12,None,2022-03-14T00:00:00,j4ry7258,zn35pp9y,167.84
