game_name,game_id,category_name,category_id,level_id,date,user_id,run_id,time
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2021-11-22T00:00:00,xz7944ej,z07gp9oy,197
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2021-11-29T00:00:00,jp4rzmkj,mrn37x2y,187
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2021-12-06T00:00:00,jp4rzmkj,mrn37x2y,187
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2021-12-13T00:00:00,jp4rzmkj,mrn37x2y,187
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2021-12-20T00:00:00,jp4rzmkj,mrn37x2y,187
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2021-12-27T00:00:00,x3mzqmq8,z12j4pwy,174
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-01-03T00:00:00,x3mzqmq8,z12j4pwy,174
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-01-10T00:00:00,x3mzqmq8,z12j4pwy,174
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-01-17T00:00:00,x3mzqmq8,z12j4pwy,174
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-01-24T00:00:00,zx7pe96x,z12p2g9y,172
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-01-31T00:00:00,zx7pe96x,z12p2g9y,172
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-02-07T00:00:00,zx7pe96x,z12p2g9y,172
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-02-14T00:00:00,xzlkn3r8,zq0d1x5y,168
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-02-21T00:00:00,xzlkn3r8,zq0d1x5y,168
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-02-28T00:00:00,xzlkn3r8,zq0d1x5y,168
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-03-07T00:00:00,xzlkn3r8,zq0d1x5y,168
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-03-14T00:00:00,xzlkn3r8,zq0d1x5y,168
BattleTale,v1pxgk46,Boss: Toriel,7kjgjl4k,None,2022-03-21T00:00:00,xzlkn3r8,zq0d1x5y,168
