game_name,game_id,category_name,category_id,level_id,date,user_id,run_id,time
Double Cheeseburger, Medium Fries,4d7nm2g6,Any%,xk9959gk,None,2022-11-27T00:00:00,jp42rg2j,yod1xe1m,1195
Double Cheeseburger, Medium Fries,4d7nm2g6,Any%,xk9959gk,None,2022-12-04T00:00:00,8voqlw5x,ydgq84vy,1114
Double Cheeseburger, Medium Fries,4d7nm2g6,Any%,xk9959gk,None,2022-12-11T00:00:00,8voqlw5x,ydgq84vy,1114
Double Cheeseburger, Medium Fries,4d7nm2g6,Any%,xk9959gk,None,2022-12-18T00:00:00,8voqlw5x,ydgq84vy,1114
Double Cheeseburger, Medium Fries,4d7nm2g6,Any%,xk9959gk,None,2022-12-25T00:00:00,8voqlw5x,ydgq84vy,1114
