game_name,game_id,category_name,category_id,level_id,date,user_id,run_id,time
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-07-21T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-07-28T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-08-04T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-08-11T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-08-18T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-08-25T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-09-01T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-09-08T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-09-15T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-09-22T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-09-29T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-10-06T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-10-13T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-10-20T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-10-27T00:00:00,8dw5pr9j,y8endkny,160
Orcs Must Die! 3,m1mx5qx6,Apprentice, Solo,xk9wno62,z98mnolw,2020-11-03T00:00:00,8dw5pr9j,y8endkny,160
