game_name,game_id,category_name,category_id,level_id,date,user_id,run_id,time
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-10-10T00:00:00,j96yr3wj,m3xjg6gm,204.98
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-10-17T00:00:00,j96yr3wj,m3xjg6gm,204.98
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-10-24T00:00:00,j96yr3wj,m3xjg6gm,204.98
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-10-31T00:00:00,j96yr3wj,m3xjg6gm,204.98
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-11-07T00:00:00,j96yr3wj,m3xjg6gm,204.98
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-11-14T00:00:00,j96yr3wj,m3xjg6gm,204.98
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-11-21T00:00:00,j96yr3wj,m3xjg6gm,204.98
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-11-28T00:00:00,j96yr3wj,m3xjg6gm,204.98
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-12-05T00:00:00,8e637ddj,zpgn55nz,144.028
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-12-12T00:00:00,8e637ddj,zpgn55nz,144.028
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-12-19T00:00:00,8e637ddj,zpgn55nz,144.028
Help, I Cast the Wrong Spell!,v1px8qz6,Any%,zd3r8n8d,None,2022-12-26T00:00:00,8e637ddj,zpgn55nz,144.028
