id,value
0,0.0009143444873099104
23,0.16664749168674445
74,0.03732838296925209
110,0.003421223283252268
162,0.0006087011458768192
64,0.0015343198438865337
16,0.13847238937191597
8,0.1820984019217185
68,0.00863318724173747
102,0.0059471458718091995
29,0.06902919394988691
118,0.0006619621730583652
107,0.0008778437248988507
117,0.0006499493261747773
38,0.08612223290762427
62,0.0008553445191969074
82,0.0014038752147448453
66,0.002550778494084099
21,0.004068464747445461
46,0.011358607739652622
3,0.04916564490522953
70,0.0010947548461276632
27,0.004526684533293475
45,0.0037797956130094477
76,0.0014536147989562694
41,0.0009050439714660874
20,0.0011066209671420505
14,0.0019908146414716558
33,0.0015890263779180125
136,0.0006577441325120698
81,0.0026731450234524197
90,0.002779261704935034
71,0.002126992361069709
39,0.004935206182470637
140,0.001058301112824614
11,0.0009747986267504381
98,0.001506204800614844
105,0.000635424663042729
57,0.0011934524577459594
75,0.0020653439800019774
128,0.0006394015766082865
69,0.0044185311733369505
146,0.0018888868640826925
129,0.001724173084939503
169,0.0006126492117143052
114,0.001626059525240721
15,0.0026426514976044726
55,0.0017224397441148848
19,0.001453999920921247
88,0.0013788403993675266
47,0.00322468150841826
134,0.0037330916349484775
26,0.002022044588220807
28,0.004185601490090238
25,0.020717723625624532
5,0.0011958985058027208
9,0.0024026254375148492
17,0.0010759364546726734
24,0.002853386830079516
78,0.000647849864931606
37,0.0009489856148586174
119,0.0007983283531819626
7,0.0012462075889578595
95,0.0010660474096251176
48,0.0009827269139781418
35,0.001149061271050974
42,0.002349600267187252
18,0.001176936488554623
34,0.0014553790191069562
72,0.0009718969029074132
133,0.000741772311405936
126,0.0014530913557637725
92,0.0007241701070293216
159,0.0006185465185638505
97,0.000882908969458543
43,0.0008717237255185852
122,0.0007110018510704734
111,0.0006837860619635911
152,0.0011495864066691638
51,0.0010126851872632025
123,0.0006432475746919791
125,0.0007047015209751046
116,0.0008606866166390966
109,0.0007900919727587179
100,0.0006608734105764655
56,0.0006560124008948502
103,0.0006889770652494039
121,0.0007051563271443253
58,0.0018659448422258264
160,0.0006435683750217036
112,0.0009292624235867353
202,0.0007153276447205389
31,0.001016763940762424
49,0.0006169975035241698
4,0.0009090360456374313
65,0.0008077482169109514
108,0.0009168686165295201
93,0.0008827097138202929
50,0.0006220038791891637
143,0.000675470088751647
89,0.0006786284232040841
10,0.0006639127688050573
120,0.0008696402217396413
36,0.0006727587652606474
22,0.0006266490240901937
12,0.0006644002955607346
184,0.0006104764749013159
210,0.0006051111726855423
86,0.0006475356060869496
106,0.0006067423116534533
130,0.00088681453777188
87,0.0007987941173285219
80,0.0007117075033114737
79,0.000621324876913008
151,0.0006354445579622016
175,0.000681446202172178
13,0.0008396497670480505
191,0.0006249435248247337
124,0.0006097752132223674
195,0.0006052737751553065
139,0.0006633069914330818
147,0.000795697361231156
135,0.0006258188328945555
204,0.0006071118635473226
154,0.0006104283145582433
73,0.0006070227450335159
104,0.0006425687707311584
96,0.0006072812176431307
164,0.0006090293468017672
101,0.0006300908707300166
1,0.0006094602821950831
63,0.000634092526996355
144,0.0006303372427424373
155,0.0006053836356936653
6,0.0006281644038427988
182,0.0006149462733325819
40,0.0006106583636431537
173,0.0006188234967874992
52,0.000635190048169726
206,0.000605056242416363
177,0.0006083307302244152
234,0.0006185971788922731
60,0.0007115045315302349
161,0.0006051111726855423
238,0.000677531965162945
30,0.0006399609551129199
253,0.0006105977612418165
94,0.0006110213918057018
165,0.0006129799581833989
156,0.0006061930843339824
138,0.0006069093000586901
212,0.0006105156385548501
113,0.0006052474041896037
237,0.000606284900237793
248,0.0006052474041896037
167,0.000624767191478318
193,0.000606201024718034
271,0.0006051111726855423
44,0.0006086149441950196
157,0.0006059450466729503
168,0.0006053023873106375
163,0.0006123545381696429
242,0.0006059940435356253
231,0.0006065979459724761
137,0.0006083200230786256
59,0.0006062790179144214
209,0.0006053836356936653
131,0.0007927506616511387
141,0.000614359285056952
259,0.0006055383231445683
188,0.0006065226166028462
216,0.0006057466200333715
83,0.0006063086969186189
220,0.000897039729823915
67,0.0006066792040760687
148,0.0006075521351184788
85,0.0006082077587068678
240,0.0006471247570171865
249,0.0006051111726855423
166,0.0006063970886752937
219,0.0006353842481687292
150,0.0006112368228988145
246,0.0006090031195289256
183,0.0007636747529020296
179,0.0007363440049040697
199,0.0006057092886885849
84,0.0006052474041896037
61,0.0006056560987017882
276,0.0006053836356936653
181,0.0006051347782252667
254,0.0006486816736184634
197,0.000606034270600872
180,0.0006084701974555902
225,0.0006052767466502838
200,0.0006116116224286209
196,0.000606201024718034
274,0.0006056560987017882
194,0.0006049749411814808
279,0.0006054852731824968
145,0.0008252433973671232
192,0.0006084376603690205
77,0.0006095843569840704
91,0.0006139976112283259
213,0.0006171281169800539
236,0.0006052767466502838
252,0.0006053007122312367
256,0.0006051111726855423
190,0.0006053836356936653
233,0.0006051111726855423
186,0.0006049749411814808
207,0.0006057810399653559
153,0.0006049749411814808
170,0.0006095099036007873
115,0.0006054352559971995
264,0.0006054533085608223
54,0.0006071705910971342
32,0.0006054453289574269
235,0.0006050592323350524
224,0.0006088797789337662
185,0.0006105998365880382
142,0.0006060579649222376
241,0.0006051111726855423
149,0.0006051111726855423
244,0.0006052474041896037
189,0.0006056560987017882
53,0.0006051111726855423
243,0.0006052474041896037
198,0.0006052474041896037
265,0.0006052474041896037
260,0.0006052474041896037
211,0.0006067906143990396
255,0.0006051111726855423
257,0.0006051405151462223
228,0.0006050419846550825
232,0.0006059175593047766
239,0.0006059175593047766
208,0.0006049985467212052
226,0.0006049985467212052
178,0.0006055793352762901
171,0.0006054915083009683
2,0.0006050042836421609
127,0.0006060246935850991
203,0.0006049230008309909
258,0.0006051627929890767
261,0.0006049200109123014
132,0.0006053248746046727
158,0.0006052227829311383
273,0.0006183166190428665
