id,value
0,0.008923757805113158
23,0.3119123982146833
74,0.03945307992095192
110,0.039211904501337984
162,0.0009908619779637165
64,0.0011342612248585275
16,0.026121303353496828
8,0.05870234052274941
68,0.0068142469206638944
102,0.017559400601717217
29,0.0604092126612439
118,0.014634187510056625
107,0.0023259653520787244
117,0.0
38,0.0786737947039777
62,0.007913996989494685
82,0.03562014103167835
66,0.01692882663839558
21,0.023822656731472422
46,0.03095402426384851
3,0.08842887949626516
70,0.005639385474525491
27,0.01717532772367897
45,0.016928501612051644
76,0.001277579943381728
41,0.013184147518856748
20,0.009560744710039412
14,0.023704884023287732
33,0.0151167200008501
136,0.0049244422949143146
81,0.08621799591640367
90,0.012302561010232008
71,0.0081021989028171
39,0.01717383939104795
140,0.008071938606160836
11,0.011285536440434708
98,0.010847782387410224
105,0.00021562844371039445
57,0.008166678699572497
75,0.01617886889526102
128,0.009740858196073848
69,0.00872478770198114
146,0.009143586949270421
129,0.008205167075857132
169,0.0
114,0.03478725771052559
15,0.015031467716652043
55,0.009543366183669156
19,0.028392835168105923
88,0.024623307273299158
47,0.010301805767794672
134,0.012437258977144592
26,0.022980664930517366
28,0.012694279687228851
25,0.004037692729243094
5,0.005595770738473236
9,0.04087465541847077
17,0.008626527532683469
24,0.018753718362110906
78,0.0030276043527663393
37,0.010461853527799294
119,0.006860766736257164
7,0.0005367967961050018
95,0.004457506327465225
48,0.02218246484175331
35,0.010214075442183439
42,0.014014530081345556
18,0.044289942430466425
34,0.002777437318039414
72,0.001635645342734765
133,0.002158270818269896
126,0.014533431813171507
92,0.0019080290435703493
159,0.01630573445162873
97,0.018455669752845637
43,0.003676914509011289
122,0.00411695807867716
111,0.0128029964427977
152,0.016867529998693852
51,0.0005871355929617178
123,0.0016073719826669884
125,0.010276787921614359
116,0.002704877211477588
109,0.0019201035159824877
100,0.01794007323640043
56,0.0013386466717926525
103,0.0013027408975369078
121,0.0030886518070706533
58,0.014829259525701728
160,0.008398297894333965
112,0.00954497133224124
202,0.0
31,0.001814683709641972
49,0.0
4,0.018211587392910282
65,0.01538441155555306
108,0.002723245578368598
93,0.011689765878103279
50,0.0
143,0.01013141003755431
89,0.007651280952906324
10,0.0006621260272114035
120,0.018092703336882517
36,0.0012401491768451187
22,0.0
12,0.008599723194555946
184,0.0
210,0.0
86,0.0036387387968152764
106,0.0012162423291723066
130,0.0
87,0.009115803481139887
80,5.158656601126704e-05
79,0.001092900149440651
151,0.002414597198814855
175,0.003804816149529369
13,0.014717002333353211
191,0.006499987739508357
124,0.0025342940737139116
195,0.0
139,0.012909274050216057
147,0.007758212760333519
135,0.0
204,0.0023705036606163346
154,0.03686497566165063
73,0.0
104,0.0
96,0.000418804802158475
164,0.0019479114621207265
101,0.004642526229259089
1,0.004396174478670464
63,0.0
144,0.0
155,0.0
6,0.0008145806020842092
182,0.0012745752204662735
40,0.0001573001034445947
173,0.005177760293020174
52,0.001379382243623149
206,0.013276203952407873
177,0.012499048609569697
234,0.009664348750962828
60,0.009390026148086367
161,0.0
238,0.007934941161669797
30,0.0022356108121274723
253,0.00010692685873442993
94,0.0027714511395499886
165,0.013280179732889471
156,0.0008642731544982743
138,0.0
212,0.0041860118674769955
113,0.0
237,0.00022338237999341976
248,0.0
167,0.005948058831778584
193,0.0
271,0.0
44,0.0013733671533424458
157,0.005068881689488519
168,0.02462308367935919
163,0.0010040767949570885
242,0.0024648688851558634
231,0.0007282381740000895
137,0.0009557516647567201
59,0.0
209,0.0
131,0.0
141,6.929538717931393e-06
259,0.07402723024116319
188,9.35343361530781e-05
216,0.002597457273596143
83,0.0
220,0.00485421294742203
67,0.015656687432196326
148,0.0
85,0.0
240,0.008097165991902834
249,0.0
166,0.0
219,0.008097165991902832
150,0.00010862838980863163
246,0.0
183,0.0
179,0.0006591275319196093
199,0.0
84,0.0
61,0.0
276,0.0
181,0.007099789669536239
254,0.0
197,0.0
180,0.0016086223333866172
225,0.0
200,0.0
196,0.0
274,0.0
194,0.0
279,0.0
145,0.0
192,0.0
77,0.0
91,0.0
213,0.0
236,0.0
252,0.05110258518169405
256,0.0
190,0.0
233,0.0
186,0.0
207,0.0
153,0.0
170,0.0
115,0.0004302263609067202
264,0.050581267116180155
54,0.0
32,0.0
235,0.026296923407055788
224,0.0
185,0.0
142,0.0
241,0.0
149,0.0
244,0.0
189,0.0
53,0.0
243,0.0
198,0.0
265,0.0
260,0.0
211,0.0
255,0.0
257,0.002994367631102073
228,0.0
232,0.0
239,0.0
208,0.0
226,0.0
178,0.0
171,0.0
2,0.0
127,0.0
203,0.0
258,0.0
261,0.0
132,0.0
158,0.0
273,0.0
