id,cluster_num
268w9jo6,0
j1nep5w1,0
m1mx5836,1
kdkmmg21,0
pdv27x46,0
k6q4xkod,0
268w8jk6,2
m1zjp806,0
j1ll22j1,0
46w2v596,0
9d38qy01,2
9d3rpxgd,0
w6j792x6,0
m1zjp406,0
k6qwwj96,0
pdv2je96,0
3dx2zvp1,0
46w3yl71,0
pdvz4v6w,0
3dxk2pg1,0
o6gx78d2,0
9d3rr0dl,1
y655qj06,0
ldej08e1,0
9d38n2y1,0
pdv23796,0
3dx23r41,0
pdvznjv6,1
yd43op1e,0
pdvzrzr6,0
3dx22j51,0
k6qw9wm6,0
4d7zzr67,1
lde3l8j6,0
36987w3d,0
m1zk2nz1,0
m1zkk731,0
yd4kzjw6,2
9d3r7vwd,0
4d79j2g1,0
w6j79546,0
9doev31p,0
o6g5r912,0
j1nen9x1,0
pdv2j9k6,0
3dx0o4dy,0
ldejrz51,0
369ly06l,0
lde3x956,0
nd2p0510,0
j1n84vw1,0
lde3wnx6,0
76rxmo46,0
kdkr5e6m,1
nd2eoevd,1
pd0qx3w1,0
9dowqvk1,0
w6j9k4dj,0
268n5y6p,1
o1y9xrr6,0
76r3vjl6,0
k6qokx1g,2
4d73n317,1
kdkmp4q1,0
ldejken1,0
k6q4jxod,0
268e8jk6,0
y65ng86e,2
j1lql8e6,0
y658876e,0
y655g906,0
pdv2g0o6,0
j1ne7ww1,0
kdkzv0ed,0
o1y9glv6,0
9d3r9q9d,2
j1ll7lz1,0
y657jede,1
m1zkv7z1,0
9d38lvg1,0
9d38oye1,0
m1zj20m6,1
v1poyk86,0
268wop76,0
w6jl82ed,0
369pge01,0
j1nrv9dp,2
36982xld,0
4d7nzg67,0
y654xyed,0
k6q49nzd,0
k6qerz6g,0
o1yx446q,0
9dogpo6p,0
j1lqozv6,0
4d72yr67,0
pd0qzx21,0
y655ym36,0
v1po3xp6,0
o1ywg2dq,0
o6gl9kod,0
268gw5dp,0
j1n8r4w1,0
ldejw7l1,0
k6q4r70d,0
y6550n06,0
46wqlq6r,0
j1llwqv1,0
j1lqnzv6,0
9do5ym1p,0
v1px03m6,2
o6gnzy91,0
kdkmveq1,0
y65z836e,0
m1zovmd0,0
y654o37d,0
yd4o5pw1,0
j1n8w7y1,0
369prj01,0
j1lmgedg,1
76r3ng46,0
w6j7gw46,0
3dx22y51,0
kdkpol1m,1
268wp556,0
m1zkqjx1,0
268wplo6,0
ldep0513,2
j1nl3xdp,0
v1pejmd8,0
3698go0d,0
lde355j6,0
m1zjlkm6,1
268wjky6,0
pdv2nq46,0
w6jl9g2d,0
kdkm9yg1,0
76rxpg56,0
w6j0ledj,0
pdv2ge96,0
yd4orkg1,0
369pxvg1,0
w6jy356j,1
268w49o6,0
76r3y856,0
o6g2lo12,0
268r4y1p,0
o6g9j8d2,0
3695l8dl,2
369png1l,0
l3dx51yv,2
76rxzgq6,0
m1mywp12,0
om1mpk12,1
46wr4n1r,1
o6gnyoo1,0
3dx2mly1,0
nd2evpqd,0
9d38e791,0
76r3xq46,0
kdkzjmld,0
nd2epx5d,0
369pqg81,0
pd00lwde,0
pdvywrdw,0
76r8y5d8,1
kyd4pxde,1
k6qwmqo6,0
9do83me1,0
9dow271p,1
4d79xln1,0
om1m5kd2,1
o1ykxvdq,0
v1po3446,0
nd2v9r10,1
268eq9k6,0
v1po7r76,0
m1zjg926,0
369p5kl1,0
4d7zpl67,0
m1mnz9pd,0
v1pyjp18,0
w6jl20xd,0
nd2ex53d,0
369nl3dl,0
y65ex46e,0
yd4kz2p6,0
w6jx45dj,0
yd4k0ww6,0
9dor97dp,0
46w3p091,0
kdkz7zqd,0
lde384l6,0
yd4k8zg6,0
pdv27l46,0
m1zk7701,0
9d3000dl,0
yd487k6e,1
268w8r76,0
m1mk4kd2,0
y659v81e,0
kdkmg5q1,0
v1p0x468,0
v1pknzd8,0
36989j8d,0
4d7nk3n6,0
nd22xvd0,1
pd0wol1e,0
nd2er3ed,1
pd0qwz01,0
3698e30d,0
j1nermw1,0
nd2epned,0
j1lq77j6,0
369q7ldl,0
9do8r331,0
pd0w9e01,0
yd4k8xx6,0
w6j75026,0
76r3omq6,0
3dxkzr41,0
k6qwo06g,1
268p89dp,1
9do4e76p,1
yd4orqp1,0
lde372e6,0
o1y93pr6,0
pd0w8031,0
k6q5em6g,0
m1zjlv06,0
76rqjqd8,1
kdkzvqxd,0
k6q4w7od,0
m1mxrx62,0
4d7mnnd7,0
pdvz8y46,0
v1poxkm6,0
m1mx7446,0
9dow9e1p,1
m1mxzo36,0
4d7nxqn6,1
o1y9y826,0
268e78o6,0
4d79pqn1,0
m1mm7x12,1
m1z8yz10,0
k6q3291g,1
4d79jgg1,0
lde3g3e6,0
9doqne1p,0
4d7n44r6,0
kdkmz2e1,0
j1n8x2e1,0
pd0q7zv1,0
9dowrko1,2
kyd4gde4,2
kdkm07e1,0
268w84k6,0
v1px3zz6,0
o1yjol41,0
o6gmpx62,1
4d7rjl17,0
9d3r0eed,0
w6j0k2dj,1
kdkzoyld,1
268wvxy6,0
j1l9qz1g,1
9d3rv59d,0
4d79evr1,0
nd2e0eed,0
v1pxjop6,0
pd0ezw1e,0
o6gnvqo1,0
k6q4e3md,0
o1y9z346,0
w6jlm55d,0
kdk4e21m,1
2687xkdp,0
m1zoemd0,1
j1n8xgw1,0
4pd04v6e,1
268e4q56,0
v1py3p18,0
om1mw4d2,1
k6qoom1g,1
m1mxrz46,0
o1y7kv1q,0
v1po47m6,0
kdkm2zg1,0
j1l0gj1g,0
j1lqyyj6,0
w6jlpzxd,0
m1z8e310,0
pd0q3931,0
o6gxkxd2,0
m1mnm33d,0
m1mxgxp6,2
pd0wjr31,0
76r37p56,0
9do8gxe1,0
pd0qrpl1,0
o6glygod,1
o6gnk3o1,0
3dx2v8y1,0
3dxkvl51,0
9d3rz2ed,0
9do00kdp,0
26843kdp,0
ldejrrj1,0
9d38w01l,1
m1z990d0,0
y654k53d,0
4d7pg3d7,0
369pj21l,0
j1lqnlj6,0
46wpendr,0
w6j74426,0
4pdvgodw,1
w6jler4d,0
m1mxx362,1
o6gnr0o1,0
k6qv5xdg,2
46w3y8q1,0
46w2lj96,2
j1nel2x1,0
o6gwjn12,0
k6qwz8m6,0
lde33gn6,1
o1y92gk6,0
m1mnnyxd,2
46w2ej96,0
76rxwge6,1
nd23jq60,0
76rmo418,0
pdvznzr6,1
m1mmex12,1
j1ll3gj1,0
y654gqed,1
y654457d,0
v1p2e4d8,0
v1pqwpd8,0
pdv23qr6,0
369pjkg1,0
j1llnnj1,0
268e3996,0
3698kq0d,0
y65k0e6e,0
76r3ylv6,0
m1mx7046,0
ldeppj13,0
w6jpr56j,0
ldej52l1,0
y654xeed,0
m1zkwnm1,0
pd0qy4l1,0
4d7e7z67,1
369p9o21,0
3698g53d,0
o1y994r6,0
9d3rl0wd,0
m1mn7ppd,0
m1mnelpd,0
3dx270g1,1
m1mg3k12,0
9do83g71,0
268er7y6,0
m1zr8xd0,0
kdkm9eg1,0
kdkz2edm,1
nd28nw3d,0
9dowpe1p,1
9dowm871,0
m1zkjzx1,0
3dxkjv41,0
y659we1e,0
268wjz76,2
w6j78746,0
yd4kwgx6,0
ldejw451,0
m1mnvwpd,0
yd4o37x1,0
yo1yyr1q,1
v1po9nz6,2
46wpg3dr,0
yd4ozjw1,0
w6jl725d,0
kdkz95xd,0
yd4pyxde,0
j1n8q8w1,0
j1n929dp,0
o1y929v6,0
j1lqq2e6,0
j1nnoe1p,0
kdkmgrg1,0
9dowe2o1,0
yo1yv1q5,1
pdv25mo6,0
m1zrx3d0,0
946w576r,1
yd47mkde,1
pdv2wwk6,0
o6gyq862,0
268ko96p,0
268e3ry6,0
4d7gyld7,0
4d722r67,0
pd0qn31e,1
pd0lmvde,0
4d7ewn67,0
46wx491r,0
ldeljx63,0
9doye36p,2
o6gle0xd,2
kdkz7ldm,2
9d3rqzwd,0
y6554l46,0
o6gn8wx1,0
46w0rn1r,0
j1nqoy1p,1
w6jln7dj,0
kdkzwqqd,0
46wkkl6r,0
lde0ox63,2
o6glg48d,1
ldellj63,0
w6jlqged,0
46w2wj96,0
k6qlmz1g,0
46w3j571,0
xldeeed3,1
9d3mqy6l,0
j1ll7371,0
lde32n63,1
9d38nrw1,0
9d3kxw1l,0
9d3qj01l,0
o6gljv9d,0
o1y9kwv6,0
pd0qr421,0
9d3rkgdl,1
o1y9z26q,0
ldeq9nd3,0
y654q4ed,0
pd0q7o21,0
y65r341e,1
nd2ggq10,1
9do8g5k1,0
369qk2dl,0
pd0ql9v1,0
w6jll72d,0
46w2ep36,0
pdvzxxk6,0
9d3lrydl,0
9d3rgrgd,0
o6gl08xd,0
m1zko331,0
76r3wo56,0
9d38k701,0
4d795gn1,0
v1pne4d8,0
76r3lxl6,0
k6qw0gm6,0
946w031r,1
pd0zg01e,0
m1mrpk62,0
w6jl0v4d,0
nd2el35d,0
j1n8yme1,0
w6j7e926,0
j1ne57e1,0
3dxwny1y,2
j1n27x1p,1
vo6gmx62,1
9d3rz5ed,0
j1ner4x1,0
m1mx75p6,0
pd0wx2v1,0
76rg9l18,0
j1n8q3e1,0
3690v86l,0
3dx28q51,0
o6gnzno1,0
3698zl2d,0
y654zg0d,0
9d38q3y1,2
3698my8d,0
pd02yv1e,0
46w3qkl1,2
j1nel0e1,0
o1ynm2dq,0
lde5vjd3,1
2680751p,0
76r3w3e6,0
369pn801,0
yd4o7551,0
yd4kvgk6,0
j1ne5nl1,1
j1llvp71,0
m1mno0jd,0
36988w3d,0
xv1p3768,1
o1y9nr46,0
k6qyvzdg,2
j1n5ee1p,0
2680r51p,0
nd2egvd0,1
3dxzqv1y,2
j1lw246g,0
46w3xrq1,0
76ryx418,0
pdv94r1w,1
j1lq2xe6,0
76rx0746,0
nd297r60,0
o6gl8v8d,0
w6jz571j,1
9d38y9g1,0
2689591p,0
lde3gje6,0
m1zljmd0,0
576rje18,1
v1pxomz6,0
yd4kep6e,1
v1po5kz6,0
kdkmpkl1,0
o1y9wyk6,0
j1lqopv6,0
m1zjmz60,2
lde0vn63,1
k6q44r9d,0
kdkmqrq1,0
9d3r9mgd,0
8nd2gv10,1
9d38ove1,0
9doqx31p,0
o1y9rqv6,0
o6gjr562,0
k6q4j2md,0
nd2emned,0
9do8x9e1,0
v1p5j4d8,0
4d79vrn1,2
v1pxzk46,0
pdv2vwo6,0
j1n8xml1,0
4pdv0o1w,1
j1lmjzdg,0
ldejk851,0
369pp701,0
j1lkq46g,0
3dx2gpg1,0
m1zr52d0,0
46w24j36,0
76r3ygl6,0
w6j74qe6,0
kdkl4l6m,0
nd2ek9rd,2
j1nylx6p,1
o6g2k512,0
xldev513,1
46w388l1,0
9dowqye1,0
9j1l9v1g,1
3dxogvdy,0
yd4oog1e,1
pdvzzk6w,2
76r4vq18,2
4d79zg17,1
29d30dlp,1
j1neonl1,0
o1yjpgr1,0
268wmx76,0
k6qwkpo6,0
4d77gld7,0
m1mkwpd2,0
268eymo6,0
j1n59y1p,0
8nd25ed0,0
xv1pzd8r,2
36985zgd,0
9dow0lm1,0
9d3wqw1l,1
369pkl01,0
9do8wj31,1
3dxklrp1,0
m1zelx10,1
nd28yprd,0
pdvz34v6,0
j1nv5e6p,0
m1zk0331,0
nd2ervd0,1
yd4o90p1,0
3699rl6l,0
o1y98qo6,0
qw6jw41j,1
nd28xg5d,0
268wzkk6,0
m1mngzxd,0
3694e21l,2
yd4vewde,0
m1mnmm3d,0
k6qw4yz6,0
w6j782e6,0
9d383zy1,0
o1y9lzr6,2
nd2e7xed,0
369pky81,1
ldegvn13,1
v1px3446,0
268w9476,0
k6q44pmd,0
ldeprl13,1
9do8lkm1,0
76rxmrl6,2
m9do0odp,1
46w2wx76,0
pdvvo4dw,1
o1yxvv6q,1
76rxv0e6,0
268pjodp,1
v1popw86,0
kdkzzmxd,0
y65po0de,0
om1mz4d2,0
ldej2rj1,0
w6jlw85d,1
o1y97wv6,0
v1povjm6,0
w6jp3e6j,1
j1nelyx1,0
46wkr76r,0
m1mxx5k6,0
o6grxxd2,2
46w3p371,0
3dx20o41,0
268jkydp,0
m1zk35z1,0
w6jlmxxd,0
m1zr90d0,1
w6j7zvx6,0
ldej2951,0
j1ne0ww1,0
9d3wgy1l,0
3dx24mg1,1
3698z38d,1
k6qwwkz6,0
pd0mqw6e,0
nd2mne10,0
y6550l76,0
j1neglx1,0
lde53nd3,0
o1y9r0v6,0
j1n8rex1,0
y654ko8d,0
kyd4g5de,1
kdkmg0l1,0
pdvz0gv6,0
76rxlve6,0
j1n2k91p,0
4d79zxl1,0
76rx9z46,0
46w7zqdr,0
76r3lrq6,1
9d382501,0
m9dok1pr,1
46w2zg36,0
yd4o4qk1,0
46w3q31r,0
9do8plk1,0
ldejrkl1,0
m1mn4xpd,0
3dxkj251,0
268e5056,0
369p0g1l,2
4d7eog67,2
268py7dp,0
9dow7pk1,1
76rxmxq6,2
kdkzgwqd,0
nd2e7e3d,0
o6gnkxo1,0
76rx0v46,0
j1ne50e1,0
o6gle4xd,0
k6qwpz96,0
76rm9518,0
y655346e,1
4d7eyz67,0
3dx2251y,1
nd2eo7ed,0
ldejmnn1,0
j1lq9me6,0
3dxk28p1,0
k6q43k0d,0
y6554206,0
v1poq468,0
o1yj25r1,0
o1y8mvdq,0
76r4wl18,2
3dxky251,0
m1zjr7m6,0
pd0we321,0
9downp31,0
kdkz8l2d,0
4d7wwr67,0
76rxgye6,0
w6jl3p4d,2
46w2x2q6,0
nd2m9r10,0
ldejm551,0
ldej05e1,0
nj1nowdp,1
n4d74gd7,2
pdv2jjk6,1
lde3lye6,0
k6qew96g,0
3dxwg51y,0
9d38qv01,0
3dxln4dy,0
4d729g67,0
j1llej71,0
nd288m3d,2
o1y9lk6q,1
29d3w01l,1
pd0q3y31,0
m1zk3g31,0
m1mnw23d,0
9dor3kdp,0
k6q43rzd,0
w6j7g046,0
k6qeem6g,0
y6554e36,0
9dow9rm1,0
4d7mjld7,0
kdkm2pq1,0
pd0wkw01,2
pdvz8vk6,0
9d3m9y6l,0
o6gl5n5d,0
ldejk2x1,0
nd2lev60,0
m1ml7p62,0
w6jlzgxd,0
pdvzxp96,0
m1mnojjd,0
268ezok6,1
3dxk7rv1,0
j1ne2r91,0
y65ly41e,1
76r3g056,0
46w27g76,0
4d79qrg1,0
ldejz4e1,0
268y47dp,0
m1zm8360,1
lde3zj63,0
3dxk0qv1,0
ldek75d3,0
j1n8xw91,0
3dx3yydy,1
m1zklz10,1
4d75wn67,0
j1l7ojdg,0
nd28gvd0,2
j1lo7z1g,2
9do8oj31,0
v1pp2m18,0
j1n884e1,0
yd4o4ek1,0
lde3k956,1
36950ldl,2
yo1yq2dq,1
v1pxyjp6,0
9d3rjx0d,1
268ewoo6,0
o1y9r9k6,1
46wy8qdr,1
yd4onj51,2
m1zjnz60,1
pdvzg846,1
pd0q7ew1,0
yd4k04x6,0
9do0nedp,0
j1llvy71,0
3dxk3mp1,0
y654420d,0
pd0wkov1,0
pdvre41w,2
o6gn8291,0
j1n8y4l1,0
j1lmkjdg,1
y6550k06,0
j1lxkz1g,0
o6g4rn62,0
3dx2mv51,0
nd2er73d,0
y654rped,0
yd4kqp6e,1
o1yjqpr1,0
o6g989d2,0
nd2nw3d0,1
j1ne99e1,1
o6glge8d,1
yd4kgnw6,0
j1nvve6p,0
m1mx0ek6,1
o1y9pwv6,0
36985v0d,0
m1zjnjx6,0
o6gkg912,2
pd0wlq21,1
369po01l,1
kdkzvmld,2
v1pxlj76,0
j1n8rw91,0
268wj3k6,0
lde7wx13,0
3dx27p51,0
k6q9701g,1
pdvxlv1w,0
w6jlov7d,0
w6jl2eed,0
kdkvl21m,1
9d3rmogd,1
76r3vme6,0
46w89q6r,2
76rx5pl6,0
268z3y6p,0
j1nypw6p,0
9d3rvwdl,1
3dxe951y,0
v1p527d8,0
3dxkzvp1,0
j1n8ryl1,0
4d79vvr1,0
pd0q3jv1,0
nd2eeeqd,0
4d79rrr1,0
k6qwp8z6,0
j1n5yx1p,0
ldez2xd3,0
o1y9jpo6,1
o1y9w8v6,0
268vk9dp,0
y654vv7d,0
3dx8pv1y,2
y654jw7d,0
lde3ynj6,0
k6q434md,0
v1pxoe86,0
lde3e0l6,0
pd0qw9w1,0
k6qpy9dg,1
nj1ne1p4,1
46w25mq6,0
y65rw31e,1
j1nenx1p,1
m1mr7j62,0
pdvzon96,0
lde3m2x6,0
9d3rxp9d,0
kdkzzxld,0
76r349v6,0
v1pxegp6,0
k6qj89dg,1
o6gnqgo1,0
yd4o9yx1,0
ldejzon1,0
76rg4l18,0
pdv27nv6,1
nd2e353d,0
j1lqkrj6,0
2685ok6p,1
kdkk9qdm,0
369go31l,2
o6g9z8d2,0
76r3gnq6,0
k6qwgl96,0
j1n8evw1,0
v1pgyz18,0
268wzey6,0
9dowwzm1,1
46w2e0q6,0
76rxmvl6,0
m1m3rk62,1
j1n52x1p,0
268r951p,0
o1yjnvr1,1
yd4kmjx6,0
3dx2g9y1,0
m1zgzz60,2
kdkolq6m,0
pdvzokv6,0
ldejqwe1,0
4d793yn1,0
46w2l996,0
369p7el1,0
v1pxrj46,0
ldem7513,0
268wwyy6,0
j1n8y2e1,0
y65re01e,1
268e0g56,0
3dxzpp1y,1
4d7954l1,0
vo6gr5d2,1
kdkm09q1,0
w6jl8w2d,0
yd4or2x1,1
j1ll9e41,0
w6j7xr76,0
pd0gwv6e,0
4d708n17,1
369p9wg1,1
k6qpxodg,1
268ej3k6,0
268rr91p,0
o1y9w9r6,0
pd0qq4v1,0
o1y9r2k6,0
j1negvx1,2
v1p33z68,1
o6gly99d,0
w6jl2r5d,0
y654rg0d,0
pdvz77k6,0
k6q4orod,0
w6jkle1j,0
268wom96,0
76rx84e6,0
j1ng5w6p,2
9d38pre1,0
lde3r2l6,0
9dom5o6p,0
k6q4pmxd,0
pdv270r6,0
k6qwpwm6,0
3dxr5gdy,0
qw6j726j,2
n4d7pgd7,1
n4d7r172,1
4d7mv3d7,0
8m1z8x10,1
w6j4k76j,2
j1nelkl1,1
k6qwoez6,1
m1mnmnxd,0
w6jlmo2d,0
369ep8dl,0
46w2y296,0
76r3wk46,0
76rqmld8,1
268elpo6,0
nd2exped,1
yd4oq3k1,0
nd280ked,0
y65457de,2
v1pny4d8,0
k6qw0jx6,0
3dxk5351,0
k6q5jz6g,1
w6jlqw5d,0
o6g4qx62,0
nd2852qd,0
46w22l6r,1
v1pgmm18,1
k6qwjmx6,0
3dxoxydy,2
k6q454zd,0
o1y99ko6,0
m1zj94x6,0
369vo21l,1
946wy7dr,1
yd4k0qp6,0
36985jgd,0
k6qw48z6,1
268wpyy6,0
m1zrjzd0,0
o1yjn0k1,0
m9do9edp,1
4pd02v1e,1
w6j7woe6,0
k6qwg2o6,0
lde3ee63,2
ldejml51,0
j1ll72e1,0
369pp381,0
4d797en1,0
kdkzlqed,0
pd0q2zv1,0
yd4on4w1,0
o1y3qv6q,0
yd4pjkde,0
m1zok2d0,0
369874ld,0
v1pxw876,0
j1neozx1,1
268ek5y6,0
o6gljgnd,0
m1mxpx46,0
k6q44q0d,0
y655gq86,0
j1lq99j6,0
9d38y201,0
369p0421,0
vo6g4962,1
3693w86l,2
j1nelgy1,0
j1neg0w1,0
kdkzxldm,1
nd2wk3d0,1
pdvz4ev6,0
ldejxkj1,0
lde33p56,0
w6j0gedj,0
9d3835g1,1
46w32k91,0
o6gxyod2,1
w6jl9wed,0
lde82ed3,0
j1nezqe1,0
76rkv4d8,1
3dx4mg6y,0
46w2lv76,0
4d728l67,1
o1y9lq26,0
j1nw7y1p,0
kdkmg2l1,0
yd4yrxde,0
j1ll9je1,0
k6q4vp9d,0
kdkqwgdm,1
kdkme2q1,0
k6qw8po6,0
y65e536e,0
76rxw8l6,1
76rxvov6,0
268ewl76,0
9dognm6p,0
