node_id,community_num
o6gnvo12,0
46w0271r,0
y6545r7d,0
9d3roo0d,0
o1yjq2k1,0
v1poj846,0
4d7gyld7,0
nd28yn3d,0
m1zjy5z6,0
o6glxx8d,0
k6q0ro1g,0
46w2l76r,0
w6jl7l2d,0
m1mx2qj6,0
nd293q60,0
k6qw5o6g,0
46w33p91,0
9d3rv59d,0
pd0ngw1e,0
w6jjvx6j,0
pdv25gv6,0
ldegoj13,0
3dxz7p1y,0
pd0mqw6e,0
m1zk0310,0
pd0jz26e,0
y658r06e,0
w6jllw4d,0
o1y9j3v6,0
pd0wy931,0
4d79n7l1,0
2680o91p,0
3dx0o4dy,0
pd0vml6e,0
lde33oe6,0
46w3xnl1,0
v1pgyz18,0
76rxy346,0
m1m5k3d2,0
m1zjjx26,0
y6544n3d,0
w6jkle1j,0
v1p0x468,0
76rxxxv6,0
w6jkyx1j,0
kdk5nxdm,0
lde2pxd3,0
j1lwgz6g,0
o6gyq862,0
nd2qoqd0,0
76rxyvv6,0
76rmo418,0
4d7evr67,0
m1zmv060,0
576rp418,0
9d3r9edl,0
y6535e1e,0
lderej63,0
w6jlr9ed,0
lde3rpx6,0
yd4o7551,0
kdk4j21m,0
3dx27ev1,0
y654ee7d,0
m1zj7706,0
pdvz8x46,0
pdvz7396,0
y65xz01e,0
46w33971,0
nd2w5vd0,0
k6q4rqzd,0
k6q474zd,0
k6q49nzd,0
o1y9pyk6,0
m1mx4y46,0
w6jlvv2d,0
kdk9ol6m,0
4d799yl1,0
j1llzxe1,0
k6q4j4xd,0
369p8z21,0
y65448ed,0
kdkplq1m,0
y65pv8de,0
v1poq468,0
9d388491,0
nd2883rd,0
yd4oljx1,0
268e3e96,0
369pxvg1,0
76rxpg56,0
j1nej8y1,0
m1zj39m6,0
4d79rrr1,0
o1y7pv1q,0
4d790zr1,0
4d79mmr1,0
76rx0v46,0
o1y989r6,0
j1lvy7dg,0
y654y0ed,0
pdvzgo96,0
76rxlve6,0
m1mxlq36,0
268eov76,0
v1pojr46,0
o1y9nmr6,0
9d3lrydl,0
369p9o21,0
ldeljx63,0
46w3xrq1,0
268q8o6p,0
9dowpxm1,0
369pp701,0
o1yl7o6q,0
pd0wx0l1,0
j1n5ee1p,0
268ek5y6,0
j1llmxv1,0
369ppl21,0
o1y9w9r6,0
m1zjlv06,0
w6jlw74d,0
369p9rl1,0
kdkz0qgd,0
v1povjm6,0
9d3rvred,0
pdvz88k6,0
76rxv0e6,0
m1mxwp46,0
9dogpo6p,0
9d3rpxgd,0
kdkzv0ed,0
k6qerz6g,0
j1ne7ww1,0
o6gjr562,0
nd2e0eed,0
3dxwg51y,0
pd0z0w1e,0
j1llpzz1,0
j1l34j1g,0
76r8wvd8,0
o6g9z8d2,0
46wkzl6r,0
yd4zn56e,0
o6gmex62,0
v1powk76,0
w6jljred,0
46wq436r,0
4d794qg1,0
4d79pqn1,0
v1pqvpd8,0
yd4o37x1,0
kdkz0vgd,0
o1y9nr46,0
pd0wye01,0
w6jlg2xd,0
w6jl9g2d,0
m1mwxkd2,0
268ek976,0
pdvz5x96,0
369p2v31,0
y6542q8d,0
o6gl8v8d,0
2687q9dp,0
kdkolq6m,0
y65k0e6e,0
pdvz34v6,0
v1poyk86,0
9d3x5edl,0
j1nlwldp,0
pdveg46w,0
